animal,big,bristles,bristly,brushy,bushy,circular,coarse,coat,course,curly,feathers,fine,flat,fleece,fluff,fluffy,fur,fuzz,hair,hide,leather,leathery,light,long,medium,rough,rubber,rubbery,scales,scaly,shaggy,short,silk,skin,slick,slimy,slippery,small,smooth,soft,sparse,thick,thin,tough,valuable,wet,wiry,wool,wooly,wrinkled
goat,0.1333932400753349,0.0807622065931787,0.27488830551263793,0.2156958494176309,0.2168505221169581,0.03831129793465568,0.13199861180032413,0.1630047983159197,0.06361925202151247,0.18032708311671836,0.22614435770924562,0.10736891734169306,0.08506346863166621,0.22816289146325822,0.14750873128959482,0.19799754272541104,0.3004066194111043,0.09035481035559431,0.1927042296375844,0.12871027900662899,0.21616292916117305,0.24823378679752114,0.011671974430005177,0.04513376595312346,-0.01760524812888935,0.07310788269985269,0.16555460160128033,0.07036035520064417,0.021075937987291078,0.18954995963622062,0.31758675835622524,0.024867786743684533,0.1492576301815666,0.15529398120761082,0.006255465634061788,0.1457394943567524,0.07513599779313107,0.1585540525613001,0.03794983592283511,0.08499179071515871,0.057837426362293096,0.06404500995501089,0.08075925173784257,0.058141112297450996,0.07973926131372684,0.11372487944470777,0.1666341193137582,0.28479800308789094,0.2991182533243254,0.19863826387090192
gorilla,0.17513487832239985,0.03337850486741631,0.23231782078804109,0.08627266933716518,0.12874284607908962,0.043798077575197825,0.014482126148187602,0.10707923645996079,0.020862928629615866,0.07068806470226574,0.16126749798163512,0.0995142519833624,0.13837100736855668,0.08234540731017888,0.10932591176023634,0.19719769192835104,0.2886350116238874,0.16004049110409865,0.14767838913341608,0.10886071323828611,0.13855132706005283,0.1434246186486168,0.05918260438116883,0.1420217143442831,0.07479654281324415,0.06835189194474907,0.21331329880505226,0.14776013021006285,0.09252223262228142,0.2663687010305908,0.16896367189304456,0.07871310177049609,0.07323499338490158,0.12546555490193384,0.09733154215475837,0.17309645731396198,0.05369775157515491,0.16124950270744362,0.02129758102565754,0.038862971827461915,0.08384677087232302,0.09088470162880918,0.12518934885718297,0.07530005924065117,0.01195826835290164,0.10024189944866752,0.1414110334425014,0.09949921862475285,0.20874083525334386,0.13278557085885268
grizzly,0.10002266860499082,0.09865562285267178,0.29875332897313056,0.2398202860311874,0.14341081975712114,0.05293375223450955,0.13736190717221006,0.06989079017246537,0.07460041403646048,0.06112220470793725,0.1479784757621945,0.11940749843438103,0.019217073648607783,0.045080038703888985,0.13310530128845557,0.12677183330297254,0.28886918572093767,0.14734188711813337,0.1625122620126862,0.037005709247803976,0.04796943426676803,0.1838922087654887,-0.00611936412159948,0.1280631918870598,-0.011752272825156094,0.1102749272885878,0.05371070512065584,0.06588388318430853,0.045268280036154615,0.18976372890584903,0.25941852578895574,0.06826332422763574,-0.10799160925245915,0.08282428283877051,0.16399430016636826,0.13053285180773844,0.05326736116835548,0.06863719234814583,0.00978819951837521,-0.016183374180273262,0.17744240055702998,0.13638148529097227,0.08647959214636054,0.06415677732118913,0.023845223738623345,0.07136344595521493,0.1151573158228978,0.059579833914712416,0.23358719368167843,0.09744915518388794
hippo,0.0465185688317751,0.031279837939753856,0.18881108802383292,0.14023946485200953,0.25397424777605665,0.11263575669353751,0.11272692293466338,0.10841563429174943,0.03647064821107753,0.10169772291281812,0.20140752903044923,0.045519160379420144,0.07599851550792475,0.027899368266790438,0.14143286032130045,0.20624041401615972,0.261078633002785,0.12214016629035926,0.12084327739825843,0.08426899433388071,0.08219075398232148,0.1815380255338492,0.04824205100125939,0.09679568627024392,0.057004207359131004,0.08103092741404914,0.1634318652318767,0.18514857905655177,0.0774455935447141,0.27914657103606766,0.1956580576737081,0.028991675134684484,0.06201452347563196,0.14499723766121245,0.09941843472782325,0.20443667090629675,0.081966589917481,0.07875167090869441,0.06679562529430547,0.003493405337687729,0.05569287547169302,0.03258285809426271,0.036448443033614636,-0.033471703070922065,-0.025077750623930903,0.1409775605669705,0.12047465941573675,0.028628861410747285,0.13773793242648594,0.1680775156043383
killerwhale,0.05532911627627218,-0.029234358514193783,0.11526822900331576,0.0917146565888549,0.08853518647865347,0.02935421896320581,0.0709005603340524,0.0702885655747818,-0.021882687833285733,0.03736336599526817,0.10340924399602419,0.046450756669425046,0.00859354004112065,0.046160383734200276,0.10022978331688721,0.14073504731778955,0.21842551942904903,0.026433011561705088,0.10495739287311431,-0.010177898016351918,0.006951402876396624,0.06417066701950323,0.07220732304264971,0.03316470560218029,-0.018733124312334617,-0.006032576648186282,0.05281638259372654,0.1328461720988863,0.1021066158562651,0.16884054319043187,0.0974639962032359,-0.05480302849687203,-0.04927462811905185,0.10621671920739856,0.09959050147359794,0.11760631806011357,0.026520389299339156,0.061570096614249996,-0.014498775383848781,-0.0134028987186632,0.04269159959626097,0.014479221439880507,0.07555445717455794,-0.005266518985561799,0.01117320689639074,0.10815353280279012,0.02995044244451699,0.08682069230168231,0.1325803370438288,0.06747811720599954
lion,0.25441768689620914,4.076878048514185e-4,0.16939440155968266,0.05383322213050407,0.08092364527201606,0.07947047100849998,0.053450401378483364,0.09693464751512831,0.07192767699997006,0.04952219229125926,0.17012381641829585,0.08510361106483556,0.13452217177575088,0.07710340534857649,0.11186945717244202,0.17650689532420788,0.22339133165258862,0.07905783904546222,0.004517544460655022,0.07766869735846896,0.10440392316802406,0.12980211353367133,0.11015638619437045,0.10601855602811412,0.017790224246950655,0.10569823586147471,0.06786153349627226,0.05456815982481043,-0.0024163407147465505,0.1729696530879895,0.15055455346337013,-0.005673884023633381,0.04184970508955397,0.06044882400354729,0.05862717560335319,0.1006831712796655,0.03207453401975747,0.1443238731549997,0.05142438010341113,0.11449764346349471,0.08237579575264707,0.0736764253644745,0.05907857469140283,0.11061216327155021,0.12478620849222129,0.10442356953663039,0.13617352835649665,0.07821053857803595,0.22853764047765027,0.07574016230334016
llama,0.08176861949975255,0.07525304690811936,0.2567087889844428,0.25352839352706086,0.17745921358645192,0.030095127889352393,0.1392190445138123,0.21939220023918352,0.03584115823381892,0.19576113446243742,0.2370200539625666,0.05289251709223084,0.04533024658176666,0.23553872658881309,0.18085627576448887,0.2727334119369255,0.3477289753155068,0.12400755703313283,0.23581946798058373,0.08406586623695331,0.12629603699274006,0.22404498931059008,0.005930525661648472,0.103634496981886,0.028345856249088575,0.03361222600426818,0.03407186328110847,0.06976794982770922,0.012960210214726764,0.23224804432160506,0.3465905306691241,0.0037728718647374133,0.13492733476317847,0.10321694008130497,0.04641583444171524,0.1123828800553407,0.0706146627864112,0.18668846993335433,0.04675685547666876,-0.0012560801312284252,0.07172607154578184,0.041336474351288045,0.05266754429185946,-0.02785609543870587,0.056981020648877355,0.13917680214111255,0.13879146734737474,0.2971977627227887,0.34967930162427885,0.17201521922454993
mammoth,0.4553923851092948,0.10264303367004095,0.175129649687535,0.03743698250510638,0.1017995189915327,0.13022649096725888,0.05833559023946587,0.027878943324047084,0.1331805835983027,0.04557418857039546,0.10100046194098994,0.1714786021158869,0.14301412087395646,0.056122337011343434,0.09286600567121324,0.12951453608258617,0.10359672609878813,0.09789391133788937,0.025853953109557244,0.06853295438546658,0.05477042914617086,0.14866078121168858,0.05933523087514649,0.2184803327037732,0.06997902178664873,0.16104263229896973,0.13576247285298282,0.0966890341548246,0.18906686173822887,0.11155009616529321,0.21256222554537912,0.1721108362292628,0.06380629963540234,-0.009264781899938896,0.14977882438303197,0.07750983102965053,0.0766371700955161,0.2474142535881886,0.1358960912652713,0.06084653623584805,0.2334170239378382,0.19675769456935555,0.13053406806645906,0.16892378509043804,0.0927025682313603,0.04235939665250859,0.1978525747763338,0.017365250951300176,0.18535812352702344,0.13726334179914537
panda,0.12474634086511097,-0.00569268020978915,0.1860606172028679,0.11391891794668885,0.12259653359936377,0.07848094787441486,0.027100869387435916,0.09548894067082048,0.06021375995101061,0.10431035213111277,0.19841592747590964,0.026656318133662742,0.0304539637415573,0.09364916359466195,0.1477970367644801,0.28471965217771267,0.3007832290896395,0.11623949435212418,0.09025936222456009,0.09585502530410228,0.06685626708591057,0.1454166157145571,0.07935881422920191,0.11328073941782642,0.07086063904270856,0.0533602092302541,0.12414507641894187,0.15260209434638658,0.04829513479682004,0.23112911118351254,0.18952440415515273,0.09366851717645036,0.13202354280621018,0.10389264032773793,0.061243436633230744,0.12876093023451285,-0.0035722982621432314,0.09770437062971046,0.09599305344964648,0.09717445219952461,0.1205374666509182,0.03990756841055594,0.06186974070547087,0.04041635268196318,0.07639316384273512,0.06396266926687647,0.06367553640240795,0.05336656980117144,0.21612456362010685,0.14919801061628968
panther,0.05015108727057795,0.04466093421739573,0.22596657832455264,0.22932789105241191,0.20066630689903178,0.1136759771599605,0.11257317240763431,0.15995349990988791,0.04030884185915947,0.1454163234913044,0.22905678184007192,0.07433404774827457,0.04244686026751378,0.029585386944870055,0.08645821456320042,0.1794101461839843,0.28334369748422233,0.1424089555695638,0.14639893385992556,0.06379120761729036,0.1910949203626563,0.18086335771107717,0.05946290687984811,0.07061034970298748,0.03162154662279852,0.09281920792400873,0.16881383242350614,0.08124433060803848,0.02365609286570602,0.31905866222731066,0.2606579761400174,-0.0010284609167486348,0.07755882646546858,0.14383693125190425,0.18890598435951927,0.10518429701077586,0.06449040157505621,0.025412699104936525,0.044887451863029566,0.06867069031550622,0.06751648833771413,0.15457430210466852,0.09994445537587449,0.02141095098123462,0.023528721077129895,0.10921333217031788,0.19888371995011322,0.08593282035565894,0.1952398687168127,0.07733660035795088
pig,0.10835164725661402,0.11222710186371762,0.22257462276128454,0.06968531549154552,0.10670871397850958,0.09510254514856593,0.19966492500378313,0.1931230992507737,0.001173887863036409,0.1793784239432844,0.2807062466926688,0.07825050947036094,0.12417865946971758,0.19421260750587455,0.15928579724973013,0.2256566282338904,0.4009877431721912,0.10450611976514074,0.17165941417978503,0.10714478280065426,0.1600748578384874,0.23674870496176847,0.05599076227441779,0.02470981847151219,0.043485915313316845,0.035852137387583714,0.22738088004945534,0.22042493089528672,0.06792520056148307,0.2378104432424176,0.20567065475910412,-0.013850505761659103,0.16466308434279184,0.21801058623689512,0.08570548149171717,0.2867232291107321,0.07148921647300355,0.19443385935072993,0.02875788658956043,0.11082366239765341,-0.01512263060575274,0.08320521092299188,0.09468107149240673,0.0588462893586867,0.008051180990076767,0.18269940826262276,0.08768408430569533,0.3004561111993764,0.2648268561110241,0.1878733975019856
pigeon,0.14736932901983874,0.007030747778641054,0.15759540354528986,0.12420209116821102,0.14000413355320465,0.1771146760729914,0.08810267783986661,0.11504924167614636,0.1268669653763131,0.07112188177301214,0.32848516413284523,0.09998693979053361,0.04758352880911183,0.13824638397378666,0.11958743682524206,0.1608679880966818,0.30977557162270225,0.122018726383339,0.05677727836783481,0.13153007480204032,0.11653888665381121,0.21170003710153623,0.07982028317520518,0.11631381021169597,0.11601188438634719,0.03459738840964951,0.05709974952104458,0.11923430580249636,0.05441540301576468,0.19973929457161368,0.18811801056342506,0.07620221565876384,0.13610660875354022,0.06298095519715649,0.0787889172075922,0.14183405304103755,0.05445966759204046,0.15486380444154277,0.049604897727444225,0.06701786293594574,0.0693959455691614,0.14159870235093847,0.04250290709877597,0.04500018933137048,0.016446014383671236,0.11562960323500993,0.12520995501918863,0.12483018339995004,0.19911444515831486,0.11494391699962486
polarbear,0.11753614270016287,-0.002862663294966568,0.17472297552356217,0.052735896896410304,0.040447327829508564,0.0768875460138502,0.0325822420614038,0.15443918171189813,0.06282562325658203,0.050845075968372934,0.180702300305752,9.303118858978119e-4,0.06564208095416803,0.12756214353881765,0.10478492260603325,0.17600966385654285,0.4189628284866465,0.034932719155659715,0.10026694758365896,0.07681713004282797,0.08418990764822865,0.069189397894685,0.054011550725808787,0.11269633866974972,0.027690993371358677,0.03369642787129969,0.08200540036335684,0.09499763878231321,-0.008110496988911425,0.18670865215558208,0.19086492443913297,0.03484310164399275,0.039097248901957045,0.089597846573276,0.11047597515288984,0.1077238135867839,0.08174387213493499,0.09173714398482623,-0.039999032387446516,-0.014891795491494601,0.07506239306867522,0.09847803272883936,0.10360838907172903,0.03154110037799305,0.03190907667407378,0.14981031078000523,6.285834497589346e-4,0.1260223563071188,0.1862976971076537,0.07227994611096974
rhino,0.06460363142516524,0.062103566623466035,0.2093363176576399,0.14508734893587594,0.22886583507679184,0.07368996090783234,0.061913162688,0.08915405880646993,-0.006270765476012332,0.03928294989893697,0.22157208561432598,0.06312810462963608,0.08673105747151083,0.0820546212993694,0.05601232779378379,0.15676908164082934,0.28813941679450317,0.11391311270844467,0.13354547778277653,0.08040933196123642,0.18555524289409742,0.22759153099159996,0.053620943311635166,0.05373592705905421,0.05326406445946511,0.07555288594276661,0.12909462660301801,0.08464028180584565,0.06506217598365738,0.2124530388076737,0.16208490747986345,-0.0022261172854104814,0.0862842118958088,0.15549219159190175,0.03937253881921729,0.08605413631622252,0.014860946884542401,0.08072711227119554,0.08872454548768123,0.03480138946159566,0.12137470001246126,0.07691173143882361,0.06974055725704302,0.060213155189734135,0.034344426150706986,0.06739296432339947,0.10390340910837607,0.125337725056638,0.19340544985261868,0.12011981450978762
shark,0.07866214687972663,0.005022395564217125,0.0917910159718836,0.10592834687063424,0.07194109270459866,0.027368186739695197,0.0711853597634049,0.04741776750368574,0.016046352136055486,0.03967429362020683,0.1239605091537202,0.03874521872100943,0.044572424390515834,0.03514065335650125,0.12788665833127444,0.10559748560510683,0.15561172251592775,0.08412419353939063,0.10877181993014255,-0.008674354293879024,-0.008286546904954806,0.08271436426065104,0.022768203914103936,0.07815383818037014,0.05213806271263982,0.09319957884830818,0.08299380273916117,0.15668074801852272,0.07054292493796897,0.2605827093577653,0.07610130455883408,0.0694482663749626,0.0013911700413777011,0.14793009126070286,0.15928429696775084,0.25329037201091104,0.06753583973099173,0.07058783384444343,0.014495736448947048,0.0614799734348013,0.014224359482807548,0.08737783512772089,0.0879242675863933,0.05510083583076678,0.04955251286293709,0.10424484182233926,0.07470115456945153,0.1033219626776843,0.10352261963698065,0.04330074447399146
sheep,0.10078745267319096,0.038733739098835776,0.22713275284417542,0.19989173407255903,0.15076900810903715,0.06626516574140469,0.21493412804880382,0.19781347311291134,0.12634796192605255,0.12864120968126488,0.2302034500839081,0.08101810597823936,0.15025544016306047,0.3775804583754175,0.1467612350893262,0.24527839073720806,0.42193063143252413,0.11177768042769998,0.2008385791608327,0.13781245486976956,0.24610570664658307,0.2488516265419234,0.07424115738360612,0.05610152379103802,0.06125312523026037,0.060754176543072864,0.06738741903318955,0.0448106378025399,0.012049611518215188,0.1294131366737215,0.2724153452526669,0.01794961096522533,0.22762271031407358,0.16194341638420193,0.03258841480166629,0.09658718026109643,0.06786028121904157,0.20255721352633763,0.04293738763711067,0.070875745061581,0.10349170673413961,0.06674679462050849,0.08323744934370475,0.04064428099671174,0.03672338675315154,0.15028891478516795,0.06340909559176611,0.49258193256922317,0.32892803555515876,0.13121568635769937
skunk,0.098563787485936,0.09523161538019177,0.28654808475283566,0.23899534508690198,0.27800513234864477,0.026941126392567436,0.17832416282659103,0.22297918853545065,0.053250804806946286,0.15437544113013307,0.3002001197966734,0.11202751478895544,0.041873890372719456,0.12337686085760652,0.12802383449175725,0.2003699156189576,0.31591814340981533,0.2637287408207061,0.17601015321508987,0.17323653933605174,0.09411553614867864,0.21663751453888744,0.12625654980392503,0.13412568367741676,0.006078206374886587,0.0966116611301895,0.1482477697569231,0.15250904684833388,0.011755758420790505,0.30393337427302713,0.2786359393192097,0.032982914184000366,0.03804007869191874,0.1688190945817357,0.1324909971905313,0.30637858645806326,0.15228059099807958,0.06632627408467388,0.01644399986093284,0.07543007811632794,0.007262225996684034,0.13027428880187306,0.05248633874744748,0.04745728972822376,-0.039190822107417506,0.2355336935112186,0.1099656051173712,0.12268140405316341,0.27060478227387635,0.15894641159491352
sloth,0.0341020846396498,0.037937028875488964,0.2176455776783441,0.09738053458768298,0.1406203914965592,0.03191952255236066,0.19101808162933614,0.018915663542595024,0.030686974999822317,0.03682640626905076,0.14717275179768122,0.0576121163720375,0.12199701236219848,0.09764038505264841,0.17073608713621272,0.21118032103738046,0.17079513854872813,0.20515066397038637,0.007093821679041189,0.1868705248482318,0.024649202044526655,0.21763689491988417,0.07708124244169733,0.06140291178248341,-0.04435671392510453,0.029039204983818276,0.08938784560927916,0.17319842596518548,0.19156439675234488,0.2217723678012435,0.2028223651980028,0.031288684821328794,-0.02746857867934753,0.03143147484826086,0.07823597629926837,0.27709679568620155,0.1405675847281338,0.01013657977597261,0.005369385952082149,0.05100492753007689,0.07740311841141564,0.09061197425468738,0.08075903329350824,-0.021975263409194482,0.006302766742010292,0.0712869450133846,0.1322569880294096,-0.018045124858162075,0.18238182077745702,0.18534168301628481
swan,0.1015368859162194,0.02041785950585201,0.1471820987386544,0.12703995885708266,0.15136254446877573,0.20039458424330425,0.11328218990970053,0.17442133212308716,0.15713483991142874,0.164017057929511,0.3526154784794308,0.05210256179313601,0.10116104582520143,0.1396026091532969,0.17028651270976752,0.25598058463969237,0.37549307063539006,0.1100644630376446,0.1413474158093736,0.0478265347459324,0.10996599501982507,0.1201298330701381,0.05261969892947094,0.07071179407331507,0.0715626786271556,0.07257060899665181,0.09480193585884682,0.17008962529875313,0.009731178583259625,0.2563916324825312,0.2500818220672154,0.02609336297876561,0.19441174911252304,0.06745227729232012,0.14111664886809402,0.16682756008052854,0.10230025104073791,0.09299795434022402,0.06994487223716671,0.07292642857045172,0.03460136617012331,0.0493187113648079,0.016402987872827547,-0.0028179769491590923,0.019597885280171125,0.09593404100605427,0.02794056697258168,0.1459121001648265,0.2660597112190792,0.08823005929602189
