target_word,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301
no,-0.2643,0.034339,0.0466,0.1818,0.077419,-0.31439,-0.0055325,-0.16168,0.010331,-0.070391,-0.0293,-0.013119,0.14472,0.10077,0.15029,0.11151,0.12948,-0.078568,-0.038936,-0.069117,-0.02862,0.19472,-0.018243,-0.05659,-0.21891,0.42935,-0.19713,0.020947,0.12544,0.061052,-0.085741,0.23646,0.047816,0.12213,-0.14506,-0.27841,-0.036634,0.052511,4.4411e-4,-0.24736,0.2888,0.17881,-0.15564,-0.10495,0.10472,0.081415,0.32859,0.081788,0.1091,-0.18074,-0.15581,-0.31819,-0.11834,-0.0038618,-0.38857,0.082629,-0.17706,-0.0015596,-0.19932,0.37683,-0.35489,0.044217,0.46263,-0.047725,0.047667,-0.28284,0.18534,-0.027313,-0.052813,0.18889,-0.049962,0.18343,-0.028636000000000002,-0.049944,0.14916,-0.10098,0.21242,0.16436,0.26371,-0.10826,0.077146,-0.039786,0.25458,-0.1046,-0.079576,-0.019773,-0.30416,0.13349,-0.1003,-0.069873,-0.189,0.072886,0.12898,-0.18529,-0.052076,-0.17322,-0.1696,0.24536,-0.14722,0.18812,-0.040378,-0.43597,-0.044428,0.18643,0.16435,0.008577,0.0029248,-0.18135,0.10601,-0.21964,-0.4862,0.090768,0.01968,0.25073,0.018652,-0.15171,0.47005,0.14804,-0.10247,0.14386,0.68539,-0.027273,0.17492,0.086974,0.15731,0.026635,-0.14577,0.21314,0.05424,0.23508,-0.029212,-0.35641,0.024078,0.31589,0.16009,-0.013141,0.019247,-0.33484,0.092813,0.035008,-0.19227,-0.090595,0.01931,0.28161,0.13771,0.21892,-0.1286,0.16683,-0.021937,0.13536,-0.27862,-0.020338,0.024459,-0.18298,-0.24355,0.06391,0.16413,-0.14908,-0.13719,0.27537,-0.20374,0.24959,-0.13618,0.17088,-0.41502,-0.13784,-0.11341,-0.12433,-0.13826,0.32331,0.23585,0.075066,-0.58236,-0.1011,-0.15315,-0.18672,-0.15112,-0.16722,0.12736,0.015317,0.070823,-0.079822,0.018665,0.43254,-0.3767,0.20951,0.098743,-0.29383,0.21868,0.27414,-0.18187999999999999,-0.3688,-0.29828,-0.13399,-0.3173,-0.18554,0.0018321,0.17532,-0.70552,0.15625,0.059171,-0.0079576,0.26087,0.034321,-0.098771,-0.486,-0.35527,-0.039002,0.075376,0.34163,0.48625,-0.53015,0.064528,-0.35176,-0.27263,-0.082661,0.082817,-0.35417,-0.1888,0.0075962,-0.044557,-0.20698,-0.017113,0.14535,-0.13753,0.10438,-0.17524,0.028008,-0.047275,-0.12366,0.28077,0.19532,-0.13123,-0.049223,-0.096767,0.56907,0.26118,0.0877,-0.2188,-0.1295,0.1385,0.03949,-1.2694e-4,0.30245,-0.069872,0.40636,0.21411,0.093625,0.10418,-0.069236,-0.048681,-0.30863,-0.088241,0.062921,0.33313,0.18371,-0.49342,-0.16211,-0.17221,-0.037731,0.079831,0.063734,-0.1324,-0.046848,-0.20139,0.12814,-0.13614,0.0047057,0.037959,-0.10353,-0.1395,0.19528,0.36036,-0.049478,-0.17034,-0.14192,-0.027111,0.08613,0.034346,-0.16021,0.12881,-0.13749,-0.34138,-0.2616,0.345,-0.20288,0.23539,0.40727,-0.27571,-0.0046924,0.19462,-0.18622,-0.30724,0.084037,-0.15362,-0.54617,-0.13526,-0.051155,-0.090351,0.05143
two,-0.042787,0.021008,-0.010656,0.23691,-0.10914,0.11364,0.08104,-0.08963,0.028048,0.16725,0.32177,0.014753,-0.039365,-0.095328,-0.037779,-0.11079,0.0078022,-0.09653,-0.039211,0.019009,-0.14289,-0.067665,-0.34326,0.02377,-0.22682,-0.0052578,0.062593,0.10703,0.10139,-0.14003,0.047672,-0.055667,-0.027452,0.035716,0.14919,-0.256,-0.096558,-0.022734999999999998,0.14314,-0.10151,0.3243,-0.32188,-0.15951,-0.068555,0.2172,-0.018742,0.015399,0.012097,0.084811,-0.13626,0.17574,-0.034163,-0.097007,0.13696,-0.23878,-0.0048385,-0.20212,0.19474,-0.44843,0.033639,0.14343,-0.21568,0.37218,-0.061451,0.0052274,-0.016064,-0.46722,-0.063281,0.020195,0.0057661,0.017295,-0.054501,0.12815,-0.22245,0.17331,-0.015966,0.25723,0.18674,0.053006,0.085951,0.14655,-0.17434,-0.40286,0.031242,0.098365,0.0053966,-0.14235,0.12383,0.10627,-0.26348,-0.15905,-0.36249,0.42316,-0.052531,0.15393,0.19552,-0.044145,-0.087237,0.056422,0.041022,0.11276,-0.096793,0.25266,0.024655,-0.14485,-0.27368,0.025269,0.16717,-0.085138,-0.16551,0.071062,-0.071654,0.017143,-0.15519,0.059725,-0.31675,0.05084,0.25471,-0.076676,0.31278,0.19897,0.1971,0.015398,0.44906,0.025087,0.1328,0.13571,0.3868,0.039457,0.41141,0.25284,0.083078,-0.17362,-0.098972,-0.052513,0.044958,-0.014746,0.018752,-0.0074413,-0.17854,-0.055522,0.036895,0.18334,0.24002,0.070781,0.22418,0.12459,0.082402,-0.12498,0.043271,-0.042265,-0.30769,-0.085772,-0.12223,-0.059418,0.055032,0.12957,-0.060091,0.27064,0.090178,0.015734,0.11379,0.22206,0.13828,0.15071,-0.051125,-0.019157,0.16602,-0.099245,0.018354,0.15507,-0.036933,-0.15022,0.012889,-0.0063673,0.1328,0.065317,0.17652,0.21467,-0.11954,-0.047375,-0.064448,-0.28786,0.08574,9.5687e-4,0.011876,0.023093,-0.037074,0.14286,0.028145,-0.038296,-0.19369,0.20076,0.12741,-0.021669,-0.039393,0.19729,0.32449,0.0034347,-0.19453,0.083832,0.018411,0.23358,-0.042907,0.021384,-0.20332,0.053472,0.20244,0.19168,0.15364,0.22217,-0.23451,-0.17831,-0.0028738,0.043552,-0.075121,-0.11484,-0.31365,-0.1264,0.056606,-0.015147,-0.089829,-0.10168,0.19851,-0.15027,0.10947,-0.028821,-0.063026,0.16191,-0.03954,0.20144,-0.18327,0.012342,-0.30748,-0.017691,0.046173,0.070848,-0.18618,0.016241,0.01985,-0.010055,-0.11585,-5.5453e-4,0.0509,-0.017426,0.33063,0.056454,0.07248,-0.098034,0.10158,0.021076,-0.071201,-0.44674,-0.1579,-0.071079,0.14169,0.061102,-0.026971,0.0041137,-0.07955,0.048669,0.13761,-0.13862,0.16066,-0.046004,-0.064986,0.01452,0.036494,0.064753,-0.12347,-0.05979,0.11379,0.043553,0.048641,-0.20961,-0.13571,0.084118,0.11034,0.011665,-0.061593,0.18993,0.092665,0.052162,0.033093,0.21433,-0.032212,0.14639,0.11366,-0.28801,0.36854,0.060341,0.051004,0.1612,0.27889,0.13875,0.1754,0.15241,0.15995,0.13901,-0.028607
four,-0.05818,-0.17638,0.10552,0.24917,-0.04244,0.054686,0.019205,-0.06134,0.093564,0.16868,0.33541,0.14217,-0.020506,-0.21018,-0.10696,-0.19919,-0.15696,-0.011327,-0.036018,0.14278,-0.12317,-0.12547,-0.4385,0.0021168,-0.35901,-0.12357,0.012187,0.055976,0.18719,-0.31629,0.017964,-0.072092,-0.015123,0.11934,0.16854,-0.36266,-0.060758,-0.057196,0.015795,-0.18815,0.33404,-0.45843,-0.19292,0.10574,0.36346,-0.017123,0.127,0.016163,0.05151,-0.15682,0.056396,-0.12932,-0.044884,0.28298,-0.14954,4.7287e-4,-0.073003,0.27274,-0.32099,0.049865,0.18296,-0.070466,0.3736,-0.15204,-0.0045027,-0.029998,-0.4196,-0.11245,0.22237,-0.050834,0.076868,-0.11906,0.071824,-0.098513,0.38963,-0.1475,0.45298,0.13832,0.0058869,-0.11039,0.13461,-0.2382,-0.44218,0.077921,-0.019503,0.081028,-0.15767,0.12826,0.15397,-0.15741,-0.31623,-0.27865,0.36102,-0.1856,0.098228,0.1273,-0.12897,-0.14425,0.067701,0.024285,0.13682,-0.10807,0.18948,0.072517,-0.17279,-0.21628,0.068552,0.21764,-0.25477,-0.21974,0.13455,-0.21173,0.055347,-0.031955,0.058383,-0.36589,0.16909,0.21559,0.044815,0.27525,0.21879,0.078341,-0.080463,0.43926,-0.055235,0.095334,0.069058,0.43106,0.03875,0.54285,0.21737,0.18499,-0.013442,-0.15756,-0.060813,0.067914,0.061279,0.09623,0.015023,-0.029727,-0.071428,-0.0018358,0.068161,0.0057095,0.08229,0.34806,0.13093,0.061658,-0.20351,0.067325,-0.057982,-0.21573,0.13627,-0.069273,-0.041381,0.10864,0.030025,0.034746,0.21401,0.071361,-0.1236,-0.014727,0.15171,0.16972,0.21514,-0.18659,0.11775,0.21829,-0.1193,-0.087601,0.1849,-0.075244,0.010199,0.012771,0.12834,0.15612,-0.11422,0.11253,0.18964,-0.22483,-0.028585,0.022921,-0.42369,0.076506,0.010563,0.046685,-0.11206,-0.067608,0.118,-0.11765,-0.078566,-0.2757,0.23683,0.15152,-0.035141,-0.014103,0.19339,0.32402,-0.066721,-0.19703,-8.8272e-4,0.048248,0.16886,-0.24595,0.19315,-0.29633,0.13334,0.15418,0.3157,0.21429,0.42187,-0.31378,-0.17303,0.013802,0.041063,-0.11199,-0.16906,-0.041519,-0.056856,0.028511,-0.0015953,0.12821,-0.21432,0.27253,-0.20243,0.13896,-0.10482,-0.037878,0.24229,0.043585,0.060753,-0.094366,-0.022634,-0.4073,0.0092085,-7.5993e-4,0.052079,-0.35612,-0.053446,-0.053312,0.064113,-0.0076072,0.039402,0.026145,0.021192,0.26179,-0.012783,-0.093913,-0.14134,0.077138,0.12864,-0.054543,-0.27639,-0.26273,-0.15922,0.18724,-0.01614,-0.14866,0.061426,-0.27097,0.098478,0.14896,-0.17097,0.11984,-0.076362,-0.065816,0.096439,-0.15033,0.10709,-0.15933,0.023361,0.25713,-0.10692,0.076324,-0.33478,-0.14446,0.060253,0.11405,0.016823,-0.14712,0.074844,0.1451,0.10034,0.084816,0.27225,0.029653,0.1513,0.073596,-0.33861,0.35967,-0.032901,-0.099834,0.184,0.2098,0.17041,0.033219,0.063605,0.0036995,0.21078,-0.06506
long,0.075172,0.11115,-0.093394,0.28195,0.28358,-0.11757,0.11484,-0.09394,-0.073221,0.2678,0.22019,0.27348,-0.48801,0.023957,-0.024272,-0.33948,-0.21071,-0.085382,0.044486,0.037774,-0.17761,-0.20097,-0.27725,-0.062598,0.066034,-0.063025,0.13032,-0.062603,0.29658,-0.15041,-0.303,0.15193,0.031429,0.11181,0.22166,0.17469,0.096073,-0.42762,0.25469,-0.15188,0.077658,-0.19006,-0.10748,0.21393,-0.31198,0.035879,0.12369,0.046453,0.12383,-0.031646,-0.21512,0.051674,0.094816,-0.19905,-0.12299,-0.098337,0.05979,-0.077961,-0.080053,-0.010476,-0.26511,-0.10447,0.20258,-0.083996,0.0091845,-0.20078,-0.27478,0.34118,-0.20559,0.068529,0.069029,0.061262,-0.049723,-0.31611,-0.14489,0.057819,0.59147,0.14519,0.023382,-0.0063874,0.11642,-0.33673,-0.071293,0.020046,-0.052932,-0.074815,-0.24145,0.1647,-0.0012631,0.11038,-0.026885,0.30542,0.27851,-0.10066,0.28922,0.021093,0.3175,-0.17904,-0.1218,0.23553,-0.084797,-0.18247,0.29869,0.03275,-0.065962,0.017532,-0.030883,0.061002,0.21308,0.18301,0.081398,0.060461,-0.13232,0.24025,0.27378,-0.15728,-0.27727,0.060029,-0.044251,0.1618,0.25126,-0.048801,0.02565,0.14108,0.12787,-0.073377,0.31179,-0.282,-0.16025,-0.11543,0.070952,0.3199,0.085118,-0.12794,-0.13236,0.027052,-0.1519,-0.37468,-0.057073,0.034968,-0.0090938,0.26461,0.18609,0.36877,0.10708,0.094679,-0.40976,-0.27762,-0.16034,0.23316,0.04536,-0.14707,-0.13481,0.012826,-0.18125,-0.26562,0.043292,-0.047216,0.26881,-0.018445,0.030717,0.1141,-0.46047,0.1483,0.040342,-0.37786,-0.059437,-0.098422,-0.12357,-0.21027,-0.11144,-0.64807,-0.051617,-0.18735,0.09316,0.33275,-0.084282,0.15706,0.073642,-0.50811,-0.11287,-0.056822,-0.079244,-0.041958,0.24413,0.12841,7.2619e-4,-0.26509,0.041002,-0.034196,-0.3102,-0.33293,0.20231,0.10393,-0.095028,-0.042931,0.30296,0.19261,-0.054879,-0.039993,-0.1026,0.10911,-0.24292,0.22518,-0.391,-0.30721,-0.042943,0.064123,0.22477,-0.093349,0.15416,-0.33146,-0.032069,-0.27171,-0.1814,-0.1691,-0.023226,-0.30293,-0.11621,-0.046212,-0.15708,0.029193,-0.26482,0.025531,-0.037069,-0.064344,-0.018758,0.090355,-0.079829,-0.22625,-0.077298,0.25484,-0.082326,-0.2242,-0.14765,-0.064052,0.41082,-0.25137,0.107,0.1184,0.1594,0.047955,0.40244,0.15597,0.20865,0.093399,0.011533,0.079227,-0.2717,-0.13274,0.05812,0.0052927,-0.47019,-0.15038,-0.1544,0.014563,-0.16567,-0.0017802,0.20818,0.16779,-0.087154,0.21119,-0.028631,-0.21292,-0.039959,-0.046695,0.053627,0.21187,-0.10199,-0.14719,-0.13119,0.17595,0.33596,0.051268,0.14866,-0.092284,0.34478,0.12432,-0.19105,-0.068926,-0.017874,0.032981,-0.15788,-0.45502,0.033714,-0.15991,0.079826,0.13659,0.051632,0.36711,-0.15171,-0.25436,0.063772,-0.22616,0.024395,-0.2679,-0.23825,0.053452,0.36792,0.17894
small,-0.044569,0.12975,0.30620000000000003,0.32749,0.090697,-0.15,0.28065,-0.019646,0.30794,0.25797,-0.14262,0.32599,-0.038048,0.57164,0.0089733,1.0294e-4,-0.057224,0.14873,0.106,-0.10305,-0.1499,-0.16604,-0.21642,-0.039211,-0.12086,-0.10131,-0.19782,-0.10773,-0.066765,0.16736,-0.029736,0.10794,-0.33281,0.012935,0.25162,-0.27114,0.12538,0.12269,-0.080379,-0.18021,0.08317,-0.097463,-0.027181,0.21669,-0.26765,0.24207,0.26535,0.073196,0.030083,0.052547,-0.3171,-0.090868,-0.11781,0.050549,-0.1715,0.10071,0.17369,0.19917,-0.014242,0.19281,-0.17533,-0.36261,0.26716,0.21643,0.013055,-0.52927,-0.31796,0.051683,0.17658,-0.19161,-0.32743,-0.055909,0.063444,-0.099898,0.011311,0.14648,0.033394,0.027594,0.094831,-0.23824,-0.043386,-0.055104,-0.18777,-0.13356,0.53811,0.24552,-0.015779,0.19209,0.060077,0.089273,-0.13558,0.28525,0.11295,-0.3677,0.38141,-0.21998,0.22991,0.054199,-0.12284,0.035177,-0.10606,-0.04837,0.029296,0.10901,0.2383,0.14716,-0.34044,0.35985,0.19649,-0.083531,0.028103,0.041879,-0.10193,0.023573,-0.015741,-0.10354,-0.10312,0.028958,0.12745,-0.052247,0.41358,0.026284,-0.12177,0.31586,0.011817,0.089758,0.0068711,-0.032406,0.18483,0.18165,-0.080425,0.407,-0.19332,0.13577,-0.17561,0.11747,0.025311,0.029125,-0.029527,-0.11396,0.13333,0.16254,0.13706,-0.0041846,0.31038,0.39834,-0.072155,0.027716,0.18289,-0.0076417,0.15409,-0.28368,-0.41852,0.12342,-0.23123,-0.022124,0.14865,-0.1496,0.18531,-0.014967,-0.11009,0.36141,0.086561,0.13253,0.32016,0.12984,-0.26087,-0.1715,0.28792,0.25821,-0.31841,-0.013635,-0.33478,-0.31903,-0.14617,0.26159,0.26867,0.2398,0.1457,0.15355,0.36423,0.18399,0.21432,-0.03854,0.49918,-0.037003,-0.17154,-0.031331,0.21834,-0.064746,0.094334,-0.21948,0.24398,0.072238,-0.15773,-0.21922,0.25398,0.35433,-0.12586,-0.11469,-0.070634,0.31751,-0.078949,0.19969,-0.13124,-0.34434,-0.23322,-4.1517e-5,-0.18244,0.089794,0.058073,0.005757,-0.083403,0.034293,-0.021519,-0.33497,0.022108,-0.12273,-0.15881,-0.081191,0.030885,0.15625,-0.21388,0.25294,-0.023764,-0.10212,-0.36302,-0.061991,0.032348,0.02118,0.012433,-0.26231,-0.17642,0.062744,-0.1097,-0.15441,0.051102,-0.464,0.13666,-0.0027866,-0.13489,0.13598,0.17063999999999999,-0.14508,-0.29246,0.30355,-0.11461,-0.029563,-0.051961,0.12573,0.28605,-0.10489,-0.3172,-0.084766,-0.050732,0.2584,0.073971,0.035762,0.33204,-0.09897,-0.13807,-0.035295,0.065375,-0.23819,-0.4795,0.23289,0.10896,-0.028577,-0.2213,0.073417,-0.13726,0.1555,0.025867,0.043997,-0.1268,-0.19367,0.23954,-0.097004,-0.051667,0.020588,0.11556,-0.068946,-0.049027,0.091017,0.263,0.24099,0.066722,0.15059,-0.14058,0.16871,0.34739,-0.0052584,-0.0075259,0.045862,-0.01217,-0.0083114,0.065184,0.19666,0.11711,0.073492
large,-0.062511,-0.066697,0.21379,0.43437,0.11874,-0.10864,0.36341,-0.12906,0.18657,0.28984,-0.081471,0.35158,-0.089531,0.39506,0.11405,-0.25831,-0.21729,0.19034,0.10088,0.015033,-0.12368,-0.18593,-0.16813,0.13682,-0.040543,-0.11604,-0.046597,-0.027122,0.041852,0.059228,-0.013492,0.21835,-0.17179,0.15288,0.096897,-0.20595,0.067629,-0.058064,-0.027537,-0.25257,0.016957,0.011656,0.0017333,0.31275,-0.12809,0.012371,0.18426,0.11083,0.070507,-0.059526,-0.46843,-0.15431,0.03836,0.048061,-0.067524,0.16511,0.041977,0.18943,-0.29754,0.14189,-0.14808,-0.24673,0.22039,0.055644,-0.047589,-0.31039,-0.28532,0.073924,0.094283,-0.22485,-0.30745,0.031535,-0.015129,-0.142,0.13737,-0.026987,0.10329,0.035217,0.034029,-0.26688,0.18893,0.1172,-0.27628,-0.10457,0.35781,0.024622,-0.065767,0.29268,0.18483,0.06511,-0.12072,0.22719,0.27139,-0.37157,0.1499,-0.2375,0.25706,0.059879,-0.15107,0.13895,-0.31311,-0.13008,0.38067,-0.0019006,0.14487,0.097327,-0.33109,0.28475,0.0012873,0.070352,0.079799,8.3186e-4,-0.12251,-4.1497e-4,0.17301,-0.1217,0.0086643,-0.078221,0.046337,0.02213,0.14251,0.051154,-0.11317,0.1851,0.037988,0.098474,-0.0057566,-0.097598,0.11565,0.34061,-0.04427,0.17753,-0.17148,0.015183,-0.18182,-0.090778,-0.19093,-0.003819,-0.032067,0.085141,0.006394,0.032768,0.1537,-0.070469,0.10838,0.2835,-0.27604,0.17746,0.047815,0.085306,-0.048823,-0.40739,-0.26188,0.036905,-0.055676,-0.17861,0.19105,-0.24622,0.19712,-0.14621,-0.095998,0.31143,6.6527e-4,0.11031,0.31425,-0.081083,-0.14004,-0.027252,0.5666,0.19669,-0.18341,-0.05884,-0.22191,-0.1808,0.0048956,0.15364,-0.01225,0.16647,0.061099,0.060902,0.16055,0.19074,0.007639,-0.13174,0.40498,0.03335,-0.15201,-0.075764,0.29588,-0.12603,0.11008,-0.41403,0.14857,0.041717,-0.023311,-0.044052,0.19413,0.3013,-0.34246,0.092852,0.18099,0.27729,0.019723,0.17474,-0.19809,-0.62601,-0.11701,0.10776,-0.15667,-0.14053,0.048897,0.027052,0.043172,0.059152,0.093688,-0.16419,-0.14328,0.02038,0.031993,0.10539,-0.14331,0.065362,-0.089488,0.42424,-0.11862,-0.098016,-0.16773,-2.1927e-5,-0.18074,-0.10562,-0.025507,0.011383,-0.10396,0.17216,-0.10337,-0.16347,0.12327,-0.34933,0.23965,0.1685,-0.28656,-0.012263,0.12383,-0.10524,-0.22462,0.028629,0.0092135,-0.078556,-0.1223,0.091183,0.27743,-0.13462,-0.094522,0.18907,-0.3013,0.26837,-0.037695,0.052037,0.22121,-0.10228,-0.19975,-0.072037,0.022224,-0.11823,-0.6185,0.21504,-0.025095,-0.26455,-0.28094,0.044558,0.010211,0.1157,-0.048414,-0.066464,-0.14247,-0.10451,0.22092,0.18197,-0.063033,-0.030584,0.14765,-0.15383,0.03173,-0.075678,0.15699,0.16556,0.0089302,0.15833,-0.1972,0.22338,0.31323,-0.13383,0.01827,0.14302,-0.1251,0.042386,-0.031876,0.30571,0.2078,0.086019
water,-0.16701,0.030612,-0.39748,0.5635,-0.16118,-0.3211,-0.16044,-0.2913,-0.13533,0.22399,0.31188,-0.10033,-0.007989,0.055669,-6.6792e-4,-0.39806,-0.27308,-0.19445,-0.0095867,0.20317,-0.12401,-0.072215,-0.20168,-0.031345,-0.37312,-5.1905e-4,-0.086971,0.084112,0.22065,-0.033995,0.17358,0.065796,-0.4306,0.10222,0.041514,-0.27326,0.050611,-0.14215,0.14753,0.043295,0.57478,0.30119,-0.17501,-0.21804,-0.12052,0.01933,0.24735,-0.088416,-0.1986,0.14755,-0.039644,0.21167,-0.051076,-0.051579,0.087261,0.33209,-0.31423,0.28111,0.18101,0.088896,-0.025882,-0.31381,0.10762,0.141,-0.10321,-0.31382,-0.43689,-0.0186,0.18202,-0.2582,-0.49344,-0.045028,0.16251,-0.10514,-0.15507,-0.33348,0.24976,0.23355,-0.19559000000000001,-0.34231,0.14377,-0.098884,-0.11876,-0.45676,-0.44711,0.044567,0.12266,0.2406,0.033981,-0.11278,0.12584,-0.15682,0.015718,-0.30494,0.11015,0.18433,0.11296,0.40802,0.31357,-0.19576,0.13874,-0.14988,0.012902,-0.054052,-0.1676,-0.28166,-0.19501,0.32681,-0.37797,-0.13605,-0.12425,0.21847,-0.29823,0.054856,-0.15621,-0.010963,0.0044965,0.35625,0.073339,-0.07967,0.70851,-0.0082197,-0.10723,-0.25052,0.037914,-0.21163,-0.16295,0.0098381,0.011845,0.34591,0.13112,-0.12089,0.043184,0.19453,-0.16858,0.012589,0.20329,0.047862,-0.27793,0.4795,0.27543,0.41895,0.080839,0.079837,-0.24906,0.38114,0.042408,-0.04442,0.31511,0.062159,0.2558,0.12664,0.12942,-0.32405,0.2308,-0.3724,0.13999,0.29302,0.052071,-0.094624,0.099278,-0.063578,-0.073797,0.13648,-0.0057952,-0.15844,-0.31775,0.12701,0.035195,0.1487,-0.55284,0.012927,-0.14215,-0.077873,-0.26371,0.19843,0.09895,-0.20428,0.23702,-0.40222,-0.35731,-0.0012671,0.20021,-0.055924,0.11491,0.4362,0.35259,0.33374,-0.057249,-0.51094,0.096425,-0.33275,0.018862,-0.049202,-0.55995,-0.018614,0.084737,0.17997,0.0052331,0.053891,-0.31689,0.0017684,-0.21048,-0.026728,-0.16363,-0.59544,-0.39699,-0.32731,0.27961,0.15486,0.22943,-0.12462,-0.099092,0.049996,-0.02855,-0.11211,-0.18077,-0.70986,0.58645,-0.096562,-0.10095,-0.10217,0.26266,0.01753,-0.0391,-0.050455,-0.14493,-0.34627,0.024104,0.088407,-0.12549,0.14452,-0.29333,0.079703,0.18572,-0.23172,-0.23825,-0.24031,0.14928,-0.082676,-0.020378,-0.023303,0.131,-0.19944,-0.14017,0.45213,0.069311,-0.036384,-0.53156,-0.33848,0.05832,-0.33043,-0.0054136,0.2038,-0.077548,0.32716,0.13558,0.19114,0.12243,-0.014424,-0.035825,0.084551,0.021735,-0.64139,-0.3978,0.065516,-0.43963,0.080403,-0.27154,0.16853,-0.043351,0.11055,0.013304,-0.12911,-0.09875,0.074742,0.31042,0.19571,-0.21005,-0.0049948,0.42519,0.44362,0.053787,5.7846e-4,0.21748,0.00435,0.076921,-0.13583,-0.41646,0.087406,-0.067914,-0.11728,0.50962,0.058151,-0.52419,-0.038826,-0.13373,0.40681,0.43671,0.66428
