animal1,animal2,language_similarity_simple_dist_texture
boar,shark,0.5602115898379754
cheetah,shark,0.6070292921064585
crow,shark,0.5754891970513243
deer,shark,0.6009431741544126
dolphin,shark,0.6499467411018308
elephant,shark,0.4866090450746884
flamingo,shark,0.5717039784840395
giraffe,shark,0.4854614592258761
goat,shark,0.6732573525369953
gorilla,shark,0.4552799857602608
grizzly,shark,0.5344233937900013
hippo,shark,0.500758046144677
killerwhale,shark,0.47737603382887883
lion,shark,0.6895150598251908
llama,shark,0.695753982986852
mammoth,shark,0.4970271868548
panda,shark,0.6294183237079499
panther,shark,0.48466328281562704
pig,shark,0.5986189016833441
pigeon,shark,0.5402370579075395
polarbear,shark,0.5429559064286925
rhino,shark,0.49704423723503793
shark,shark,0
sheep,shark,0.8057247874431815
skunk,shark,0.6599998895605651
sloth,shark,0.4244461547636447
swan,shark,0.7372747209525978
zebra,shark,0.42342452013609294
bat,sheep,0.7635276749006445
beaver,sheep,0.6525358411954982
boar,sheep,0.5164624347150004
cheetah,sheep,0.9258804788595721
crow,sheep,0.804814350002826
deer,sheep,0.5017694371043209
dolphin,sheep,0.9580316434417507
elephant,sheep,0.6588470534067439
flamingo,sheep,0.7168669860646643
giraffe,sheep,0.5966854915958085
goat,sheep,0.32867230644377143
gorilla,sheep,0.8369829946966735
grizzly,sheep,0.7066134558213826
hippo,sheep,0.8083845136684101
killerwhale,sheep,0.7232270414785543
lion,sheep,0.7681017347048517
llama,sheep,0.6308278185929991
mammoth,sheep,0.6898651489436672
panda,sheep,0.972393087966837
panther,sheep,0.8190385676199966
pig,sheep,0.5543621121721738
pigeon,sheep,0.7440969347641871
polarbear,sheep,0.8420031753851348
rhino,sheep,0.7661665674013453
shark,sheep,0.8057247874431815
sheep,sheep,0
skunk,sheep,0.8921834005886611
sloth,sheep,0.7535879754537854
swan,sheep,0.8739543519783486
zebra,sheep,0.6323025879883094
bat,skunk,0.7629732078449968
beaver,skunk,0.6462169510177638
boar,skunk,0.7828599032177815
cheetah,skunk,0.9193210372186724
crow,skunk,0.8859291562033201
deer,skunk,0.745309796884894
dolphin,skunk,1.118583929143407
elephant,skunk,0.656029259000212
flamingo,skunk,0.7745031779470272
giraffe,skunk,0.6852325420575762
goat,skunk,0.685415564465427
gorilla,skunk,0.6207297470167508
grizzly,skunk,0.5406830334493967
hippo,skunk,0.7443191919447447
killerwhale,skunk,0.7956848483716689
lion,skunk,1.0204240123578427
llama,skunk,0.8870102488736851
mammoth,skunk,0.5815285469371765
panda,skunk,0.852027612274899
panther,skunk,0.818584665209344
pig,skunk,0.5555359443526112
pigeon,skunk,0.8204752083466865
polarbear,skunk,0.8053287948639037
rhino,skunk,0.7218251138339298
shark,skunk,0.6599998895605651
sheep,skunk,0.8921834005886611
skunk,skunk,0
sloth,skunk,0.5737122552120423
swan,skunk,1.0784344907260623
zebra,skunk,0.7184344750397756
bat,sloth,0.4694408816286069
beaver,sloth,0.6101246315811055
boar,sloth,0.4997267719199696
cheetah,sloth,0.6635541980809535
crow,sloth,0.5691111019512124
deer,sloth,0.5385397281131447
dolphin,sloth,0.761695299528775
elephant,sloth,0.4957556472594202
flamingo,sloth,0.5895307278114891
giraffe,sloth,0.43785744072751903
goat,sloth,0.6360114488919959
gorilla,sloth,0.5254529448823072
grizzly,sloth,0.5114559868068284
hippo,sloth,0.545532861819189
killerwhale,sloth,0.4693922620030284
lion,sloth,0.724098606374889
llama,sloth,0.6748981983623276
mammoth,sloth,0.5091139637933967
panda,sloth,0.6916273103513455
panther,sloth,0.593078389729129
pig,sloth,0.6004469107655345
pigeon,sloth,0.5391211770488771
polarbear,sloth,0.6084402331249396
rhino,sloth,0.57402964422948
shark,sloth,0.4244461547636447
sheep,sloth,0.7535879754537854
skunk,sloth,0.5737122552120423
sloth,sloth,0
swan,sloth,0.761329321930998
