animal,sub_id,word_id,word,sub_type
flamingo,CB_06,w1,birds,CB
flamingo,CB_08,w1,two,CB
flamingo,CB_09,w1,slick,CB
flamingo,CB_10,w1,wings,CB
flamingo,CB_11,w1,big,CB
flamingo,CB_12,w1,feathers,CB
flamingo,CB_13,w1,tall,CB
flamingo,CB_14,w1,thin,CB
flamingo,CB_15,w1,birds,CB
flamingo,CB_16,w1,oblong,CB
flamingo,CB_17,w1,long,CB
flamingo,CB_18,w1,tall,CB
flamingo,CB_19,w1,birds,CB
flamingo,CB_23,w1,birds,CB
giraffe,CB_01,w1,long,CB
giraffe,CB_02,w1,builtforspeed,CB
giraffe,CB_03,w1,big,CB
giraffe,CB_04,w1,four,CB
giraffe,CB_05,w1,slender,CB
giraffe,CB_06,w1,long,CB
giraffe,CB_08,w1,four,CB
giraffe,CB_09,w1,tall,CB
giraffe,CB_10,w1,big,CB
giraffe,CB_11,w1,big,CB
giraffe,CB_12,w1,rough,CB
giraffe,CB_13,w1,tall,CB
giraffe,CB_14,w1,large,CB
giraffe,CB_15,w1,four,CB
giraffe,CB_16,w1,oblong,CB
giraffe,CB_17,w1,powerful,CB
giraffe,CB_18,w1,tall,CB
giraffe,CB_19,w1,big,CB
giraffe,CB_23,w1,big,CB
goat,CB_01,w1,long,CB
goat,CB_02,w1,builtforspeed,CB
goat,CB_03,w1,four,CB
goat,CB_04,w1,four,CB
goat,CB_05,w1,big,CB
goat,CB_06,w1,flat,CB
goat,CB_08,w1,four,CB
goat,CB_09,w1,skinny,CB
goat,CB_10,w1,small,CB
goat,CB_11,w1,big,CB
goat,CB_12,w1,coarse,CB
goat,CB_13,w1,tall,CB
goat,CB_14,w1,fat,CB
goat,CB_15,w1,four,CB
goat,CB_16,w1,round,CB
goat,CB_17,w1,little,CB
goat,CB_18,w1,four,CB
goat,CB_19,w1,farm,CB
goat,CB_23,w1,four,CB
gorilla,CB_01,w1,long,CB
gorilla,CB_02,w1,builtforspeed,CB
gorilla,CB_03,w1,upright,CB
gorilla,CB_04,w1,two,CB
gorilla,CB_05,w1,primates,CB
gorilla,CB_06,w1,symmetrical,CB
gorilla,CB_08,w1,two,CB
gorilla,CB_09,w1,tall,CB
gorilla,CB_10,w1,big,CB
gorilla,CB_11,w1,big,CB
gorilla,CB_12,w1,coarse,CB
gorilla,CB_13,w1,tall,CB
gorilla,CB_14,w1,large,CB
gorilla,CB_15,w1,primates,CB
gorilla,CB_16,w1,round,CB
gorilla,CB_17,w1,big,CB
gorilla,CB_18,w1,large,CB
gorilla,CB_19,w1,big,CB
gorilla,CB_23,w1,arms,CB
