target_word,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301
light,-0.14523,0.13647,0.42869,-0.15241,0.61311,-0.068528,-0.15343,-0.088077,0.14435,-0.0090152,-0.10003,0.03979,0.33817,0.062419,0.19482,-0.32433,0.48231,0.034725,0.05294,-0.25979,-0.36316,-0.14317,-0.2642,-0.20598,0.23085,0.14648,-0.41093,0.27708,-0.1363,-0.33215,0.21048,0.030455,0.24556,0.090495,0.097892,-0.021064,-0.11363,-0.17455,-0.03957,0.51195,-0.062662,0.023981,0.29896,-0.17031,-0.0086219,0.26707,0.012058,-0.35709,-0.51429,0.01062,0.045022,-0.17465,0.50202,-0.22635,-0.56173,-0.013075,-0.2396,-0.10987,0.15507,0.068362,0.0025112,-0.20367,0.19293,0.086947,-0.033625,0.024536,-0.39694,0.11971,0.37817,0.18397,-0.0037839,-0.14416,0.1759,0.0048713,-0.36413,-0.064483,0.15561,-0.0069667,-0.34584,-0.14644,-0.0072923,-0.01437,-0.37771,-0.087864,-0.0051392,0.030861,-0.068003,0.16128,0.069412,-0.35313,-0.55793,0.023653,-0.11626,-0.13825,-0.2751,-0.37131,0.047424,-0.15418,-0.25225,-0.1404,-0.10323,0.14126,0.033504,-0.052241,-0.091964,-0.15201,0.32456,-0.32367,0.35066,0.22702,0.075723,-0.49651,-0.34348,-0.2656,0.23854,-0.26011,-0.039085,-0.05411,-0.099385,-0.12233,0.22056,0.20902,-0.034419,0.086412,-0.4655,-0.091356,0.3555,-0.24902,-0.0064413,-0.21506,-0.18547,0.13479,0.36699,0.20519,0.030245,0.019862,-0.31468,-0.11471,-0.18486,-0.24627,-0.15082,0.062002,-0.25195,-0.37255,-0.25221,0.32271,0.12369,0.30641,-0.34896,-0.14987,-0.48774,-0.062043,0.34146,0.29705,-0.022323,0.0091622,0.19906,-0.48146,0.072235,0.1268,-0.25736,-0.11544,0.37177,0.1806,0.34758,0.4631,-0.24357,0.037069,-0.26427,-0.12153,-0.10541,0.29515,-0.07913,0.060421,-0.095026,0.32765,0.23608,6.2027e-4,-0.07121,0.086521,-0.0052932,-4.7156e-4,-0.076974,-0.034006,-0.040587,0.35725,-0.10162,-0.16343,0.044326,0.27755,0.13561,-0.33082,0.22264,0.035794,0.036189,0.18124,0.48887,-0.18123,0.0056439,0.41393,0.08274,-0.066417,-0.006887,0.022484,-0.11439,-0.041848,-0.071667,0.19365,-0.16035,0.33146,0.090862,-0.52928,-0.25861,0.30591,-0.63569,0.38852,0.3136,-0.23279,-0.12195,0.042937,-0.0073687,-0.28599,0.43607,0.069018,-0.078149,-0.29958,0.046485,-0.088818,0.21794,0.26886,0.022816,0.54756,-0.12092,-0.15099,0.021678,-0.37657,-0.31156,0.26076,0.26872,-0.69897,-0.15464,-0.51776,-0.13359,-0.10494,-0.17254,-0.17511,0.50851,-0.2649,0.45314,-0.058599,-0.18223,-0.26245,-0.28509,0.16565,0.076381,-0.18895,0.034295,0.0030983,-0.20145,-0.20652,-0.25544,-0.22221,0.35478,0.12186,0.099761,0.027483,-0.23212,0.0813,0.18881,0.025563,0.43266,0.16147,0.043022,-0.48771,0.29349,0.082683,0.25903,-0.18897,0.47652,-0.078123,0.19612,0.055794,-0.062404,-0.087936,0.16907,0.030398,0.35944,0.0038741,0.35282,0.49045,-0.12561,-0.18015,0.31066,-0.13577,0.10963,0.031201,0.053736,-0.18473,0.36064,-0.098341
black,-0.17111,0.41105,0.31278,-0.059321,0.595,0.41698,0.19795,-0.21684,0.035838,-0.22275,0.11065,-0.20066,-1.4689e-4,0.10089,-0.26482,0.088207,0.044129,-0.16986,0.55178,-0.2745,0.037581,0.35903,0.22895,0.14885,-0.091062,0.016246,-0.4151,-0.077987,-0.38247,-0.5799,0.16424,-0.0079441,0.40428,-0.053195,0.28956,-0.1247,0.16767,-0.2429,-0.11892,0.47852,-0.032642,0.080004,0.062463,0.18367,0.14095,-0.050653,0.25608,-0.20714,-0.16544,-0.20419,-0.19093,0.21763,0.28771,-0.03788,-0.26778,-0.023721,-0.18036,0.13083,0.033672,-0.17515,-0.026948,-0.13551,-0.097235,-0.26311,0.034409,-0.15259,-0.24675,0.15877,-0.15006,-0.096974,0.30682,-0.12119,0.15918,0.18152,-0.43691,-0.10766,-0.15628,0.44454,-0.19506,-0.057366,0.34894,0.063113,-0.33669,0.065559,0.10297,0.30129,0.10676,-0.27863,0.16267,0.11423,-0.43716,-0.24104,-0.14495,-0.07057,-0.13981,-0.092208,-0.21929,-0.19289,0.10121,-0.25972,-0.23174,0.17232,0.50862,-0.20614,0.41936,0.17406,-0.0044733,-0.34304,0.16355,-0.090019,0.23716,0.006457,-0.25503,-0.11757,0.151,-0.067924,0.10139,-0.34935,-0.15535,0.04183,-0.041395,-0.016816,0.080473,0.21338,-0.17012,0.32078,0.42831,-0.050257,0.13629,0.23225,0.10808,-0.0030721,-0.11074,-0.32524,-0.036559,-0.28316,0.13978,0.42899,0.094336,-0.18764,0.26018,0.094391,-0.0033926,0.23343,0.20651,0.12611,0.040644,0.52729,-0.021334,0.23721,0.18246,-0.050706,-0.059604,0.1431,-0.10621,0.48197,-0.056557,-0.14122,0.22523,0.076344,-0.21468,-0.14995,0.026899,-0.015188,0.068749,0.24149,-0.34965,-0.17554,-0.61149,-0.17992,0.10422,0.51072,0.33469,-0.24559,0.062615,0.014262,0.15759,-0.14012,-0.2908,0.096848,-0.38299,-0.01091,-0.0028502000000000002,0.027609,-0.11797,0.21843,0.33343,0.29634,0.18183,-0.096722,0.25297,0.38696,0.51529,0.056389,0.31933,0.22012,0.37496,0.20369,0.016386,0.39225,0.14629,-0.2633,-0.23012,-0.21748,-0.027099,0.17189,0.10461,-0.046828,-0.050427,0.19793,-0.20135,-0.4149,-0.16164,0.10385,-0.21001,0.17165,0.36387,-0.1455,-0.37621,-0.016392,0.24233,-0.14461,0.24194,-0.31448,-0.12701,-0.058157,-0.26651,0.10737,0.10607,0.044486,-0.16546,0.1406,0.13972,0.0064993,-0.13545,0.14104,-0.02421,0.014011,0.04109,-0.016593,-0.22555,-0.07557,0.038026,0.20631,-0.088243,-0.11799,0.14909,-0.68307,-0.1405,0.2545,0.03951,-0.072863,0.038824,0.10727,0.22342,-0.37085,-0.23887,0.18016,0.04052,0.204,-0.14458,-0.25317,0.22156,-0.18703,0.0411,-0.088862,0.067214,0.10628,0.13291,0.034583,0.18066,0.28302,-0.078891,-0.73059,0.3151,-9.9689e-5,-0.033167,-0.2925,0.19036,-0.29255,0.32043,-0.038898,-0.31388,0.15091,0.063185,0.11704,-0.19631,-0.12741,-0.18969,0.23226,0.40087,0.079117,0.41028,0.028438,-0.15183,0.020186,-0.30436,-0.12233,0.19771,-0.34541
white,0.090485,0.44881,0.40771,-0.2427,0.47322,0.10168,0.21084,-0.17675,0.37275,-0.13,0.0017895,-0.14004,0.12284,0.35446,-0.19587,0.11617,-0.33263,-0.22188,0.31532,-0.3361,-0.19849,0.47937,0.2252,0.10519,-0.17606,-0.001885,-0.41291,-0.065022,-0.28973,-0.4673,-0.068487,0.13334,0.51184,-0.3578,-0.051722,-0.25714,-0.069511,0.077163,0.13313,0.25729,0.0097362,0.098014,0.16808,0.17347,-0.23865,0.067769,0.12846,-0.10994,-0.19344,-0.23826,-0.097493,0.14825,0.29457,0.0066032,-0.25558,-0.034012,-0.41146,-0.25582,0.14825,0.013042,-0.18634,-0.30727,-0.30095,-0.21577,0.14004,-0.08459,-0.35068,0.085053,-0.22584,-0.026845,0.5546,0.11339,1.3528e-4,0.065086,-0.31852,-0.12306,-0.30293,0.29671,-0.033282,-0.078368,0.25067,0.02238,-0.25949,-0.047755,0.084183,0.087756,0.0022688,-0.32046,0.47209,-0.020547,-0.31985,-0.19308,-0.14618,0.18445,-0.3782,0.14098,-0.4836,-0.082075,0.27123,-0.10072,-0.31241,0.033416,0.2277,-0.25741000000000003,0.43355,0.36637,0.083976,0.0068673,-0.069526,-0.14752,0.1891,-0.18129,-0.45124,-0.12019,0.12212,0.056821,0.059052,-0.26541,-0.026327,-0.02776,0.014263,-0.0095616,-0.10967,0.25556,0.026062,0.20236,0.50266,-0.15372,-0.12548,0.0833,0.29173,-0.066049,-0.1354,-0.26789,0.023089,-0.16589,0.24358,0.13001,0.18549,-0.19547,-0.17288,0.017346,-0.18772,0.29685,0.29329,0.11253,0.10284,0.43707,-0.16211,0.22817,0.18037,0.13076,0.15765,0.062238,0.23324,0.38762,-0.19032,-0.16017,-0.032792,0.030516,-0.27045,-0.24325,-0.095089,-0.0011144,0.38748,0.12369,-0.44884,-0.15901,-0.58969,-0.17986,0.097467,0.065551,0.23872,-0.1429,0.32189,0.10555,-0.080181,-0.0047994,-0.23935,-0.031133,-0.073291,0.18703,0.055553,0.15641,-0.10778,0.14858,0.4673,0.20331,0.25576,0.045449,0.16205,-0.045097,0.59686,0.085523,0.33045,0.30669,0.22057,-0.025904,-0.18702,0.2411,-0.0013719,-0.18871,0.056543,-0.1817,-0.10948,0.035791,0.15642,0.32509,-0.12973,0.24078,-0.20905,-0.19549,-0.35566,0.12659,-0.29614,0.12992,0.55272,-0.24517,-0.17031,-0.096999,0.11362,-0.075012,0.22333,0.049126,-0.093022,-0.066099,-0.29467,0.05914,0.21727,0.15286,-0.47071,0.020655,0.35157,-0.065288,-0.13662,-0.055372,-0.11018,0.15261,-0.033631,-0.20075,-0.0071969,-0.029986,0.020559,0.11493,-0.18274,0.012385,0.16003,-0.33598,0.31337,0.46236,0.036115,-0.16068,0.14233,-0.18747,-0.039034,-0.27474,-0.24629,0.10709,0.1516,0.094013,-0.0015312,-0.2295,0.22253,0.11658,-0.007036,-0.14571,-0.088552,-0.070281,0.39109,0.070486,0.53901,0.2511,0.11462,-0.35587,0.57798,0.096748,0.083521,-0.1877,0.20475,-0.028706,0.26812,0.12693,-0.15477,0.0089895,0.42035,0.29563,-0.13695,-0.3109,-0.27635,0.33811,0.42182,0.015065,0.47845,0.04069,-0.026885,-0.20611,-0.35181,-0.18956,0.1194,-0.15025
red,-0.43155,0.14461,0.54633,-0.09994,0.65186,-0.14602,0.29243,-0.19296,0.20946,-0.32669,-0.42043,-0.13075,0.26302,0.30706,0.06804,0.11264,0.2517,-0.14212,0.50394,-0.29588,-0.27529,0.32736,0.34888,-0.022309,0.29632,0.27425,-0.75526,0.26172,-0.084544,-0.20969,-0.031016,0.079561,0.63209,-0.1228,-0.2433,0.066292,0.06808,0.10887,-0.036937,0.3022,-0.58734,-0.033044,-0.1741,-0.27279,-0.044595,0.13838,-0.17183,0.033384,-0.18998,0.0072504,-0.39767,0.27746,0.26345,0.10194,0.0497,-0.30524,-0.45065,-0.13502,0.11691,0.039759,-0.44858,-0.46429,-0.31028,-0.15974,0.56347,0.267,0.20631,0.11364,-0.30139,0.17849,0.23869,-0.17486,-0.12356,0.10527,-0.28338,-0.17722,-0.41358,0.311,-0.0012967,-0.17105,0.40531,-0.36656,-0.51253,-0.54134,0.10882,0.39333,-0.10627,-0.16092,0.11925,0.2516,-0.26077,0.42839,0.047262,-0.053958,0.27669,0.081136,-0.13978,0.056937,-0.052126,-0.049403,-0.12535,0.25875,0.50597,0.1051,0.36394,0.38436,0.099185,-0.18931,0.10845,-0.24489,0.19493,0.18103,-0.45263,-0.3016,0.28527,-0.046931,-0.06503,-0.2682,0.014793,-0.17788,0.58912,0.25921,-0.40876,0.39127,-0.068259,0.29716,0.31533,-0.075445,-0.29555,0.080643,0.010546,0.12964,-0.14294,-0.014662,-0.1459,-0.40822,0.17146,0.19658,-0.096015,0.17358,-0.033151,-0.1915,0.17429,0.18611,0.022906,0.068269,0.25666,0.30739,-0.75411,0.26826,0.12412,-0.053779,0.11638,0.2919,-0.013076,0.22483,-0.090884,-0.15204,0.081606,-0.27048,-0.072519,0.094956,-0.14132,0.11307,-0.1899,0.17423,-0.43706,-0.083155,-0.38191,0.048681,0.014961,-0.12632,0.40995,0.0020957,0.62658,0.32822,0.044228,-0.35204,0.2759,0.084086,-0.055803,0.26969,0.35002,0.46343,-0.084932,0.42565,0.29601,-0.16648,-0.051576,-0.0030771,0.37592,-0.3413,0.45287,0.46365,0.32487,0.20384,0.1365,0.042129,-0.07698,0.42498,0.041478,-0.37155,-0.30505,-0.015068,0.048777,0.11888,0.013438,0.32626,0.23393,0.10962,-0.11731,-0.65491,-0.27622,0.26459,-0.32835,0.25862,0.24595,0.17525,0.054949,-0.22833,0.027878,-0.010916,0.33489,0.33696,-0.22162,-0.28808,-0.30733,0.23309,0.48816,0.25083,-0.3541,-0.02444,0.17765,0.14426,-0.049184,0.17216,0.10766,0.068047,-0.19778,-0.36559,-0.34056,0.040236,-0.26293,0.31992,-0.70863,-0.045662,0.42151,-0.36903,0.5094,-0.046458,-0.43399,-0.42411,-0.011516,-0.32602,0.072642,-0.55944,-0.14441,0.31571,-0.024566,-0.24413,0.087614,0.33747,0.48015,0.10049,0.56368,0.12847,0.22518,-0.40265,0.57537,0.19734,0.57353,0.21031,0.065707,-0.78174,0.3661,0.38751,-0.2605,-0.034302,-0.088587,-0.031074,0.52387,0.46577,-0.20811,-0.10506,0.44415,0.073155,-0.043531,-0.10158,-0.022784,0.25155,0.11945,-0.070873,0.54009,0.1878,0.40747,0.61642,-0.5046,-0.25902,0.49229,0.058013
dark,-0.46976,0.19226,0.60553,-0.19163,0.55588,0.089314,-0.026196,-0.36377,-0.14052,-0.16964,0.029085,-0.24873,0.22209,0.22267,-0.21545,-0.30125999999999997,0.35973,-0.087147,0.16424,-0.22485,-0.05499,0.025825,0.088753,-0.30941,-0.11415,0.0071173,-0.043102,-0.19161,-0.075226,-0.64694,0.039161,-0.058887,0.24578,0.083587,0.21776,0.16944,-0.12032,-0.19092,0.01925,0.5834,0.044748,0.11579,0.12294,-0.19764,0.15822,0.15399,0.29458,-0.04826,-0.36729,-0.023075,0.09828,0.18466,0.20929,-0.10966,-0.31966,-0.2008,0.0478,-0.20735,0.27045,-0.25236,-0.043008,-0.26182,0.039271,0.033784,0.24742,-0.30918,-0.12852,0.24482,0.29486,0.09159,0.14706,0.19066,0.11352,0.023525,-0.37427,0.023364,-0.31982,0.105,-0.26209,-0.11738,-0.0028339,-0.06749,-0.15062999999999999,0.25108,-0.21948,0.034761,-0.12344,-0.29246,-0.033165,-0.032348,-0.58181,-0.12895,0.11179,-0.27713,-0.45792,-0.64813,-0.066732,-0.39914,0.12792,0.16697,-0.26614,-0.23156,0.1016,-0.30472,0.10209,-0.15073,0.26051,-0.40013,0.07712,0.23685,-0.046163,-0.20085,-0.12942,-0.26483,-0.23659,-0.32633,-0.039696,-0.38013,-0.16433,0.070049,-0.042737,0.039478,0.38112,-0.01462,-0.098841,-0.37501,0.29106,-0.15665,0.020992,-0.15481,0.28178,-0.11012,0.1295,-0.16779,0.085175,-0.16089,-0.11612,0.024376,0.015318,-0.13077,0.18171,0.11808,0.084135,0.063273,-0.12905,0.34692,0.42846,0.2956,-0.077706,-0.09844,-0.38062,-0.16004,0.31555,0.061893,0.072494,0.1499,-0.096552,-0.36692,0.30368,0.2038,-0.035807,-0.13229,0.2243,-0.025006,-0.15078,0.18907,-0.16999,-0.13841,-0.2392,-0.38818,-0.23721,0.35987,0.22531,-0.23722,-0.33993,0.11727,0.15139,-0.030993,-0.33563,0.0071907,-0.12827,-0.0302,-0.19109,-0.015117,0.037062,0.25635,0.048232,0.085525,0.3147,0.1554,0.045002,0.050821,0.47926,0.26335,0.0016813,0.30069,0.33657,-0.098337,-0.1376,0.28842,0.1041,-0.29794,0.16411,-0.39884,0.25631,-0.13727,0.056728,0.15889,-0.26405,0.25496,0.15557000000000001,-0.39406,-0.10478,0.34044,-0.30716,-0.13842,0.39693,-0.45718,-0.34456,-0.0029387,0.16391,-0.25338,0.5861,-0.21389,-0.047811,-0.53341,-0.17314,-0.35656,0.14347,0.10013,0.17802,0.69713,-0.21596,-0.046095,-0.14459,0.34904,0.0060909,0.16469,0.4289,-0.42445,-0.13504,-0.066951,-0.43292,0.31107,-0.019149,-0.17026,0.020101,-0.50959,0.11769,0.3691,-0.4051,-0.25419,-0.057114,-0.13505,0.36522,-0.15674,0.092206,0.64687,-0.062675,0.024582,-0.1725,-0.37711,0.24897,-0.063357,-0.061852,0.001247,-0.10935,7.8249e-4,-0.072262,-5.5245e-4,0.15798,0.45117,-0.19156,-0.56398,0.15259,0.097686,-0.048653,-0.18536,0.18969,-0.11475,0.47548,-0.085065,-0.21391,0.11818,0.13238,0.021519,-0.21729,-0.34858,0.18106,-0.19419,0.36537,0.13372,0.22132,-0.16031,-9.0303e-4,0.046905,-0.21312999999999999,0.45322,0.37529,-0.15143
blue,-0.28886,0.26061,0.49051,-0.12243,0.19054,-0.14641,0.22187,-0.31673,0.30691,-0.24685000000000001,-0.56512,-0.28837,0.26884,0.28792,0.27593,0.22581,0.0081236,-0.10961,0.16962,-0.31653,0.026958,0.099539,0.21819,0.042073,-0.12869,0.04603,-0.35168,0.058465,0.21755,-0.74053,0.10697,-0.0023995,0.051325,-0.18357,0.091203,-0.38815,0.067285,-0.13456,0.079119,0.19595,-0.28821,0.094199,0.21744,0.028898,-0.02246,0.15289,0.1826,-0.17241,-0.25006,0.019498,-0.20814,0.0049571,-0.01254,0.19019,-0.30577,-0.27186,-0.20812,-0.18156,-0.049767,0.085605,0.10649,-0.27179,-0.12466000000000001,-0.14948,0.1872,-0.11415,0.095322,0.030097,-0.082005,0.038708,0.35364,0.3122,0.29369,0.059688,-0.021425,-0.20373,-0.20498,0.32978,-0.10093,-0.079225,0.15711,-0.2213,-0.32828,0.10716,-0.24403,0.23602,-0.263,0.14423,0.13479,0.33722,-0.62231,0.058041,0.12606,0.040189,-0.11981,0.083071999999999993,-0.14497,-0.044455,-0.35531,0.022019,-0.22685,0.087915,0.58779,-0.32746,0.26072,0.12526,0.19025,0.018673,0.36146,-0.0081113,0.15435,0.099527,-0.41075,0.057783,0.094952,-0.4241,0.2174,-0.39013,0.020821,0.13066,0.039559,0.094587,-0.37646,0.31647,0.082894,0.41619,0.29643,-0.17754,6.0102e-4,-0.0037365,0.045396,-0.12745,-0.14361,-0.4165,-0.032382,-0.31977,0.35324,0.23199,-0.24969,-0.051172,-0.01674,0.19279,-0.17551,0.12727,0.21571,0.059559,0.2546,0.55187,-0.083614,0.38929,0.12866,0.016939,0.34406,0.13463,0.090723,0.50417,0.039284,0.11024,-0.024083,-0.16887,-0.12177,0.065599,-0.12977,0.42434,0.17095,-0.21736,-0.56417,0.039269,-0.28505,-0.1371,-0.10102,0.31124,0.25058,-0.10207,-0.027955,0.11416,0.098661,-0.29778,-0.038911,0.022382,0.12309,0.38704,0.2924,0.25223,0.10389,0.13225,0.35652,0.20221,0.14646,-0.22218,0.31196,-0.11114,0.52755,0.032393,0.15043,-0.17763,0.088936,0.18638,-0.093929,0.40807,0.21104,-0.13882,0.053936,-0.14794,4.0068e-4,0.10943,0.092812,-0.15895,-0.16277,0.29881,-0.053142,-0.45174,-0.15751,0.11854,-0.63552,-0.028747,0.49252,-0.40213,-0.23798,0.058573,0.30363,-0.063268,0.37781,-0.18577,-0.12495,-0.65417,0.18318,0.18408,0.23208,0.44343,0.0074663,0.23407,-0.05497,0.025398,0.074967,0.0086741,-0.10268,-0.010615,0.24586,-0.46722,-0.14177,0.047698,-0.083506,0.28338,-0.6688,-0.15818,0.14059,-0.24005,0.41731,0.054614,-0.37771,-0.20071,0.032503,-0.26192,0.1835,-0.10933,0.16704,0.189,-0.11674,0.0049292,0.039841,-0.18051,0.35786,0.016659,0.057612,0.19906,0.010519,-0.16283,0.37246,0.028099,0.35418,0.37409,-0.084808,-0.4826,0.26464,0.11806,-0.085148,-0.021797,0.10995,-0.077058,0.42891,0.095605,-0.30262,0.060164,0.15533,-0.14311,-0.19736,0.14573,-0.12369,0.18274,0.44024,-0.20362,0.42469,0.092364,0.29358,-0.054004,-0.38373,0.14514,0.21877,0.12529
gold,-0.080333,0.19906,0.22733,-0.22998,0.083095,0.1598,0.44421,-0.11911,0.13751,-0.17281,-0.024706,-0.12909,0.23945,0.59053,-0.040197,0.075528,0.12863,-0.22878,-0.021409,-0.23869,-0.15857,0.14807,-0.26033,0.35298,0.33686,0.061663,-0.25701,-0.29855,0.089182,-0.61589,0.23173,-0.64374,0.11139,-0.27636,0.22034,-0.25525,0.19633,0.011705,-0.068787,-0.17738,-0.20575,0.5374,0.10842,-0.16078,0.09479,-0.20476,0.044009,0.019052,0.19394,0.12917,0.074002,-0.077309,0.13307,0.028428,0.042486,-0.4325,-0.20752,0.21933,-0.064868,0.18993,-0.07548,-0.28209,0.10413,-0.018355,0.19406,0.04286,0.17076,0.16755,-0.10306,0.11127,0.042371,0.063814,-0.033292,0.035781,0.010694,-0.41274,-0.049495,0.66087,-0.25914,-0.57735,0.27184,0.043365,-0.056255,-0.16594,0.050402,0.049599,0.17033,0.074858,-0.022271,0.25576,-0.10692,-0.058027,-0.47671,-0.13003,0.038533,0.33364,-0.2586,-0.24411,-0.066555,0.020457,-0.49214,0.025839,0.23298,-0.31646,-0.035725,-0.076777,-0.15423,-0.56814,-0.0098214,-0.052542,-0.35898,-0.18267,-0.41426,0.049903,0.20522,-0.29949,-0.0050401,-0.46736,-0.11219,0.10768,0.12726,-0.18955,-0.2256,0.3049,-0.029113,0.1228,0.60114,-0.29338,-0.012642,0.29904,-0.2134,-0.043467,0.12048,-0.36896,0.45028,0.018025,0.27538,-0.4337,-0.21427,-0.29012,-0.1294,-0.035129,-0.32189,0.43219,0.31671,0.15903,0.36439,0.1581,-0.15264,-0.19119,-0.12411,-0.1876,-0.10029,-0.0086635,-0.33842,0.39463,-0.17954,0.20461,-0.11728,-0.039905,-0.087239,-0.21822,0.097227,0.10462,-0.055072,0.2017,-0.26808,-0.12201,-0.15538,0.13463,0.046574,0.5692,0.29333,0.17121,-0.32688,0.59359,0.092082,0.044076,-0.14685,0.071045,0.27018,0.31335,-0.21955,0.32897,0.0012329,0.055292,0.56266,-0.44661,0.12859,-0.79827,-0.15918,-0.20393,0.52538,-0.1616,0.17608,-0.15936,0.25986,-0.41065,0.18348,-0.024674,-0.047311,-0.013326,0.036404,-0.333,-0.2556,0.0078859,0.17498,0.14905,-0.035371,0.088632,0.24709,-0.1272,-0.059628,0.30083,-0.41801,0.40519,0.14754,-0.12902,0.10153,-0.23568,0.37302,-0.36943,0.35092,-0.1096,0.084987,-0.0076593,-0.19001,0.26789,-0.12224,-0.025965,-0.12527,0.22012,0.10111,0.12275,-0.3612,-0.11015,0.082112,-0.095917,0.25533,-0.035132,-0.29089,-0.35795,-0.20959,-0.067793,-0.22367,0.18521,0.26748,-0.79263,0.12962,0.32917,0.017754,-0.5808,-0.044652,-0.14034,0.16036,-0.2226,0.01876,-0.10779,-0.25779,0.14016,-0.055397,0.0021546,-0.05363,0.18715,-0.039887,0.26734,-8.8294e-4,0.23531,0.33881,-0.17662,0.12647,0.20473,0.0011832,-0.16223,0.18979,-0.38953,0.023128,-0.075522,0.16251,-0.14798,0.19511,-0.13668,-0.28899,0.341,0.37184,-0.1479,-0.046834,-0.14274,0.082234,0.06817,0.24878,0.049672,-0.088961,-0.38149,0.32027,0.26946,-0.089499,-0.12167,0.54106,-0.062007
