animal,arms,belly,big,bodies,body,bulky,bumbling,chunky,circle,circular,coarse,compact,cylindrical,ears,elongated,erect,fat,feathers,features,feet,fins,flat,fur,furball,gangly,gentle,graceful,ground,hair,hand,hands,height,highback,hooves,horns,huge,lanky,large,larger,lean,legs,limbs,little,long,low,medium,muscular,neck,normal,nose,oblong,oval,ovals,parabolic,paws,plump,powerful,rectangular,rough,round,rounded,scales,shapely,short,sit,size,skin,skinny,slender,slick,slim,slippery,small,smooth,soft,square,squat,stacked,standard,stout,stouts,strange,streamlined,strong,symmetrical,tail,tails,tall,taller,thick,thin,tiny,torso,ugly,upright,upsidedown,webbed,wide,wings,wooly
goat,0.2770867636781735,0.3727059777657582,0.2936800339294409,0.1949471163037563,0.29034383934088276,0.250211788802116,0.2784892292804695,0.41157914186828243,0.2549701002377913,0.2814725767883507,0.4534140735144841,0.1966086024996133,0.2983358678672373,0.3876062763599584,0.3223153828637145,0.29086492459337093,0.39253991528945537,0.3790245196876671,0.2067470945171695,0.28752636206322885,0.2818982891018851,0.36137174770590286,0.4521316863459884,0.4019312939884796,0.310405439697162,0.32608408013951073,0.24628815258770367,0.35663042758772023,0.3342054813891275,0.2502169473336115,0.28961773929521073,0.2353091490405595,0.3783762842391468,0.4906056540041009,0.42961583011101284,0.25128480347062815,0.2902458101742137,0.3094817218019732,0.2415979733029866,0.37839949523698346,0.3902310176759522,0.2718841555749183,0.4036328461060631,0.2784188207965526,0.24645263949511148,0.3347566867223563,0.2618351869226653,0.38988384300866036,0.2746821566811595,0.3662976970446079,0.3275144683217081,0.3013707638311504,0.32189325416957,0.26332542472170145,0.42381328909456717,0.4212648707056013,0.18507930317274557,0.3003154971523327,0.3303010166682294,0.2896447726543676,0.3282148454401458,0.21408563976806433,0.30772869856321133,0.2711636643173285,0.25871657335586956,0.2924632332844505,0.3723324129076739,0.37451925497692334,0.2828816097204014,0.3161571537774875,0.2148135670298933,0.3521172185759393,0.3722475559057261,0.34512259142625556,0.3660831021451685,0.23455788954772075,0.31430310151797886,0.24606507090090188,0.2325302821894952,0.37008552661617516,0.3679748344689547,0.3188295238764881,0.1649461662556857,0.24265396038614442,0.2319618617919428,0.4624904542109185,0.45724617388200295,0.3125791820193717,0.2746064906722506,0.3859360014333826,0.38531395418323394,0.36092936494722894,0.3100003463857193,0.2991699924694999,0.322856623150039,0.2766190817809113,0.24422883653205996,0.22881767186588914,0.3351554736396225,0.44462050552238075
gorilla,0.265028731163855,0.27810827367077523,0.3793945463908231,0.18365951457029925,0.29725093521554274,0.29151509695338856,0.27146054312802853,0.26494241532058627,0.26555889061114646,0.24773646369457017,0.15669123955752542,0.22229867386542934,0.2812737668140423,0.28892995994034554,0.30712999388770007,0.31514412000897724,0.2507174510482143,0.3033456657106814,0.22381586243353063,0.23267272474712863,0.2948020734221929,0.2591439514530021,0.3654209448840644,0.4806577116112958,0.3887888820063433,0.20053052785296752,0.27318343773299264,0.2649904991387992,0.23080069437035164,0.2442392580503798,0.2529280746926999,0.2539401385160393,0.29065523195189463,0.25722313381532225,0.3630366589439842,0.34014229930106865,0.36244842716051107,0.2564947907842181,0.2589288878727002,0.2738068681470823,0.3368088699106876,0.2785663385857478,0.326045126336716,0.19390307934785858,0.19778387031365094,0.22009876360484812,0.33730962742162796,0.30709036476158497,0.2605598611917291,0.31110780266438887,0.24815855350779595,0.22220183535860352,0.1614238996608247,0.23248282612519583,0.46083593767281594,0.2853056277339913,0.2918113472082238,0.24625261510046398,0.19363994351955305,0.2267618843405581,0.15402886354754708,0.15663596469695917,0.302531713642939,0.2223846285563737,0.27020536535843526,0.3435102248913576,0.26744900582737247,0.3874073803624075,0.26832715041497934,0.26342258914701544,0.30527544885842,0.2659371133603426,0.28064078815814075,0.20805068135685492,0.292989730277281,0.22190780497963128,0.3044829526476594,0.14309173009118728,0.2158830412306834,0.24697690352564175,0.21505757845930365,0.27514051472433976,0.17456013013764124,0.23124433819865944,0.23621530576707836,0.3951525077432212,0.3248298433403316,0.31222123469088314,0.31324896270873803,0.31593955899908654,0.27386264623724166,0.32594894858617557,0.31975533190361904,0.32298969306171926,0.3501224948667173,0.2551356984013425,0.32110830309063254,0.18995618722239124,0.28540560996444925,0.4516962112593458
grizzly,0.2513841509380666,0.29990934025214283,0.38126232895286216,0.2648377859733923,0.3326290809231539,0.2708563841643998,0.28485507098932894,0.18882929105411642,0.2017532124686722,0.20374198357269996,0.21001786756223847,0.21865235459562019,0.19201290927846154,0.3363064079479201,0.24910931986431042,0.30347176202667975,0.269562355544383,0.3242995611373067,0.21836581472669997,0.3168081348609224,0.35440366600888173,0.20410088363431733,0.43807993555893265,0.41403108494860347,0.3332798994619075,0.27632328780422233,0.24459693844079647,0.30216275063238274,0.27791360890736233,0.21461622323203056,0.2486780183010917,0.2373951704494548,0.3047109852275883,0.3794154825893264,0.3973172299478624,0.33194931686703777,0.3187260471845717,0.3035269910244011,0.2726854705378145,0.30525731685928126,0.30078031697262836,0.26971617272927556,0.3270468628716315,0.27713309094455235,0.22419429410933378,0.1285287263965308,0.3049747019053826,0.32354291705177,0.201390973085304,0.29719740361478725,0.22554399391616353,0.22330432931827857,0.23705436772799873,0.19881684841038075,0.44984828518090664,0.26259395584488515,0.288655223676602,0.19555595673116163,0.2990738088085251,0.2065405861728515,0.26463691213666624,0.20914331402278186,0.3284175778335683,0.27248547354234415,0.21929960129566553,0.3258145168883484,0.3006379047743877,0.3155566539713865,0.24894951790184475,0.2628639977149753,0.2658901738508469,0.2823070336676362,0.2759867627986524,0.12728753621409727,0.1873083968099636,0.22953774896501136,0.24079203683700248,0.1478574166894417,0.17258938116067585,0.2982081472247775,0.28314145836240406,0.28157048205261653,0.17692847341320533,0.2835642209396045,0.18454939684955304,0.42651466741155925,0.36582243122420427,0.3199492721219768,0.26290775860342197,0.32599166685835024,0.24803939253558158,0.2594112180625546,0.31343139650789575,0.36145833547807754,0.2732528457548728,0.20561922432337942,0.30455702973789894,0.24909040238854893,0.24419547041834008,0.46757931958675586
hippo,0.23986613987646926,0.3546507715015341,0.33490376927315263,0.2311676057132543,0.2967281055168812,0.2887590279176197,0.2038867602033048,0.31460943617285425,0.2764132908323498,0.283067420913125,0.1935249423554083,0.15642644143901469,0.31102796080274264,0.32880268848908584,0.36635663700670396,0.2430886001350358,0.2608594301008737,0.37561748383380733,0.1812611159691399,0.23995070926401288,0.37835553908299946,0.2937651394388235,0.35333744100787345,0.4491822073404447,0.3353266808334956,0.23622603875615952,0.330856158914355,0.21055463615348347,0.29620177649543483,0.193089969066359,0.21984541062315582,0.15288257251133028,0.3189294143940758,0.40446642767362895,0.44689445320206345,0.28482894320501967,0.2669562759296264,0.20031071686749263,0.19711338608481652,0.21270200203654346,0.3749973144592684,0.30525615297022773,0.29130856014857964,0.16951154946549876,0.1525657899148403,0.13084939984506855,0.28455372613330876,0.31803573337123936,0.20498243454107867,0.306881940396894,0.29860607039212006,0.25736620949443995,0.24930437800420385,0.1961677236673327,0.472642141383767,0.3730941152537941,0.18437609891811121,0.2502365041658265,0.19140123792325378,0.20505722294324152,0.2152651636077416,0.12065420778260928,0.353781932728055,0.16674516709849135,0.19636764525656933,0.27429660706939735,0.2501506782655216,0.3613116088481344,0.28857866930805043,0.23652587387636131,0.2096649178141867,0.26882234558526885,0.2616618378863318,0.2178703128652056,0.23625512847841715,0.20416357723474937,0.3458457396129373,0.1466510987487891,0.041297784209284545,0.26292758760111273,0.2365987434540165,0.2773578920509164,0.12704534261820208,0.0971452270884331,0.21247404480494647,0.43515550883122256,0.4411147565950691,0.256976360695931,0.26907711048016014,0.25429355957588373,0.1769466629868997,0.3541114575960697,0.3893900329273297,0.2965623281490847,0.3344963522087382,0.24693193753957465,0.3528411350318901,0.14184615658735716,0.27926865170323406,0.4440780363253109
lion,0.31749023301537416,0.4855527578176761,0.38527122884232584,0.3413138700758572,0.3858806925875694,0.10327295273812323,0.37917394321335235,0.13633655513378906,0.2684262030944394,0.2196131818929533,0.32854623745210926,0.21949643253972478,0.2364127224511602,0.4527025810357375,0.35645715405206896,0.35500171357735427,0.2721788598790376,0.4631517752732185,0.3548443548384654,0.2760445133678489,0.38583375325799585,0.2733402360678516,0.4360359057843292,0.40308352165751005,0.33140329624544423,0.3887635120439996,0.2685915333121756,0.41249725293519873,0.3084788662936382,0.39935476784564355,0.39135291324751137,0.3145362852240517,0.3322494498055363,0.48763431179190014,0.46456619387042536,0.3949909984151963,0.22289272396195203,0.4513303144583282,0.4380862919624809,0.3743750579519403,0.2467369448983684,0.16743415269002068,0.43570496172621714,0.4238188828951828,0.3844698431983752,0.11705203888013335,0.2980230457224728,0.3486260167301824,0.24290348687679475,0.37145755405479147,0.2723242620533477,0.2994547779430175,0.23866710810776653,0.2664622205964981,0.4241495003134035,0.23622789331854585,0.2970259814060373,0.24139422517182063,0.3939588243385787,0.375676761467859,0.40915666587853217,0.3181251260188401,0.388385880892242,0.3417366757858,0.34672655949183717,0.3371679092028681,0.29370000400477075,0.20516256632655716,0.33993796087837946,0.25033818422330195,0.19887019725887134,0.21242752554052055,0.38319201714461626,0.1573416967975096,0.21637079999848696,0.23073459836613894,0.16639089752487574,0.22182250089324387,0.28645972505441275,0.35219951992307486,0.29209799919535107,0.45361866861339056,0.28583796552865465,0.4140203148843127,0.2792104882290331,0.4931331707435751,0.41136877281473117,0.3618270596025736,0.3151583253233543,0.30739380187331244,0.33787908947347606,0.28014165406247044,0.3418658535139693,0.4000050778083887,0.33206448974657,0.24837197429207866,0.3924804173871927,0.3312931217400091,0.43508394693517327,0.4569518815435478
llama,0.25908569950580407,0.2019162978551484,0.2303143396642056,0.08437494377762758,0.1710617364560242,0.2399982972189929,0.20329970178819565,0.28298078247966774,0.1986189959149477,0.265107843319982,0.24352597543798596,0.1939562044442489,0.2164179501283083,0.27650167311889534,0.25205014422045763,0.2197446946040646,0.23913446045513181,0.3505331204806975,0.16469472343307964,0.20754916955184213,0.23169373304202626,0.24772736425148686,0.3972666264763023,0.3765118117895376,0.2154433113913027,0.27049547022018794,0.2379095653725454,0.17696656055994253,0.26500008657062263,0.16971723188646778,0.1809341437397215,0.14055293922892048,0.2734805957598923,0.39120627631204735,0.3376672629686869,0.20849774746923166,0.20545981813855713,0.16275338688671273,0.1373813844532368,0.20424260950609513,0.311337075806621,0.2053925460996355,0.23286230838557032,0.1535887662157857,0.17076400414742984,0.1581527412742536,0.26150007457296853,0.2632252038939549,0.16780182393664586,0.1887118482444483,0.1783142042382649,0.17553947817277654,0.1505475433935694,0.23147129134490818,0.3515943098846983,0.3180149205681991,0.1614887559701681,0.19307728963721463,0.15187007562902463,0.16898821904712222,0.1750913639655121,0.14709176049339287,0.2621290573844461,0.16667245805609193,0.1545869361492302,0.1790485555924416,0.23967713732368764,0.29887686829107335,0.20255066274866235,0.2268956257160813,0.16042182356960755,0.2411096577663432,0.1968354103028822,0.20069912362871728,0.27313028634814074,0.16612321831528276,0.2336627184998605,0.12078309121906299,0.1476402985401492,0.2570853444686488,0.21685471255266087,0.19177224763654976,0.10405359669916185,0.1467384708322086,0.1845694177308627,0.33882233250062427,0.3438832454483976,0.2166607078663874,0.21103244043100797,0.19502958314689195,0.19645565927217382,0.21727940484878303,0.23604967279773975,0.1409504213052877,0.23452076415037568,0.38138878993344316,0.24800084015960644,0.17898074942778427,0.18643577367432562,0.41480743926802444
mammoth,0.26498463558059326,0.3395617093226745,0.5115010562477783,0.28290254359947375,0.2697943944877112,0.3595707214177164,0.26462412252711515,0.2842814052594581,0.20673526612306983,0.36499897299849804,0.2692301498297061,0.38182746793021993,0.41709407535317233,0.21938271745751584,0.34804477300235037,0.43579009997529733,0.27148544800653884,0.30655792197661247,0.3429414772960221,0.3249742547514061,0.32634126942740493,0.3465821094857336,0.35644485949437427,0.35508231337767593,0.3514363888393025,0.14922686219118145,0.3277432002416364,0.33509408814906294,0.21062140983819777,0.2126980301877241,0.2534943618370443,0.30073549558869644,0.2980690748869786,0.36716315669190036,0.3671081479893086,0.5858172793239922,0.29506120042084844,0.46694474719697643,0.4414958851902836,0.3341520353393202,0.2820860330571049,0.27359144034767524,0.29997186085571,0.2933898710195199,0.23295816022704693,0.20399008678486513,0.3166379096945853,0.2195933003085324,0.17590578231802942,0.26628311010932376,0.37187034148953496,0.3412896829095184,0.28366226553659435,0.32521683997402223,0.3654882901699111,0.31207183975130814,0.3605226845408542,0.34177328805706486,0.3131231551634604,0.31052383474080353,0.2772769475005441,0.22826332180165204,0.3474632978321438,0.27637525398477364,0.23732853625899022,0.4105081523720067,0.19334702004742915,0.2663689366857429,0.3322216513645329,0.34726117578347965,0.3098421471553899,0.28730667154167666,0.3934302191121428,0.24637116854225663,0.26200217993421826,0.31087172717466904,0.3589112551120951,0.338828135778557,0.21960364346261696,0.3504489605355448,0.32430217799774047,0.27286123433637033,0.36219871074966636,0.2669103206655844,0.2852240073628532,0.36862741678589817,0.3354993771774272,0.3246264761124579,0.3184937056659326,0.3632384575165666,0.2854204765599222,0.4293259652727101,0.3111759454518589,0.33114842761669294,0.33493494429726134,0.27736641158705294,0.3112650599538617,0.3054381900652228,0.30573153971871103,0.4452644436285461
panda,0.32006385406709037,0.32528586220460093,0.3846333401452385,0.23061238984108232,0.29960115933864456,0.1648093800753886,0.2600601645897639,0.23383629243407686,0.25624061231064665,0.23607134219839193,0.1673684919988022,0.20344921185180834,0.21404817014884678,0.3425941324933756,0.25155126460697935,0.3196129541163839,0.24293000156887407,0.3752594618804698,0.2505134401858087,0.2457443722725264,0.38134529777945525,0.18759061422318998,0.44162755933549536,0.4872973440820743,0.3128932730332341,0.26242087843933565,0.2598400149519625,0.21915133955375152,0.294011604136497,0.22348869476222735,0.27695067883909974,0.2303495384796515,0.24870620714996275,0.24672096973390295,0.38803401468631304,0.361738942319657,0.23531441677242415,0.2887177369971154,0.2719015423754387,0.23252040760535564,0.2890563676426404,0.2543113987383121,0.37639465625465907,0.2690920317210062,0.20474387447884204,0.16274590056427266,0.30873087837803215,0.29987434152719505,0.27187370925848336,0.26383833637835363,0.22526271030709513,0.23825836314618198,0.2119589215713389,0.19729478688082716,0.41095849721128097,0.2888521246723182,0.24710884958750073,0.17947909684068536,0.21870012553894164,0.25436130182732214,0.1854885536234426,0.23397065323621485,0.3104197833982113,0.28773237079973285,0.2961093893724477,0.29351339129422244,0.2958585238047796,0.29815144104862357,0.2775200251954038,0.22661017836255914,0.22013260536091558,0.24755886785149825,0.2675090913228413,0.1521076913362577,0.27504100346118165,0.20678830755110847,0.21212620349158035,0.158516834678827,0.22219260610045213,0.23134235641207884,0.20103803717986327,0.3287625010731864,0.2282927703479538,0.26120963341357695,0.2150697631799284,0.41598442715461464,0.41165475170916566,0.2689441708384437,0.26310496095016417,0.28083461190962894,0.24456509955127692,0.284351419203602,0.2737515150222276,0.298733124261222,0.2661543752494746,0.31679806307667585,0.3263150944313456,0.23015487087302425,0.33412027711080267,0.45156441479594933
panther,0.37292311811467516,0.49235802020267144,0.3828366193040341,0.38790496788949624,0.49122024443765877,0.23835684215086747,0.3577586704026587,0.2381902054486213,0.33156406412599876,0.29800656088987165,0.3457116899042662,0.30409504316686614,0.3177623781233613,0.4910576650669808,0.4421916558339824,0.43309792251949186,0.34695952575466416,0.5606407097378702,0.3669450760231559,0.403664699576876,0.4482665751245588,0.333879484679451,0.5079478935010572,0.494844938397804,0.3936365314198779,0.4585205309817348,0.39055986136684545,0.437643700426089,0.43726141165358506,0.4198487567691664,0.4291315629451523,0.3434183857064947,0.4048618512893738,0.49607579945328056,0.4366494220197802,0.34964638199652437,0.3803731237166332,0.4148558336484435,0.3644404849333833,0.41712230428459407,0.42219075207513707,0.36350743125147744,0.4421247683281519,0.4138612820879195,0.4148070934819461,0.23706250968505554,0.3808562616626686,0.46652802354334916,0.28294782616306596,0.42279753425418926,0.3328217051728042,0.3526657112876499,0.35703968532536906,0.298397418709228,0.5217180367431672,0.3550335019266501,0.33357974074263036,0.28783025714122035,0.36511567185759286,0.29944255992623003,0.42451091561185667,0.35272348574706897,0.49132794128567714,0.3598461985519371,0.31971603160313455,0.3468006076557053,0.44050403754907236,0.38243591455415493,0.4806152230179997,0.3792778468945932,0.3573949061769659,0.3398501056358094,0.3936403180488503,0.29192093624276727,0.3620711997044944,0.2446561709596818,0.28493006178615854,0.22648871018900746,0.2634927091257536,0.40834761021634414,0.322795123066228,0.4753858362654648,0.3010880998349833,0.3959516853745678,0.32469561369171324,0.5740768627752317,0.49071433381576823,0.46335749331605597,0.3932150311899701,0.44294647342105675,0.45815205382930735,0.3867785742012405,0.448495035554515,0.42473567169260606,0.41469251935610396,0.2648296826638395,0.486549923124936,0.3797553988168973,0.48460397418375617,0.5714197471295995
pig,0.2538628458992259,0.3496285616612964,0.35527698884646913,0.2652722251043543,0.3358976159676853,0.23620035448397375,0.24685626150925938,0.2825220788761121,0.22786111001384293,0.2703225218464528,0.23878546291488423,0.14789115226409963,0.2615165412953878,0.37836173409453877,0.2825698862099783,0.3051410060573503,0.38465731390967,0.35136004126482434,0.12835815358524397,0.19103742711412758,0.2692405652293089,0.2706342744366153,0.3972454150442341,0.483603584752705,0.27111645928939276,0.21655245998512318,0.22126174979571597,0.23096454096709412,0.28670493773931494,0.19896726685699673,0.23014060729904215,0.12733644599082053,0.24510459860167771,0.3867348405568912,0.38511061094400434,0.3001788879031564,0.219941039236492,0.2407092978985952,0.2363236461297339,0.29917785622701726,0.3623602611750021,0.29227226219773533,0.3673277700027289,0.2118834335816459,0.17222676394474395,0.23376578592194416,0.2808492922705971,0.37971688593102165,0.28932005867774746,0.3674808947690192,0.21948340932987742,0.24972979850422464,0.22942180046475077,0.23911762262063305,0.4449488368710799,0.4366177578464465,0.2150747235883247,0.20989812819556417,0.23241628475328774,0.25736445339081904,0.15556236873251214,0.17802386849921858,0.22797490429822606,0.2089258717024057,0.2224030108078759,0.2723398933574564,0.37818964064678134,0.38042732181441624,0.19696892154009618,0.2591146025858247,0.2218649945498794,0.2785984479497693,0.28885983522182274,0.19283476641974404,0.30692833995152746,0.21325396735796615,0.3300721866057524,0.16637004588473647,0.21165519927050028,0.23988241332866242,0.1878650799625869,0.2542479118146243,0.13155374765918187,0.15585110000456795,0.20564076836711181,0.4463638143152552,0.42034806992153384,0.17101834516790937,0.17268975100348882,0.2558387440436288,0.23896724050581164,0.35206079015900016,0.28483832305700385,0.35553521478339034,0.2675563221772876,0.2874594804316726,0.2429527204822619,0.16510931339610613,0.25892280364015835,0.3884858543976335
pigeon,0.24684464997288053,0.4062852191556041,0.33413309560113186,0.22897946412444614,0.27699393673269546,0.25971810830922665,0.34675839799917146,0.2694296675974859,0.279595522619783,0.2743318518121039,0.28916354800877453,0.19590069918839384,0.31534727181442934,0.36922483251670807,0.3509944559310902,0.2995460179097054,0.30426781994148955,0.5509384267321669,0.15957935967949255,0.2918263684656561,0.3762815508394121,0.30430931803770683,0.391417318116521,0.49028519694626904,0.3712997992812826,0.26004529316295305,0.3276394017773995,0.37538162219190074,0.2938068363510988,0.28304404283749734,0.29722629358481506,0.22204807160938986,0.3272667818903943,0.4150279581226652,0.3547315251173278,0.28160655253642997,0.25796482071866544,0.29040091498601,0.26919910758996146,0.3028605892332834,0.35589847376171013,0.23255074063477335,0.3720298943918496,0.22986342049907166,0.31803927270583965,0.20073761962768497,0.20309964942319178,0.3144356616838388,0.2688327777468319,0.4128812370540244,0.335354622627576,0.30955876590881837,0.30681929604566505,0.3046326074791321,0.46380498285042154,0.42749465533704084,0.11084996982005452,0.2655405369483331,0.2672349907553769,0.3016749204455456,0.2960074247471565,0.20316898554375087,0.2873517823379051,0.25073577511602774,0.3069440174435246,0.2924623954176829,0.2945397552910101,0.32783406167953405,0.2986876161559816,0.2887104622954441,0.21679770922305583,0.29782834963258026,0.3487492942211601,0.22669038642734413,0.3193986825842767,0.20182485366752564,0.3340647916608877,0.2884868813290993,0.1923883284698056,0.24999119618380278,0.22796655776181052,0.34503250020034887,0.2571408419755734,0.09711545032732638,0.2173670591244829,0.49802676134655133,0.504576808653575,0.29176445125226325,0.2532310803444613,0.31873734719237234,0.28506036731170936,0.40181661618624176,0.3101124321211893,0.338552854787423,0.3191010600001594,0.3286914956268479,0.3911496066577361,0.2018345387624406,0.5103970970416029,0.46022963913332054
rhino,0.22668241040311377,0.22700889856270695,0.2510837788903467,0.17038354920506082,0.22908459086486122,0.23751075556769422,0.14527961289413027,0.2093157790929145,0.17932443475673202,0.22543317028856322,0.13082455581862473,0.14872995313161816,0.239061559908176,0.2788812284055263,0.24890509120313883,0.24465700607194404,0.24132644720407576,0.3759398527455519,0.1235716099606146,0.20117777292008493,0.3691285342973958,0.19332468150369025,0.4283861820391518,0.44641132407689016,0.1983275300102895,0.12657256851880244,0.22258515498584483,0.20536457793132748,0.2559146243418131,0.16230980807323536,0.16936263063635387,0.16789322962280454,0.2567147093799109,0.3430155019682061,0.480447840997003,0.27931427916216184,0.19383806286844493,0.21451580955512786,0.1556798676376836,0.1594075464651567,0.26536089467884655,0.2662709384854474,0.19800730024792854,0.1600622373704783,0.12151700503309638,0.145231752249621,0.26948155753366804,0.294402168071998,0.1613945590446386,0.3181480751161317,0.21497534638363494,0.18506063361818034,0.18447695336840442,0.17587021797358487,0.4372131448722,0.23497822779389485,0.22196965137952682,0.1683956213737733,0.1733855857536567,0.16042424526529478,0.14297405171566668,0.14820403040232336,0.21772401943068506,0.11961524115334655,0.1216729618263217,0.22201874508799685,0.2588206778759766,0.2614544933705412,0.1877796433237453,0.23394836114211373,0.19903321847303027,0.24003350014289812,0.20182900407287246,0.22153319452979633,0.22309897530488346,0.16504583279342908,0.23681441495498162,0.10714007010233284,0.07998291039673922,0.16903951835992065,0.16982160800775326,0.13248559619360434,0.15186706818343143,0.10486243549083596,0.16627339734036434,0.38720061904724756,0.32282302760673637,0.2056521199511344,0.15717607982167997,0.20705931926481594,0.13679392715576222,0.24646247918133118,0.2632747379037254,0.22208347229727607,0.24851874833343923,0.1944644802206179,0.2265687384775716,0.14667690490859742,0.20662379317625668,0.3868502566108447
shark,0.29569572922290654,0.4111587406282225,0.39305461521794094,0.28426933573841484,0.4116230691215061,0.2099227512773862,0.21412096992624396,0.23893457019822711,0.2890892068768733,0.28545385855850364,0.2547357386589433,0.17841214612492998,0.3317567848031781,0.32209453413756345,0.30918895007157104,0.27132468919346786,0.3310882602587353,0.3524116608208134,0.25476271356008917,0.3046417968819919,0.6168329722862975,0.29477308802141167,0.3911345350632387,0.3653734422443932,0.30905033625153155,0.2764353030011777,0.2856008711160409,0.27208171060828235,0.28459516608135604,0.2847900812481798,0.2834787272806913,0.26531149205652,0.3092408294343099,0.2979429321125548,0.3283684396312719,0.36608116974086186,0.23555147423968112,0.30895031407755585,0.30295114255577377,0.31304776668348755,0.33892852342277174,0.2622900654157247,0.3519646688204535,0.2973568466269847,0.2734603375456725,0.1792701594660823,0.34111967009886135,0.3789744067581469,0.2666681778851488,0.36241115490682385,0.30284539563534324,0.28005732950439916,0.3298678289737369,0.3479307880838208,0.36864028930187026,0.29803434296288994,0.26769069248343985,0.2688275268664974,0.3269229891784443,0.2816088937240647,0.25613988220676304,0.3179503296342964,0.33785153784906563,0.2728997846412883,0.23816102147951207,0.3719655242330852,0.4160852921619696,0.3201329736990653,0.3181167480383531,0.39850781550940395,0.27788009828336974,0.3561336731750923,0.3273406739104517,0.26140357127710945,0.3063043226823547,0.2621698048307816,0.2080989844470876,0.17735859469440513,0.23480922591943112,0.23677325648010594,0.2194241089373224,0.29660272569133056,0.24923916991632664,0.27355271275435117,0.26332756742921243,0.5500702518295827,0.489458795043225,0.25301442376318667,0.23935660537184353,0.3117427519239706,0.30531526505766626,0.3495770615793262,0.3402037234506622,0.3078951759221278,0.3045130109385222,0.2802257671844936,0.37587845170297224,0.2894187574928493,0.3876759182782688,0.35490902909066013
sheep,0.28854731968093655,0.3614834819094065,0.34100167509700374,0.3060879361103635,0.3277043016276011,0.2540860582012613,0.2897516207728996,0.20803598204021786,0.2621633551186736,0.28007042981011443,0.3584569369924086,0.19414512934509576,0.2354059878170747,0.4170164734302335,0.2824833491463444,0.3062336582846279,0.33742134580545474,0.4535021721801657,0.18611988993577386,0.3157614946339127,0.28378360504588046,0.3481003643048409,0.48121246150958297,0.42466010507112806,0.2965643767570956,0.3216119174479146,0.24181007917646918,0.34812144318610844,0.34824461604534784,0.2848338199610272,0.33289179024150856,0.23083359177619645,0.3171823905080105,0.5377568354715503,0.4695281166175987,0.31226597954209223,0.2422060171295521,0.3134066860211801,0.29101225048650664,0.3500270701630239,0.35424249571760685,0.28388101824794,0.4060758163016983,0.29252402169838365,0.3108269201653964,0.1993136461938075,0.25893982589547665,0.3573757999478654,0.3535952697359887,0.32528728672730856,0.25026001096873307,0.25372040482674896,0.2922855916171382,0.2713040187953606,0.41922201030461514,0.34616257069014167,0.21399350305499687,0.24840625359374097,0.3386499290838693,0.29068691884660897,0.2812507017648,0.2544465541831865,0.280712236253443,0.2844391182647665,0.2907693949826305,0.3258992725283738,0.36005228118267785,0.3015731282741316,0.222280113891523,0.2700278343274297,0.21655810279831272,0.3216063903827245,0.36848272764308576,0.2477331278759306,0.3378319243593327,0.26645932168219444,0.2612294259684107,0.24329009341922853,0.24788636425251415,0.2761220716427642,0.3125236996940462,0.3530605705359525,0.15767240518023556,0.2504405898360417,0.2715822182538837,0.4414187128414801,0.46781654849639315,0.29038819114599657,0.26300116449593613,0.33277684495016535,0.33073330001532514,0.3666036370797973,0.27546966906672105,0.3113748223328842,0.28753484842567045,0.24292913692641552,0.28720393204317207,0.2571065490701801,0.34109007331012225,0.5468972048007628
skunk,0.2262007698903998,0.27341508662353975,0.34668571142066695,0.16422442311670188,0.23159670859102147,0.23333523623586208,0.3324933843049289,0.2192379645383654,0.2533205161853959,0.20838707479067062,0.22991498174093117,0.14107001995509008,0.1878903873395748,0.30423651228989823,0.2240058151056789,0.20711178902659313,0.22826556302917983,0.40219560766200335,0.102698308236034,0.24209043133843114,0.25304645695128,0.25163282650687807,0.4187276703202011,0.47600320771222454,0.3399014631001579,0.21156918692014665,0.22149688850732488,0.26160615359834516,0.27768463868386944,0.13611179395205994,0.17918818929560032,0.13745062271066383,0.2951094745695529,0.33989867777256194,0.34502748254321,0.26138421374789267,0.28192957385162387,0.17887534518397166,0.15170582598522364,0.21812981490601294,0.34038340672722184,0.2840885310717974,0.2994945732214712,0.1886778850225366,0.13920631571683287,0.16399007699130638,0.21221036445665978,0.32359916783508386,0.17124318369963892,0.3804214100770514,0.23740590577285042,0.26421132361812083,0.2405150566040577,0.14866349503262205,0.4594880202806525,0.3690042427647552,0.1645284880245165,0.19390146269691302,0.21383944079963707,0.11190899019963704,0.1270123002447741,0.13836204898583315,0.21796245926738142,0.11105686021855019,0.22330702491654147,0.23453451556805618,0.29501937489820296,0.34055381784690314,0.19617235922783294,0.3230345246618249,0.18222033799897186,0.3505857597541538,0.2064522474330017,0.19449896742767464,0.30187893694039264,0.1375902346335742,0.3000358028702576,0.1393063698873269,0.08516208327992947,0.22399243309637337,0.21929852432344668,0.30705771350502115,0.07036067829059829,0.14099885651242766,0.1342021950520044,0.47437705979303485,0.40671300159230295,0.24240942115265388,0.22078013529565446,0.3029302466278266,0.202848338974856,0.2421020513939071,0.22827123702227686,0.34422294247403,0.26900913521020814,0.29712250710701776,0.3162594149615375,0.14628453625338428,0.30593679384858286,0.45301743691137164
