animal1,animal2,language_similarity_simple_dist_texture
skunk,cheetah,0.47281278929322207
sloth,cheetah,0.5614176144740618
swan,cheetah,0.5188734252043888
zebra,cheetah,0.3154310526883529
bat,crow,0.6355025097261042
beaver,crow,0.4921774674908899
boar,crow,0.4269130863070653
cheetah,crow,1.014140588931362
crow,crow,0
deer,crow,0.5600132171752115
dolphin,crow,1.1486320593619028
elephant,crow,0.6921108305090425
flamingo,crow,0.5185490361046651
giraffe,crow,0.9663369404006813
goat,crow,0.7303926089702166
gorilla,crow,1.1145262184170277
grizzly,crow,1.0517963468130023
hippo,crow,1.1400128267633396
lion,crow,0.8607731132061687
llama,crow,1.2865203602455755
mammoth,crow,0.980486713963732
panda,crow,1.0770456735687652
panther,crow,0.34857287142771587
pig,crow,1.089026351382456
pigeon,crow,0.8197904416852027
rhino,crow,1.3617062671226272
shark,crow,0.9147797233960879
sheep,crow,0.7209589154488243
skunk,crow,1.0250591531646904
sloth,crow,1.0076962470560396
swan,crow,0.7524522898840635
zebra,crow,1.1302614278407486
bat,deer,0.491137081595878
beaver,deer,0.4815020649252504
boar,deer,0.51310124447791
cheetah,deer,0.8269889229431999
crow,deer,0.5600132171752115
deer,deer,0
dolphin,deer,0.9694209958118869
elephant,deer,0.5675919793047133
flamingo,deer,0.7038310370573779
giraffe,deer,0.8631370527160892
goat,deer,0.7094902136320458
gorilla,deer,0.9449498092489487
grizzly,deer,0.7289135844779493
hippo,deer,0.9910527956485424
lion,deer,0.49894875262365895
llama,deer,1.0727845319992428
mammoth,deer,0.775882839428673
panda,deer,0.8357246450067828
panther,deer,0.45467431643030903
pig,deer,0.9519154477658748
pigeon,deer,0.7295973602731006
rhino,deer,1.1256352460897188
shark,deer,0.7784254705199842
sheep,deer,0.5398495440178253
skunk,deer,0.9536618992997061
sloth,deer,0.8206963694894572
swan,deer,0.7574217139216302
zebra,deer,0.9683222811344976
bat,dolphin,0.7145346526091356
beaver,dolphin,1.0877591143250342
boar,dolphin,0.9943906791465233
cheetah,dolphin,0.5410235361683413
crow,dolphin,1.1486320593619028
deer,dolphin,0.9694209958118869
dolphin,dolphin,0
elephant,dolphin,0.6396201054125066
flamingo,dolphin,0.8581387341061923
giraffe,dolphin,0.5558593475656579
goat,dolphin,0.834027848418493
gorilla,dolphin,0.4852419105015145
grizzly,dolphin,0.617470962629359
hippo,dolphin,0.49214966329476256
lion,dolphin,0.7227500834209548
llama,dolphin,0.585177236814032
mammoth,dolphin,0.5451393252281098
panda,dolphin,0.45590203241158644
panther,dolphin,1.051553530335361
pig,dolphin,0.39173196226294216
pigeon,dolphin,0.5533110206237549
rhino,dolphin,0.5000629995277666
shark,dolphin,0.3931092424340165
sheep,dolphin,0.8267449391325945
skunk,dolphin,0.6856338798039426
sloth,dolphin,0.4796814792770713
swan,dolphin,0.5831005897927743
zebra,dolphin,0.4907904719245862
bat,elephant,0.4035411591892313
beaver,elephant,0.592811047757998
boar,elephant,0.4974917519235518
cheetah,elephant,0.43790697628757763
crow,elephant,0.6921108305090425
deer,elephant,0.5675919793047133
dolphin,elephant,0.6396201054125066
elephant,elephant,0
flamingo,elephant,0.45502344669155226
giraffe,elephant,0.4604121575183989
goat,elephant,0.5166986684892437
gorilla,elephant,0.5206561129482005
grizzly,elephant,0.5663224949932939
hippo,elephant,0.5626461353593033
lion,elephant,0.5461870237766185
llama,elephant,0.7151876053794181
mammoth,elephant,0.4753746853814662
panda,elephant,0.5019264194380478
panther,elephant,0.5654618113791091
pig,elephant,0.5376020568675389
pigeon,elephant,0.34947621035415805
rhino,elephant,0.7508351252064481
shark,elephant,0.49893437850540456
sheep,elephant,0.44593292760489517
skunk,elephant,0.5803554486641935
sloth,elephant,0.5424232229143119
swan,elephant,0.44761624453484966
zebra,elephant,0.5536860530700694
bat,flamingo,0.5417365926602016
beaver,flamingo,0.5648763812119835
boar,flamingo,0.46177436131284394
cheetah,flamingo,0.7232634885194538
crow,flamingo,0.5185490361046651
deer,flamingo,0.7038310370573779
dolphin,flamingo,0.8581387341061923
elephant,flamingo,0.45502344669155226
flamingo,flamingo,0
giraffe,flamingo,0.6584021433883919
goat,flamingo,0.5334045747595864
gorilla,flamingo,0.8096607022621214
grizzly,flamingo,0.8955912331434438
hippo,flamingo,0.8025108190630611
lion,flamingo,0.8537332616865373
llama,flamingo,0.9820195712832414
mammoth,flamingo,0.7522909086692432
panda,flamingo,0.8611291048420404
panther,flamingo,0.49630762074182305
pig,flamingo,0.7899633182119401
pigeon,flamingo,0.514486852986346
rhino,flamingo,1.04532390348325
shark,flamingo,0.6949706937228137
sheep,flamingo,0.6177004432763087
skunk,flamingo,0.6940983365382339
sloth,flamingo,0.7991176512330317
swan,flamingo,0.4753314478080946
zebra,flamingo,0.778920849686083
bat,giraffe,0.6939750824603276
beaver,giraffe,0.8541822292278111
boar,giraffe,0.7494790163163283
cheetah,giraffe,0.311026841700598
crow,giraffe,0.9663369404006813
deer,giraffe,0.8631370527160892
dolphin,giraffe,0.5558593475656579
elephant,giraffe,0.4604121575183989
flamingo,giraffe,0.6584021433883919
giraffe,giraffe,0
goat,giraffe,0.5953250635798871
gorilla,giraffe,0.4488236805469888
grizzly,giraffe,0.5838186022498769
hippo,giraffe,0.37906946165434763
lion,giraffe,0.7376007167673677
llama,giraffe,0.4495108812548259
mammoth,giraffe,0.595055224630827
panda,giraffe,0.4867035054060746
panther,giraffe,0.8465816953833724
pig,giraffe,0.47607356271249196
pigeon,giraffe,0.39013710078036024
rhino,giraffe,0.5579838045268297
shark,giraffe,0.6392137681033377
sheep,giraffe,0.5854724979394139
skunk,giraffe,0.4613648291824973
sloth,giraffe,0.5907234291501336
swan,giraffe,0.4980956667493352
zebra,giraffe,0.341869639103318
bat,goat,0.6184248761961391
beaver,goat,0.5520924687769554
boar,goat,0.4890849971067543
cheetah,goat,0.6384363561842025
crow,goat,0.7303926089702166
deer,goat,0.7094902136320458
dolphin,goat,0.834027848418493
elephant,goat,0.5166986684892437
flamingo,goat,0.5334045747595864
giraffe,goat,0.5953250635798871
goat,goat,0
gorilla,goat,0.7336954912928344
grizzly,goat,0.7968393567929373
hippo,goat,0.7673215265922859
lion,goat,0.8018424723008352
llama,goat,0.7979487028194235
mammoth,goat,0.7169555056027777
panda,goat,0.7774660438664657
panther,goat,0.6159961483677989
pig,goat,0.6814326394845761
pigeon,goat,0.4901463307974723
rhino,goat,0.9716055693143041
shark,goat,0.7194260882008837
sheep,goat,0.38622401709086446
skunk,goat,0.6804519842818387
sloth,goat,0.742798704061921
swan,goat,0.5523500225918418
zebra,goat,0.7072913845440549
bat,gorilla,0.6980557618304793
beaver,gorilla,1.0154782938699733
boar,gorilla,0.8950556337942385
cheetah,gorilla,0.35339415293585646
crow,gorilla,1.1145262184170277
deer,gorilla,0.9449498092489487
dolphin,gorilla,0.4852419105015145
elephant,gorilla,0.5206561129482005
flamingo,gorilla,0.8096607022621214
giraffe,gorilla,0.4488236805469888
goat,gorilla,0.7336954912928344
gorilla,gorilla,0
grizzly,gorilla,0.4838244131494346
hippo,gorilla,0.3125296152549885
lion,gorilla,0.752413614006262
llama,gorilla,0.4604697338925484
mammoth,gorilla,0.44222654853503973
panda,gorilla,0.346653856814946
panther,gorilla,0.9924522457756842
pig,gorilla,0.31135811007348446
pigeon,gorilla,0.4602696995306502
rhino,gorilla,0.41565073060826846
shark,gorilla,0.5129730932474841
sheep,gorilla,0.727323792421919
skunk,gorilla,0.4672912292207173
sloth,gorilla,0.45471159195573563
swan,gorilla,0.6403795477446422
zebra,gorilla,0.4285850876837167
bat,grizzly,0.6896280147736864
beaver,grizzly,0.9301981864710809
boar,grizzly,0.838893639366094
cheetah,grizzly,0.4872674989559908
crow,grizzly,1.0517963468130023
deer,grizzly,0.7289135844779493
dolphin,grizzly,0.617470962629359
elephant,grizzly,0.5663224949932939
flamingo,grizzly,0.8955912331434438
giraffe,grizzly,0.5838186022498769
goat,grizzly,0.7968393567929373
gorilla,grizzly,0.4838244131494346
grizzly,grizzly,0
hippo,grizzly,0.5207860395024009
lion,grizzly,0.5475792846265216
llama,grizzly,0.6276035101032565
mammoth,grizzly,0.48638566475479417
panda,grizzly,0.41944253437420315
panther,grizzly,0.9165696802269125
pig,grizzly,0.5741262409706355
pigeon,grizzly,0.6100183765964161
rhino,grizzly,0.5864420308241984
shark,grizzly,0.5945613517691166
sheep,grizzly,0.6727784752497294
skunk,grizzly,0.6134381030700675
sloth,grizzly,0.5137300157310067
swan,grizzly,0.764200914644165
zebra,grizzly,0.6164640381198504
bat,hippo,0.7838889382540167
beaver,hippo,1.0413116628623935
boar,hippo,0.9078331442595158
cheetah,hippo,0.38259311133265966
crow,hippo,1.1400128267633396
deer,hippo,0.9910527956485424
dolphin,hippo,0.49214966329476256
elephant,hippo,0.5626461353593033
flamingo,hippo,0.8025108190630611
giraffe,hippo,0.37906946165434763
goat,hippo,0.7673215265922859
gorilla,hippo,0.3125296152549885
grizzly,hippo,0.5207860395024009
hippo,hippo,0
lion,hippo,0.8132998154744766
llama,hippo,0.44264614433787314
mammoth,hippo,0.5334670570699295
panda,hippo,0.46697629331225715
panther,hippo,1.0249100102724662
pig,hippo,0.37126739248108725
pigeon,hippo,0.4701376017203802
rhino,hippo,0.39138334183674217
shark,hippo,0.588560756589501
sheep,hippo,0.7593028067630384
skunk,hippo,0.38915829035140254
sloth,hippo,0.5277945598002315
swan,hippo,0.6463734064391974
zebra,hippo,0.3620007515268867
bat,lion,0.5295646546142785
beaver,lion,0.8021006693276653
boar,lion,0.7209652905413741
cheetah,lion,0.6969293512107229
crow,lion,0.8607731132061687
deer,lion,0.49894875262365895
dolphin,lion,0.7227500834209548
elephant,lion,0.5461870237766185
flamingo,lion,0.8537332616865373
giraffe,lion,0.7376007167673677
goat,lion,0.8018424723008352
gorilla,lion,0.752413614006262
grizzly,lion,0.5475792846265216
hippo,lion,0.8132998154744766
lion,lion,0
llama,lion,0.8701256303881288
mammoth,lion,0.5922964973185251
panda,lion,0.5667931648637655
panther,lion,0.7380174793458232
pig,lion,0.7639030302006881
pigeon,lion,0.6492312021922639
rhino,lion,0.8743608154797536
shark,lion,0.6242506942831954
sheep,lion,0.6501151620902276
skunk,lion,0.9056459838831875
sloth,lion,0.6265803814697606
swan,lion,0.739863875487569
zebra,lion,0.8256569760792902
bat,llama,0.8995585325586611
beaver,llama,1.0972137668705857
boar,llama,1.0430002801942178
cheetah,llama,0.4062778831122548
crow,llama,1.2865203602455755
deer,llama,1.0727845319992428
dolphin,llama,0.585177236814032
elephant,llama,0.7151876053794181
flamingo,llama,0.9820195712832414
giraffe,llama,0.4495108812548259
goat,llama,0.7979487028194235
gorilla,llama,0.4604697338925484
grizzly,llama,0.6276035101032565
hippo,llama,0.44264614433787314
lion,llama,0.8701256303881288
llama,llama,0
mammoth,llama,0.7033776414183255
panda,llama,0.4918951245900329
panther,llama,1.1406999676523615
pig,llama,0.47980269361805405
pigeon,llama,0.5985838779117708
rhino,llama,0.4113719004332159
shark,llama,0.7721380859414875
sheep,llama,0.7333494839513114
skunk,llama,0.5918495563320254
sloth,llama,0.6696950066662127
swan,llama,0.742323145708336
zebra,llama,0.36119916311883993
bat,mammoth,0.597010439952314
beaver,mammoth,0.9241796087362304
boar,mammoth,0.8067229580695384
cheetah,mammoth,0.5542493251997954
crow,mammoth,0.980486713963732
deer,mammoth,0.775882839428673
dolphin,mammoth,0.5451393252281098
elephant,mammoth,0.4753746853814662
flamingo,mammoth,0.7522909086692432
giraffe,mammoth,0.595055224630827
goat,mammoth,0.7169555056027777
gorilla,mammoth,0.44222654853503973
grizzly,mammoth,0.48638566475479417
hippo,mammoth,0.5334670570699295
lion,mammoth,0.5922964973185251
llama,mammoth,0.7033776414183255
mammoth,mammoth,0
panda,mammoth,0.48960489745923214
panther,mammoth,0.901971882026711
pig,mammoth,0.5224089365679281
pigeon,mammoth,0.5277730241678765
rhino,mammoth,0.6618542702352509
shark,mammoth,0.4730773898809867
sheep,mammoth,0.6879757184948017
skunk,mammoth,0.6713474203449351
sloth,mammoth,0.4404036586360958
swan,mammoth,0.6520637411160841
zebra,mammoth,0.6316980433448659
bat,panda,0.6467460807534412
beaver,panda,0.9653875826098012
boar,panda,0.8876762856483736
cheetah,panda,0.3611140791305167
crow,panda,1.0770456735687652
deer,panda,0.8357246450067828
dolphin,panda,0.45590203241158644
elephant,panda,0.5019264194380478
flamingo,panda,0.8611291048420404
giraffe,panda,0.4867035054060746
goat,panda,0.7774660438664657
gorilla,panda,0.346653856814946
grizzly,panda,0.41944253437420315
hippo,panda,0.46697629331225715
lion,panda,0.5667931648637655
llama,panda,0.4918951245900329
mammoth,panda,0.48960489745923214
panda,panda,0
panther,panda,0.9551269962381029
pig,panda,0.37937276466281794
pigeon,panda,0.4839821287897244
rhino,panda,0.46840378153517254
shark,panda,0.5073631095874752
sheep,panda,0.672573884532531
skunk,panda,0.616086598385561
sloth,panda,0.4858577593703714
swan,panda,0.6143596283985764
zebra,panda,0.4801533563667868
bat,panther,0.554717815792298
beaver,panther,0.3161479408571811
boar,panther,0.2921345821324956
cheetah,panther,0.874478712807589
crow,panther,0.34857287142771587
deer,panther,0.45467431643030903
dolphin,panther,1.051553530335361
elephant,panther,0.5654618113791091
flamingo,panther,0.49630762074182305
giraffe,panther,0.8465816953833724
goat,panther,0.6159961483677989
gorilla,panther,0.9924522457756842
grizzly,panther,0.9165696802269125
hippo,panther,1.0249100102724662
lion,panther,0.7380174793458232
llama,panther,1.1406999676523615
mammoth,panther,0.901971882026711
panda,panther,0.9551269962381029
panther,panther,0
pig,panther,0.99032406449713
pigeon,panther,0.7251851472817308
rhino,panther,1.2245446921155687
shark,panther,0.8352164644826738
sheep,panther,0.5935661901379404
skunk,panther,0.9254328699180158
sloth,panther,0.9091750975834981
swan,panther,0.6942992514874826
zebra,panther,0.9863175662451727
bat,pig,0.6885363684336402
beaver,pig,0.9928513449433117
boar,pig,0.8818047904828316
cheetah,pig,0.4283197180950011
crow,pig,1.089026351382456
deer,pig,0.9519154477658748
dolphin,pig,0.39173196226294216
elephant,pig,0.5376020568675389
flamingo,pig,0.7899633182119401
giraffe,pig,0.47607356271249196
goat,pig,0.6814326394845761
gorilla,pig,0.31135811007348446
grizzly,pig,0.5741262409706355
hippo,pig,0.37126739248108725
lion,pig,0.7639030302006881
llama,pig,0.47980269361805405
mammoth,pig,0.5224089365679281
panda,pig,0.37937276466281794
panther,pig,0.99032406449713
pig,pig,0
pigeon,pig,0.4285509071001881
rhino,pig,0.48623416391011665
shark,pig,0.42585043205551304
sheep,pig,0.6857608825237487
skunk,pig,0.47833569455690256
sloth,pig,0.4552330415439371
swan,pig,0.5669071338001889
zebra,pig,0.40451296313683544
bat,pigeon,0.5185588573476536
beaver,pigeon,0.7306753648909299
boar,pigeon,0.6351388534501593
cheetah,pigeon,0.3937071483640496
crow,pigeon,0.8197904416852027
deer,pigeon,0.7295973602731006
dolphin,pigeon,0.5533110206237549
elephant,pigeon,0.34947621035415805
flamingo,pigeon,0.514486852986346
giraffe,pigeon,0.39013710078036024
goat,pigeon,0.4901463307974723
gorilla,pigeon,0.4602696995306502
grizzly,pigeon,0.6100183765964161
hippo,pigeon,0.4701376017203802
lion,pigeon,0.6492312021922639
llama,pigeon,0.5985838779117708
mammoth,pigeon,0.5277730241678765
panda,pigeon,0.4839821287897244
panther,pigeon,0.7251851472817308
pig,pigeon,0.4285509071001881
pigeon,pigeon,0
rhino,pigeon,0.6720787799087256
shark,pigeon,0.5198120281910094
sheep,pigeon,0.5000629184330805
skunk,pigeon,0.4653477943532918
sloth,pigeon,0.5151654452250659
swan,pigeon,0.382674989844409
zebra,pigeon,0.4625366880252269
bat,rhino,0.9163486264648362
beaver,rhino,1.2333783302728258
boar,rhino,1.1279898688843935
cheetah,rhino,0.4725405485497307
crow,rhino,1.3617062671226272
deer,rhino,1.1256352460897188
dolphin,rhino,0.5000629995277666
elephant,rhino,0.7508351252064481
flamingo,rhino,1.04532390348325
giraffe,rhino,0.5579838045268297
goat,rhino,0.9716055693143041
gorilla,rhino,0.41565073060826846
grizzly,rhino,0.5864420308241984
hippo,rhino,0.39138334183674217
lion,rhino,0.8743608154797536
llama,rhino,0.4113719004332159
mammoth,rhino,0.6618542702352509
panda,rhino,0.46840378153517254
panther,rhino,1.2245446921155687
pig,rhino,0.48623416391011665
pigeon,rhino,0.6720787799087256
rhino,rhino,0
shark,rhino,0.7029083907835871
sheep,rhino,0.9239922666281145
skunk,rhino,0.6182329015851687
sloth,rhino,0.6345667607677333
swan,rhino,0.8172639013543155
zebra,rhino,0.42538501743708884
bat,shark,0.5139130970814849
beaver,shark,0.9024758543367021
boar,shark,0.7719749680722352
cheetah,shark,0.6068243293215548
crow,shark,0.9147797233960879
deer,shark,0.7784254705199842
dolphin,shark,0.3931092424340165
elephant,shark,0.49893437850540456
flamingo,shark,0.6949706937228137
giraffe,shark,0.6392137681033377
goat,shark,0.7194260882008837
gorilla,shark,0.5129730932474841
grizzly,shark,0.5945613517691166
hippo,shark,0.588560756589501
lion,shark,0.6242506942831954
llama,shark,0.7721380859414875
mammoth,shark,0.4730773898809867
panda,shark,0.5073631095874752
panther,shark,0.8352164644826738
pig,shark,0.42585043205551304
pigeon,shark,0.5198120281910094
rhino,shark,0.7029083907835871
shark,shark,0
sheep,shark,0.7185822452465953
skunk,shark,0.6595008140474177
sloth,shark,0.36873689936883014
swan,shark,0.5264300927313124
zebra,shark,0.6226415312953804
bat,sheep,0.5728022284749282
beaver,sheep,0.46934317273425963
boar,sheep,0.5237101774057596
cheetah,sheep,0.5629291449047483
crow,sheep,0.7209589154488243
deer,sheep,0.5398495440178253
dolphin,sheep,0.8267449391325945
elephant,sheep,0.44593292760489517
flamingo,sheep,0.6177004432763087
giraffe,sheep,0.5854724979394139
goat,sheep,0.38622401709086446
gorilla,sheep,0.727323792421919
grizzly,sheep,0.6727784752497294
hippo,sheep,0.7593028067630384
lion,sheep,0.6501151620902276
llama,sheep,0.7333494839513114
mammoth,sheep,0.6879757184948017
panda,sheep,0.672573884532531
panther,sheep,0.5935661901379404
pig,sheep,0.6857608825237487
pigeon,sheep,0.5000629184330805
rhino,sheep,0.9239922666281145
shark,sheep,0.7185822452465953
sheep,sheep,0
skunk,sheep,0.6969936439723565
sloth,sheep,0.7125712849732441
swan,sheep,0.5733324581363654
zebra,sheep,0.6557577348044092
bat,skunk,0.7805009985303849
beaver,skunk,0.9298735755792824
boar,skunk,0.8028809497867093
cheetah,skunk,0.47281278929322207
crow,skunk,1.0250591531646904
deer,skunk,0.9536618992997061
dolphin,skunk,0.6856338798039426
elephant,skunk,0.5803554486641935
flamingo,skunk,0.6940983365382339
giraffe,skunk,0.4613648291824973
goat,skunk,0.6804519842818387
gorilla,skunk,0.4672912292207173
grizzly,skunk,0.6134381030700675
hippo,skunk,0.38915829035140254
lion,skunk,0.9056459838831875
llama,skunk,0.5918495563320254
mammoth,skunk,0.6713474203449351
panda,skunk,0.616086598385561
panther,skunk,0.9254328699180158
pig,skunk,0.47833569455690256
pigeon,skunk,0.4653477943532918
rhino,skunk,0.6182329015851687
shark,skunk,0.6595008140474177
sheep,skunk,0.6969936439723565
skunk,skunk,0
sloth,skunk,0.6057483376948767
swan,skunk,0.6370719578351896
zebra,skunk,0.4759281493441638
bat,sloth,0.6395663634357632
beaver,sloth,0.9656630065643916
boar,sloth,0.8225871210011385
cheetah,sloth,0.5614176144740618
crow,sloth,1.0076962470560396
deer,sloth,0.8206963694894572
dolphin,sloth,0.4796814792770713
elephant,sloth,0.5424232229143119
flamingo,sloth,0.7991176512330317
giraffe,sloth,0.5907234291501336
goat,sloth,0.742798704061921
gorilla,sloth,0.45471159195573563
grizzly,sloth,0.5137300157310067
hippo,sloth,0.5277945598002315
lion,sloth,0.6265803814697606
llama,sloth,0.6696950066662127
mammoth,sloth,0.4404036586360958
panda,sloth,0.4858577593703714
panther,sloth,0.9091750975834981
pig,sloth,0.4552330415439371
pigeon,sloth,0.5151654452250659
rhino,sloth,0.6345667607677333
shark,sloth,0.36873689936883014
sheep,sloth,0.7125712849732441
skunk,sloth,0.6057483376948767
sloth,sloth,0
swan,sloth,0.5960315742049414
zebra,sloth,0.5817707427228929
bat,swan,0.5248459084815713
beaver,swan,0.7083136848302558
boar,swan,0.6500492663571794
cheetah,swan,0.5188734252043888
crow,swan,0.7524522898840635
deer,swan,0.7574217139216302
dolphin,swan,0.5831005897927743
elephant,swan,0.44761624453484966
flamingo,swan,0.4753314478080946
giraffe,swan,0.4980956667493352
goat,swan,0.5523500225918418
gorilla,swan,0.6403795477446422
grizzly,swan,0.764200914644165
hippo,swan,0.6463734064391974
lion,swan,0.739863875487569
llama,swan,0.742323145708336
mammoth,swan,0.6520637411160841
panda,swan,0.6143596283985764
panther,swan,0.6942992514874826
pig,swan,0.5669071338001889
pigeon,swan,0.382674989844409
rhino,swan,0.8172639013543155
shark,swan,0.5264300927313124
sheep,swan,0.5733324581363654
skunk,swan,0.6370719578351896
sloth,swan,0.5960315742049414
swan,swan,0
zebra,swan,0.5567561316949001
bat,zebra,0.7689335676067086
beaver,zebra,0.9672849594904527
boar,zebra,0.8998566562626806
cheetah,zebra,0.3154310526883529
crow,zebra,1.1302614278407486
deer,zebra,0.9683222811344976
dolphin,zebra,0.4907904719245862
elephant,zebra,0.5536860530700694
flamingo,zebra,0.778920849686083
giraffe,zebra,0.341869639103318
goat,zebra,0.7072913845440549
gorilla,zebra,0.4285850876837167
grizzly,zebra,0.6164640381198504
hippo,zebra,0.3620007515268867
lion,zebra,0.8256569760792902
llama,zebra,0.36119916311883993
mammoth,zebra,0.6316980433448659
panda,zebra,0.4801533563667868
panther,zebra,0.9863175662451727
pig,zebra,0.40451296313683544
pigeon,zebra,0.4625366880252269
rhino,zebra,0.42538501743708884
shark,zebra,0.6226415312953804
sheep,zebra,0.6557577348044092
skunk,zebra,0.4759281493441638
sloth,zebra,0.5817707427228929
swan,zebra,0.5567561316949001
zebra,zebra,0
