animal,sub_id,word_id,word,sub_type
shark,CB_03,w1,medium,CB
shark,CB_04,w1,light,CB
shark,CB_05,w1,gray,CB
shark,CB_08,w1,water,CB
shark,CB_09,w1,environment,CB
shark,CB_10,w1,blue,CB
shark,CB_11,w1,white,CB
shark,CB_12,w1,white,CB
shark,CB_13,w1,water,CB
shark,CB_14,w1,multi,CB
shark,CB_15,w1,flash,CB
shark,CB_16,w1,black,CB
shark,CB_17,w1,white,CB
shark,CB_18,w1,IDK,CB
shark,CB_19,w1,water,CB
shark,CB_23,w1,multi,CB
sheep,CB_01,w1,brown,CB
sheep,CB_02,w1,bright,CB
sheep,CB_03,w1,white,CB
sheep,CB_04,w1,light,CB
sheep,CB_05,w1,black,CB
sheep,CB_06,w1,dark,CB
sheep,CB_08,w1,dark,CB
sheep,CB_09,w1,neutral,CB
sheep,CB_10,w1,black,CB
sheep,CB_11,w1,white,CB
sheep,CB_12,w1,black,CB
sheep,CB_13,w1,light,CB
sheep,CB_14,w1,multi,CB
sheep,CB_15,w1,white,CB
sheep,CB_16,w1,spots,CB
sheep,CB_17,w1,tan,CB
sheep,CB_18,w1,white,CB
sheep,CB_19,w1,farm,CB
sheep,CB_23,w1,brown,CB
skunk,CB_01,w1,brown,CB
skunk,CB_02,w1,stripes,CB
skunk,CB_03,w1,white,CB
skunk,CB_04,w1,dark,CB
skunk,CB_05,w1,stripes,CB
skunk,CB_06,w1,stripes,CB
skunk,CB_08,w1,black,CB
skunk,CB_09,w1,dark,CB
skunk,CB_10,w1,black,CB
skunk,CB_11,w1,gray,CB
skunk,CB_12,w1,dark,CB
skunk,CB_13,w1,black,CB
skunk,CB_14,w1,multi,CB
skunk,CB_15,w1,stripes,CB
skunk,CB_16,w1,spots,CB
skunk,CB_17,w1,brown,CB
skunk,CB_18,w1,IDK,CB
skunk,CB_19,w1,wild,CB
skunk,CB_23,w1,brown,CB
sloth,CB_01,w1,brown,CB
sloth,CB_02,w1,dark,CB
sloth,CB_03,w1,white,CB
sloth,CB_04,w1,dark,CB
sloth,CB_05,w1,brown,CB
sloth,CB_06,w1,dark,CB
sloth,CB_08,w1,dark,CB
sloth,CB_09,w1,dark,CB
sloth,CB_10,w1,brown,CB
sloth,CB_11,w1,gray,CB
sloth,CB_12,w1,dark,CB
sloth,CB_13,w1,dark,CB
sloth,CB_14,w1,light,CB
sloth,CB_15,w1,brown,CB
sloth,CB_16,w1,spots,CB
sloth,CB_17,w1,black,CB
sloth,CB_18,w1,IDK,CB
sloth,CB_19,w1,water,CB
sloth,CB_23,w1,black,CB
swan,CB_01,w1,white,CB
swan,CB_02,w1,bright,CB
swan,CB_03,w1,medium,CB
swan,CB_04,w1,light,CB
swan,CB_05,w1,white,CB
swan,CB_06,w1,bright,CB
swan,CB_08,w1,bright,CB
swan,CB_09,w1,environment,CB
swan,CB_10,w1,brown,CB
swan,CB_11,w1,white,CB
swan,CB_12,w1,white,CB
swan,CB_13,w1,light,CB
swan,CB_14,w1,multi,CB
swan,CB_15,w1,white,CB
swan,CB_16,w1,black,CB
swan,CB_17,w1,white,CB
swan,CB_18,w1,white,CB
swan,CB_19,w1,birds,CB
swan,CB_23,w1,multi,CB
zebra,CB_01,w1,white,CB
zebra,CB_02,w1,stripes,CB
zebra,CB_03,w1,stripes,CB
zebra,CB_04,w1,dark,CB
zebra,CB_05,w1,stripes,CB
zebra,CB_06,w1,stripes,CB
zebra,CB_08,w1,spots,CB
zebra,CB_09,w1,patterns,CB
zebra,CB_10,w1,brown,CB
zebra,CB_11,w1,white,CB
zebra,CB_12,w1,stripes,CB
zebra,CB_13,w1,black,CB
zebra,CB_14,w1,dark,CB
zebra,CB_15,w1,stripes,CB
zebra,CB_16,w1,spots,CB
zebra,CB_17,w1,stripes,CB
zebra,CB_18,w1,stripes,CB
zebra,CB_19,w1,zoo,CB
zebra,CB_23,w1,stripes,CB
bat,CB_03,w2,brown,CB
bat,CB_04,w2,gray,CB
bat,CB_08,w2,birds,CB
bat,CB_13,w2,white,CB
beaver,CB_04,w2,gray,CB
beaver,CB_08,w2,single,CB
beaver,CB_16,w2,multi,CB
beaver,CB_17,w2,pink,CB
boar,CB_08,w2,single,CB
boar,CB_10,w2,stripes,CB
boar,CB_13,w2,white,CB
boar,CB_16,w2,multi,CB
cheetah,CB_03,w2,brown,CB
cheetah,CB_04,w2,gray,CB
cheetah,CB_08,w2,stripes,CB
cheetah,CB_09,w2,unusual,CB
cheetah,CB_10,w2,stripes,CB
cheetah,CB_15,w2,spots,CB
cheetah,CB_17,w2,pattern,CB
crow,CB_08,w2,birds,CB
deer,CB_03,w2,brown,CB
deer,CB_04,w2,gray,CB
deer,CB_08,w2,single,CB
dolphin,CB_03,w2,semibright,CB
dolphin,CB_04,w2,gray,CB
dolphin,CB_15,w2,skin,CB
dolphin,CB_17,w2,pink,CB
elephant,CB_08,w2,single,CB
elephant,CB_09,w2,tan,CB
elephant,CB_17,w2,gray,CB
flamingo,CB_17,w2,pink,CB
giraffe,CB_04,w2,gray,CB
giraffe,CB_08,w2,single,CB
giraffe,CB_09,w2,tan,CB
giraffe,CB_10,w2,stripes,CB
giraffe,CB_13,w2,white,CB
giraffe,CB_17,w2,pattern,CB
goat,CB_03,w2,brown,CB
goat,CB_08,w2,single,CB
goat,CB_09,w2,tan,CB
gorilla,CB_03,w2,brown,CB
gorilla,CB_10,w2,stripes,CB
gorilla,CB_17,w2,gray,CB
grizzly,CB_08,w2,single,CB
grizzly,CB_10,w2,stripes,CB
grizzly,CB_17,w2,pink,CB
hippo,CB_03,w2,semibright,CB
hippo,CB_04,w2,gray,CB
hippo,CB_08,w2,single,CB
hippo,CB_15,w2,skin,CB
hippo,CB_17,w2,pattern,CB
killerwhale,CB_03,w2,semibright,CB
killerwhale,CB_04,w2,gray,CB
killerwhale,CB_15,w2,skin,CB
killerwhale,CB_17,w2,pink,CB
lion,CB_03,w2,brown,CB
lion,CB_08,w2,single,CB
lion,CB_09,w2,tan,CB
lion,CB_17,w2,pattern,CB
llama,CB_08,w2,single,CB
llama,CB_09,w2,unusual,CB
mammoth,CB_08,w2,single,CB
mammoth,CB_09,w2,unusual,CB
mammoth,CB_16,w2,multi,CB
mammoth,CB_17,w2,gray,CB
panda,CB_04,w2,gray,CB
panda,CB_08,w2,stripes,CB
panda,CB_17,w2,gray,CB
panther,CB_03,w2,brown,CB
panther,CB_08,w2,single,CB
panther,CB_15,w2,spots,CB
panther,CB_17,w2,grey,CB
pig,CB_08,w2,single,CB
pig,CB_09,w2,tan,CB
pig,CB_10,w2,stripes,CB
pig,CB_16,w2,multi,CB
pigeon,CB_03,w2,brown,CB
pigeon,CB_04,w2,gray,CB
pigeon,CB_08,w2,birds,CB
polarbear,CB_04,w2,gray,CB
polarbear,CB_08,w2,single,CB
polarbear,CB_10,w2,stripes,CB
polarbear,CB_17,w2,pink,CB
rhino,CB_08,w2,single,CB
rhino,CB_17,w2,pattern,CB
shark,CB_03,w2,semibright,CB
shark,CB_04,w2,gray,CB
shark,CB_15,w2,skin,CB
shark,CB_17,w2,pink,CB
sheep,CB_04,w2,gray,CB
sheep,CB_08,w2,single,CB
sheep,CB_09,w2,tan,CB
skunk,CB_08,w2,white,CB
skunk,CB_13,w2,white,CB
skunk,CB_15,w2,spots,CB
skunk,CB_17,w2,gray,CB
sloth,CB_08,w2,single,CB
sloth,CB_10,w2,stripes,CB
swan,CB_03,w2,semibright,CB
swan,CB_04,w2,gray,CB
swan,CB_10,w2,stripes,CB
swan,CB_17,w2,pink,CB
zebra,CB_08,w2,stripes,CB
zebra,CB_09,w2,unusual,CB
zebra,CB_10,w2,stripes,CB
zebra,CB_13,w2,white,CB
zebra,CB_15,w2,spots,CB
zebra,CB_17,w2,pattern,CB
bat,S_01,w1,black,SIGHTED
bat,S_02,w1,black,SIGHTED
bat,S_03,w1,black,SIGHTED
bat,S_04,w1,black,SIGHTED
bat,S_05,w1,brown,SIGHTED
bat,S_06,w1,black,SIGHTED
bat,S_07,w1,black,SIGHTED
bat,S_08,w1,black,SIGHTED
bat,S_09,w1,dark,SIGHTED
bat,S_10,w1,black,SIGHTED
bat,S_11,w1,black,SIGHTED
bat,S_12,w1,dark,SIGHTED
bat,S_13,w1,black,SIGHTED
bat,S_14,w1,black,SIGHTED
bat,S_15,w1,black,SIGHTED
bat,S_16,w1,black,SIGHTED
bat,S_17,w1,black,SIGHTED
bat,S_18,w1,brown,SIGHTED
bat,S_19,w1,black,SIGHTED
bat,S_20,w1,brown,SIGHTED
beaver,S_01,w1,brown,SIGHTED
beaver,S_02,w1,brown,SIGHTED
beaver,S_03,w1,brown,SIGHTED
beaver,S_04,w1,brown,SIGHTED
beaver,S_05,w1,dark,SIGHTED
beaver,S_06,w1,dark,SIGHTED
beaver,S_07,w1,brown,SIGHTED
beaver,S_08,w1,brown,SIGHTED
beaver,S_09,w1,brown,SIGHTED
beaver,S_10,w1,brown,SIGHTED
beaver,S_11,w1,brown,SIGHTED
beaver,S_12,w1,medium,SIGHTED
beaver,S_13,w1,brown,SIGHTED
beaver,S_14,w1,brown,SIGHTED
beaver,S_15,w1,brown,SIGHTED
beaver,S_16,w1,brown,SIGHTED
beaver,S_17,w1,brown,SIGHTED
beaver,S_18,w1,brown,SIGHTED
beaver,S_19,w1,brown,SIGHTED
beaver,S_20,w1,brown,SIGHTED
boar,S_01,w1,brown,SIGHTED
boar,S_02,w1,black,SIGHTED
boar,S_03,w1,brown,SIGHTED
boar,S_04,w1,brown,SIGHTED
boar,S_05,w1,brown,SIGHTED
boar,S_06,w1,dark,SIGHTED
boar,S_07,w1,grey,SIGHTED
boar,S_08,w1,brown,SIGHTED
boar,S_09,w1,brown,SIGHTED
boar,S_10,w1,brown,SIGHTED
boar,S_11,w1,brown,SIGHTED
boar,S_12,w1,medium,SIGHTED
boar,S_13,w1,brown,SIGHTED
boar,S_14,w1,grey,SIGHTED
boar,S_15,w1,brown,SIGHTED
boar,S_16,w1,black,SIGHTED
boar,S_17,w1,brown,SIGHTED
boar,S_18,w1,brown,SIGHTED
boar,S_19,w1,brown,SIGHTED
boar,S_20,w1,brown,SIGHTED
cheetah,S_01,w1,brown,SIGHTED
cheetah,S_02,w1,spots,SIGHTED
cheetah,S_03,w1,multi,SIGHTED
cheetah,S_04,w1,yellow,SIGHTED
cheetah,S_05,w1,dark,SIGHTED
cheetah,S_06,w1,brown,SIGHTED
cheetah,S_07,w1,spots,SIGHTED
cheetah,S_08,w1,brown,SIGHTED
cheetah,S_09,w1,tawny,SIGHTED
cheetah,S_10,w1,orange,SIGHTED
cheetah,S_11,w1,tan,SIGHTED
cheetah,S_12,w1,medium,SIGHTED
cheetah,S_13,w1,yellow,SIGHTED
cheetah,S_14,w1,spots,SIGHTED
cheetah,S_15,w1,amber,SIGHTED
cheetah,S_16,w1,brown,SIGHTED
cheetah,S_17,w1,pattern,SIGHTED
cheetah,S_18,w1,pattern,SIGHTED
cheetah,S_19,w1,brown,SIGHTED
cheetah,S_20,w1,yellow,SIGHTED
crow,S_01,w1,black,SIGHTED
crow,S_02,w1,black,SIGHTED
crow,S_03,w1,black,SIGHTED
crow,S_04,w1,black,SIGHTED
crow,S_05,w1,black,SIGHTED
crow,S_06,w1,brown,SIGHTED
crow,S_07,w1,black,SIGHTED
crow,S_08,w1,black,SIGHTED
crow,S_09,w1,dark,SIGHTED
crow,S_10,w1,black,SIGHTED
crow,S_11,w1,black,SIGHTED
crow,S_12,w1,dark,SIGHTED
crow,S_13,w1,black,SIGHTED
