animal,arms,belly,big,bodies,body,bulky,bumbling,chunky,circle,circular,coarse,compact,cylindrical,ears,elongated,erect,fat,feathers,features,feet,fins,flat,fur,furball,gangly,gentle,graceful,ground,hair,hand,hands,height,highback,hooves,horns,huge,lanky,large,larger,lean,legs,limbs,little,long,low,medium,muscular,neck,normal,nose,oblong,oval,ovals,parabolic,paws,plump,powerful,rectangular,rough,round,rounded,scales,shapely,short,sit,size,skin,skinny,slender,slick,slim,slippery,small,smooth,soft,square,squat,stacked,standard,stout,stouts,strange,streamlined,strong,symmetrical,tail,tails,tall,taller,thick,thin,tiny,torso,ugly,upright,upsidedown,webbed,wide,wings,wooly
goat,0.165455195994831,0.21439673011124835,0.1333932400753349,0.08644039062383349,0.15020184089219107,0.08341610472999918,0.2721147214653833,0.11101321555936641,0.08358311271555773,0.03831129793465568,0.13199861180032413,-0.038151622988680294,0.028702447631849832,0.21842754485500168,0.08988083923590746,0.19249756752898875,0.20832085027096947,0.22614435770924562,0.0029010201396713637,0.08035208276367406,0.11924643413471193,0.08506346863166621,0.3004066194111043,0.28960189604212944,0.2244277233883054,0.1336933421337892,0.098114327307788,0.08151893923801103,0.1927042296375844,0.08934974547303715,0.07587269267661789,0.03387925303217537,0.04605542732985201,0.32658738610575194,0.3059516663854506,0.08354041427077925,0.19738887661928994,0.09885925569533607,0.07277631837490778,0.14389862788689048,0.22589603213221462,0.1864570523702804,0.1579615959578152,0.04513376595312346,0.009121003897312902,-0.01760524812888935,0.0763227475791433,0.184522772655023,0.0450948044246338,0.1971905555369368,0.16898250044470026,0.045284250580248486,0.018152606098819697,0.02955722278712294,0.2689701685695657,0.19093735814296353,-0.04578993975375409,0.05204004202461635,0.07310788269985269,0.09267001263929386,0.10073187033738304,0.021075937987291078,0.11529680161935477,0.024867786743684533,0.04417301527327721,0.06925239282145394,0.15529398120761082,0.17240409739126417,0.1262720432173107,0.006255465634061788,0.06511949342679595,0.07513599779313107,0.1585540525613001,0.03794983592283511,0.08499179071515871,0.0738748597382084,0.12180063976554997,-0.04238063063519116,0.00936024370327936,0.16308117399752886,0.12620318053422014,0.20580786317539762,0.018250352543898743,-0.010340931043689815,-0.013239623304771249,0.27690947675365146,0.24894440436185708,0.16370693874885708,0.05411478803767273,0.06404500995501089,0.08075925173784257,0.17356248660287624,0.18382940707919848,0.20929696458492802,0.11043177888017311,0.20711948578140132,0.1830872409629187,0.035537031027736324,0.1362784464220764,0.2991182533243254
gorilla,0.20906917856476792,0.21497811203873365,0.17513487832239985,0.06239047560162465,0.14668296119047022,0.13366453639094322,0.11836985609136016,0.18287687001587571,0.008364411264595133,0.043798077575197825,0.014482126148187602,0.06067955647340657,0.11342526241111892,0.16125376753191167,0.08320186285459569,0.1287577318990231,0.14524543385956623,0.16126749798163512,0.10102920798068347,0.049369768800163735,0.2149742953867017,0.13837100736855668,0.2886350116238874,0.4469857375567679,0.22055808453890974,0.11585016682458886,0.07739297529531443,0.10527123018239767,0.14767838913341608,0.08675286068014491,0.0928208259611928,0.15013995943394912,0.06571307181658707,0.15195292678229494,0.19734196094218873,0.13221174825247087,0.14751923422645977,0.13378253248296024,0.15355122060693333,0.13325789331864138,0.24120389520789784,0.18289713360630022,0.19586187796360444,0.1420217143442831,0.019543156546376134,0.07479654281324415,0.19280648564333455,0.12934416339506327,0.11849517173027176,0.14559943438571554,0.09647319257391644,0.050068583262610065,0.03168938423449933,0.08310183563805933,0.33932282510354056,0.11596951070711914,0.014992276605882145,0.09502491154952057,0.06835189194474907,0.019597856105632257,0.00707183023557879,0.09252223262228142,0.12298511749827407,0.07871310177049609,0.05660172514686819,0.24301156895793358,0.12546555490193384,0.23112574671545214,0.13823835537933632,0.09733154215475837,0.13084638832266865,0.05369775157515491,0.16124950270744362,0.02129758102565754,0.038862971827461915,0.15993428629168827,0.1629101920946047,-0.03072787376447444,0.02784968950290891,0.1319759920658053,0.07413135106828633,0.1941359932569506,0.07420377360508443,0.050140646335065875,0.06201479713636588,0.2145654372560358,0.17631908377033173,0.205038396452274,0.1688670474368555,0.09088470162880918,0.12518934885718297,0.2275752250989558,0.18023364594638672,0.12335241963945194,0.09107882542718439,0.20945980738713665,0.27840211387204133,0.040909514469236574,0.08023129579188683,0.20874083525334386
grizzly,0.0842712467243926,0.11497115134381167,0.10002266860499082,0.13828019249178417,0.16967654712442043,0.12018452626505663,0.18273565768177782,0.10968752932522662,0.03366946099593972,0.05293375223450955,0.13736190717221006,0.09045363817579606,0.054582345041796945,0.14910994613829961,0.06606765647207669,0.044496281143474356,0.13228599137868952,0.1479784757621945,0.08212280310714325,0.08034956149763071,0.14984405041551732,0.019217073648607783,0.28886918572093767,0.36112236284114557,0.21068920310090242,0.14584458489403732,0.11991709536361912,0.08355834615304931,0.1625122620126862,0.0026536092079918502,0.012906582922893126,0.074810737050745,0.011154046912305213,0.21965975143890978,0.18253582315342706,0.04439290177782132,0.15292669614946416,0.08414403890909199,0.10967866522538294,0.14814055816443697,0.13661394688372075,0.14403846667085654,0.15180010679462308,0.1280631918870598,-0.019400500628399552,-0.011752272825156094,0.14696297849422435,0.15477874288586166,0.047315606291718645,0.13048721005389383,0.07280684122032617,0.004216898428555165,0.03536168638421458,0.10875736898559384,0.2709906317627935,0.1375496334241441,0.0404640545814246,0.056957619509968034,0.1102749272885878,0.02862967814376968,0.034615623718109285,0.045268280036154615,0.1294906292921925,0.06826332422763574,-0.01060972104240536,0.14103190200264076,0.08282428283877051,0.16894657669818366,0.09449245675784701,0.16399430016636826,0.10670745063840774,0.05326736116835548,0.06863719234814583,0.00978819951837521,-0.016183374180273262,0.15000875896874746,0.10326724902506502,0.05412487144446662,0.08950173879969056,0.11422336033036344,0.11036914882142274,0.15631091215047282,0.08723759885687778,0.03635664511164325,0.06185519726149521,0.22082251568525862,0.15100157843787695,0.14603815608019263,0.13153118806389208,0.13638148529097227,0.08647959214636054,0.12179645725898373,0.22428081595713314,0.11547762677738008,0.0675922360835241,0.13409774854778472,0.22745651204440767,0.04803633374913077,0.05352836448742665,0.23358719368167843
hippo,0.04411144949233255,0.19370077845676154,0.0465185688317751,0.0956970375031595,0.13141711450246263,0.0953157121941817,0.10218081478162887,0.15396675663009932,0.0739981122105242,0.11263575669353751,0.11272692293466338,0.0874875476122523,0.14428921364021485,0.13514641649363965,0.18961615146994984,0.1458345510923791,0.12645534650331355,0.20140752903044923,0.08033830389675585,0.11527700883305976,0.23110834640170913,0.07599851550792475,0.261078633002785,0.37843168012226036,0.19160923551950124,0.13782118046830674,0.17180166517590942,0.05863008892942599,0.12084327739825843,5.570116766678107e-4,0.013391239796385321,0.10152674864930966,0.021410231777670877,0.266701992565387,0.21280504197007954,0.047083752024853466,0.13191137561699964,0.07176046310842878,0.09128056021463037,0.054227583849611245,0.17311080160224251,0.17399205184102448,0.1207683636980161,0.09679568627024392,0.057546324061789424,0.057004207359131004,0.10004108213928277,0.14028404492584998,0.13847211425267705,0.1389882983462723,0.15454430619094903,0.16003344804800648,0.1546019376654399,0.12148075256490543,0.3186780863750836,0.19215826459980104,-0.05893671163282292,0.12673122650334703,0.08103092741404914,0.021797504045912755,0.03191575045665626,0.0774455935447141,0.20519513733658587,0.028991675134684484,-0.0017278827186893695,0.10308799622368855,0.14499723766121245,0.2015918592199917,0.14177943029526568,0.09941843472782325,0.10206240203266548,0.081966589917481,0.07875167090869441,0.06679562529430547,0.003493405337687729,0.09967704416639822,0.13181481365542463,-0.02632755900202241,0.011098631876221336,0.08430859408110536,0.08483794818021975,0.17328953315751366,-0.004520088577131594,-0.0770564130900587,0.08704658485396112,0.2467705088164082,0.19532049244153135,0.14286387839423867,0.10793203943101476,0.03258285809426271,0.036448443033614636,0.19570903288668368,0.13263816735819514,0.14024186250688955,0.14712495611162751,0.2023591773798197,0.21920268728414793,0.007190472164226028,0.0674336437843505,0.13773793242648594
killerwhale,0.03924065400174438,0.12146797303375367,0.05532911627627218,0.021921862898565504,0.06257782473481527,0.03682797148488312,0.04120819744226508,0.07017001023305929,-0.03977404139822674,0.02935421896320581,0.0709005603340524,0.022637699869562235,0.0754614716917212,0.10187895904079299,0.08680545330418966,0.08660703015848284,0.09118077828811555,0.10340924399602419,0.03860691670280987,0.10853514999497799,0.2963836676987148,0.00859354004112065,0.21842551942904903,0.3302287867502616,0.052886916638856946,0.10933556548181793,0.13613600437282672,0.08936666176824849,0.10495739287311431,-0.05189518698460335,0.03581312526027675,0.016115107343469267,0.00678421742299146,0.19211876042319806,0.166254234898179,0.017323100578546916,0.036751422425365936,0.04388458077002331,0.08218490760376089,0.08488751839248795,0.13362707867161638,0.1099081921352739,0.07110315205292948,0.03316470560218029,0.013990316842320634,-0.018733124312334617,0.12632770302121157,0.13575303448526477,0.07236485574614071,0.1864353336163223,0.008161540695232226,0.048384545518547754,0.04065608020425837,0.10566095611579329,0.2457900382754496,0.04610905213934935,-0.024866367238086957,0.052567157174147026,-0.006032576648186282,-0.059763110142241636,-0.02212408267453958,0.1021066158562651,0.1527229040406267,-0.05480302849687203,0.031236075633646783,0.05251204478936072,0.10621671920739856,0.13265976207155586,0.08882646340505365,0.09959050147359794,0.06675405391698606,0.026520389299339156,0.061570096614249996,-0.014498775383848781,-0.0134028987186632,0.03092019541246689,0.06534060982706784,-0.033086563450605525,0.016377327206267837,0.07687853530623157,-6.202214193466707e-4,0.10896498808030788,0.08428402289741135,0.0019568720877105447,0.018637660030258494,0.1883300051709485,0.14264103886316162,0.11701893144976543,0.055398870339590095,0.014479221439880507,0.07555445717455794,0.10494441931924284,0.14237339317315426,0.0674550765900608,0.1079082518260261,0.13551223060450202,0.21887697788974794,0.008664160460242895,0.08971226170062448,0.1325803370438288
lion,0.1865221941492082,0.24423536186168684,0.25441768689620914,0.015313986830243478,0.06385007032166032,0.05264079171701312,0.11405125495929444,0.14168017183970377,0.05872403396266107,0.07947047100849998,0.053450401378483364,0.0030753783931844808,0.00936227773272616,0.20503822059205337,0.02297624188022552,0.1019283492708804,0.10654044774078616,0.17012381641829585,-0.016483363366091477,-0.020785313392497076,0.13306274714526678,0.13452217177575088,0.22339133165258862,0.2864656699898174,0.1267760291053884,0.1486810324896825,0.13492735339036827,0.09353812665194877,0.004517544460655022,0.14867297465842624,0.14594006897550793,0.01211722067145729,-0.020670174119296073,0.2020033956457403,0.20983372836901631,0.2470230059205055,0.12584434301881267,0.24121521637591833,0.23692165706306906,0.18201591111327367,0.12248968850266496,0.07827675306567743,0.15076984489259113,0.10601855602811412,0.014603074907129261,0.017790224246950655,0.13746444016238188,0.12165727584223728,0.07755971061293576,0.12712580240562374,0.07880915392506908,0.026988495572513933,-0.006556924440788707,0.03829447790936687,0.35226659565207724,0.18163619369089412,0.07769013645470256,0.03278133734633023,0.10569823586147471,0.11240146221172972,0.02453662044080956,-0.0024163407147465505,0.1198006806565139,-0.005673884023633381,0.02531226599704285,0.1332418954119737,0.06044882400354729,0.07989114152597293,0.18235235600499647,0.05862717560335319,0.11954614882728479,0.03207453401975747,0.1443238731549997,0.05142438010341113,0.11449764346349471,0.17122443845819632,0.05519692731402406,-0.05699487665671808,-0.011327939501992746,0.17131231148501044,0.04069419698313641,0.12703846858652815,3.875626655957421e-4,0.16246189892898105,0.007759054599413969,0.24526229423933754,0.19913163367041883,0.08735813545848799,0.05732346678862775,0.0736764253644745,0.05907857469140283,0.19980544223442298,0.08796128435962187,0.08056849935235075,0.06231210342757294,0.15626147523204875,0.18532840404293888,0.07015439264808813,0.18760375913494784,0.22853764047765027
llama,0.0788685530737729,0.15756944025148498,0.08176861949975255,0.030702888305098593,0.07786726755243227,0.06260140284903414,0.13380648979247545,0.11647944265722558,0.013968292740702376,0.030095127889352393,0.1392190445138123,0.0037602409380308767,0.05925709095338822,0.1608837314945994,0.10777773291615597,0.08075065814805688,0.14447617632826795,0.2370200539625666,0.042042113627227595,0.0811423085189424,0.12038542178411556,0.04533024658176666,0.3477289753155068,0.338632009246616,0.18445254559330176,0.19105622618938567,0.07152019651720938,0.03240894017368537,0.23581946798058373,0.06197237414895161,-0.008038910949285473,0.02757206105056294,0.08436267194249217,0.35161246252440054,0.2231485814493366,0.014958176589241857,0.12757588420126703,0.09219837542634796,0.08961278524485787,0.08450763565565649,0.15566447220754104,0.11786740126533712,0.18744127512520398,0.103634496981886,-0.006275809336460474,0.028345856249088575,0.08352524474761185,0.19961704937939057,0.009107953666260618,0.17286888224276029,0.16004583827125374,0.020024696357989424,0.05422165579044483,0.0379214611674385,0.3087451121615035,0.1258596065645347,-0.0022612876390950393,0.05725240333991694,0.03361222600426818,0.02812262735155966,0.03099785399099335,0.012960210214726764,0.11757573205930408,0.0037728718647374133,0.033231511881248,0.10193366696246545,0.10321694008130497,0.18093776352640645,0.07957302438642007,0.04641583444171524,0.013997702615278496,0.0706146627864112,0.18668846993335433,0.04675685547666876,-0.0012560801312284252,0.050652764332544835,0.07097444377584297,-0.030193679863691803,-0.030344528903390632,0.06456088055428043,0.16947143473174453,0.18382714286400798,-0.01305832106470459,-0.03193352588326807,0.05679286586531545,0.2445191297991402,0.22248012000062975,0.10728064722818006,0.03958840576624769,0.041336474351288045,0.05266754429185946,0.17608526478055878,0.13301981321232997,0.07261967914217056,0.04491853724593256,0.23516012062725072,0.1933991675434175,0.023037821246263964,0.10171879057170387,0.34967930162427885
mammoth,0.14752897286961822,0.19627605847254795,0.4553923851092948,0.11390877198063061,0.09640873471749392,0.20150378145361225,0.13029727230991298,0.23238032110712803,0.04637324303297775,0.13022649096725888,0.05833559023946587,0.12063364878164408,0.1500600789893361,0.01195510573711321,0.18797990981179974,0.21060445518113785,0.15599408781170887,0.10100046194098994,0.09180240203836929,0.12624872221233494,0.07915629907226493,0.14301412087395646,0.10359672609878813,0.1917962798743024,0.2390008592567561,0.09502854934436651,0.1723065958557161,0.13532225140846466,0.025853953109557244,0.05388728447799817,-0.014079323416645712,0.19249942837863754,-0.05431299645735071,0.13759628013499586,0.13591241286399225,0.5265009386910419,0.21069381342477445,0.4161722224402996,0.3478177095501348,0.1749868688649608,0.0991415346500065,0.09457425074640713,0.1391348981020342,0.2184803327037732,0.059338348752881284,0.06997902178664873,0.26642406962405185,-0.005991653077250069,0.04043431235279343,0.07558624024226655,0.17943544310555581,0.10073503597874538,0.029799648343006017,0.14038183713165975,0.13386801195789497,0.15330522468857194,0.19695767519432486,0.1264675551030083,0.16104263229896973,0.1426982545173471,0.08277455712076447,0.18906686173822887,0.17772436790663945,0.1721108362292628,0.04802448045745574,0.3044405413104498,-0.009264781899938896,0.15579897055027392,0.25948659557535025,0.14977882438303197,0.16118503460389705,0.0766371700955161,0.2474142535881886,0.1358960912652713,0.06084653623584805,0.22694789279553812,0.17088875698589434,0.153042036392771,-0.007612613917797883,0.25251828237997603,-0.022385577628908387,0.15246224534957778,0.09739189641511758,0.14653681031594712,0.12860848258345237,0.25550207776056455,0.15525047906602754,0.2879641510756075,0.15077647542110967,0.19675769456935555,0.13053406806645906,0.3226191769037791,0.075897706052359,0.13877011949524118,0.07437498781726205,0.11335646719105831,0.23052117313510237,0.24572651944117893,0.1419889771872627,0.18535812352702344
panda,0.14209622268550104,0.24128837484983467,0.12474634086511097,0.07096387585128423,0.11482142033247564,0.061188818444584625,0.14533493181919444,0.1021535870843546,0.10364847052324305,0.07848094787441486,0.027100869387435916,0.05909124250991451,0.06486472551560349,0.14622687030539772,0.10694901330205715,0.0763871151447995,0.17547935538907544,0.19841592747590964,0.07365282370564677,0.06705973914283465,0.18258065797332038,0.0304539637415573,0.3007832290896395,0.3941315101974725,0.18797784439835657,0.14472039559408875,0.1250268900406722,0.04633525467540854,0.09025936222456009,0.08527840087182642,0.031655048202405674,0.0474816693569037,0.0981709022310486,0.1404016793508803,0.13492245753311108,0.08513080712333071,0.08261414896385001,0.08567574884770283,0.08645267633973103,0.14195602098783458,0.11864263509253897,0.0918923921153558,0.21385901806895583,0.11328073941782642,0.08289926582536156,0.07086063904270856,0.11540335727200936,0.03659972828757947,0.18376994334914887,0.1349929132868732,0.1382731189978375,0.1362254301500839,0.1549728169971257,0.07260188417442065,0.3090492788099452,0.19771303871258947,0.012471975635078349,0.08941213529053504,0.0533602092302541,0.058811196977543945,0.020117219637151,0.04829513479682004,0.1930521057698231,0.09366851717645036,0.0266677587020077,0.13388313618611075,0.10389264032773793,0.1354010247321903,0.11190072753213944,0.061243436633230744,0.05690301085126227,-0.0035722982621432314,0.09770437062971046,0.09599305344964648,0.09717445219952461,0.09364656511477575,0.10049912500338824,-0.019965002288475565,0.07856258747930868,0.0697276995777717,0.009274080276672559,0.1250374270409928,0.029863960336306113,0.0012911599632224261,0.1400841548038866,0.23456836123039326,0.14856651588781206,0.09132165659504804,0.05081352681535266,0.03990756841055594,0.06186974070547087,0.17435453048668761,0.08975945660837031,0.10624180557316353,0.06917329731266626,0.21188175875004228,0.2674364606765224,0.0445008912155815,0.10340325189441985,0.21612456362010685
panther,0.11343327152965398,0.14809141891702146,0.05015108727057795,0.09516150864167547,0.15570975240178908,0.14611484201178884,0.05894047395663235,0.2121815851234891,0.040965991053285133,0.1136759771599605,0.11257317240763431,0.10825525209619113,0.06021401136392272,0.12327349063040861,0.14871439869586195,0.12574456492565136,0.10833541015795171,0.22905678184007192,0.10358054355110842,0.10067548758187707,0.2760409501790488,0.04244686026751378,0.28334369748422233,0.39850253000689234,0.20729834589400636,0.09017422437783468,0.17148367440299778,0.06789924190855066,0.14639893385992556,0.008481950017593365,-0.005722827537775572,0.05922045400723252,0.054676337358081153,0.2034268973632455,0.15459861418569537,0.03668081880931261,0.18749354313607794,0.047846740681164096,0.02860473272411184,0.10561645094161579,0.1618377823469164,0.16093468702726813,0.14081967734900355,0.07061034970298748,0.03274911517218155,0.03162154662279852,0.19307287325570208,0.17857330631749976,0.035030347004478546,0.11367415498915882,0.15241434649856994,0.11367539328505694,0.12438579604044527,0.06149986361814366,0.3014931055543678,0.11461065906420158,0.029332057876113603,0.13135831580870241,0.09281920792400873,-0.017396444960219148,7.355259218558665e-4,0.02365609286570602,0.1858202526521592,-0.0010284609167486348,0.014080999777011086,0.11423672738486482,0.14383693125190425,0.20398862032460707,0.1666294831902811,0.18890598435951927,0.09004228627289892,0.06449040157505621,0.025412699104936525,0.044887451863029566,0.06867069031550622,0.11831349714222146,0.12125899676614743,-0.00776435647730773,0.024881566150382128,0.1280157727807933,0.02154376126705377,0.1682377953887317,0.05340524704079092,0.013157881464135775,0.0558312954794119,0.23446157528200573,0.21718637463545368,0.18252168472737887,0.13032761041819962,0.15457430210466852,0.09994445537587449,0.11343409492447332,0.23873652695986045,0.1780019251054003,0.07864943521856882,0.1459107476450775,0.24194621867056146,0.0731855213735311,0.10628312347561211,0.1952398687168127
pig,0.14792324004464916,0.26757861199623456,0.10835164725661402,0.06740623443175293,0.13662959159943072,0.016027873036207146,0.11983778297527689,0.1369592602103567,0.06049337684611993,0.09510254514856593,0.19966492500378313,0.02147183423086567,0.1438672473306106,0.2519747964765489,0.08952054659298773,0.16812605789770635,0.2611152260663255,0.2807062466926688,-0.015120426855679046,0.05317594701995067,0.246951151478095,0.12417865946971758,0.4009877431721912,0.3240108769115495,0.1443219964444301,0.14340311779915454,-5.507060053031207e-4,0.11001994663867029,0.17165941417978503,0.1180446658304345,0.11076284277967453,0.07241491033341636,0.029143681753315134,0.3624077953003445,0.21103337659534205,0.07760965015459867,0.07478053741109252,0.13733176226081714,0.0882344202817138,0.12596951912760943,0.20825033396134396,0.15378082857855846,0.1389995548635732,0.02470981847151219,0.061693416201621026,0.043485915313316845,0.07819502690571062,0.1800236134200534,0.10527273049652805,0.2813869344132674,0.17672114668446073,0.11093327507140088,0.05240788523854406,0.006131394568513768,0.32463216248384075,0.22039964478507074,0.005212551329473438,0.09509340516089186,0.035852137387583714,0.0743771447965216,0.06565136451964496,0.06792520056148307,0.11188849973987777,-0.013850505761659103,0.07005796836638814,0.10459601530020923,0.21801058623689512,0.16051573404404945,0.04383080963346082,0.08570548149171717,0.01952312797436551,0.07148921647300355,0.19443385935072993,0.02875788658956043,0.11082366239765341,0.10141521410976685,0.1483104236776736,-0.019348296687870786,0.03264947155666889,0.07795633674890252,0.08469482247557461,0.14869989196562228,0.035986100406297974,0.04434038207209067,-0.009695618667433339,0.29905193489670745,0.29334379400823524,0.0812695979248618,0.0033257350012400964,0.08320521092299188,0.09468107149240673,0.2369515637188309,0.11722971350546446,0.2533434241862239,0.047491962610109836,0.2457257915802864,0.16329904735087875,0.0863759123955109,0.1635917522878234,0.2648268561110241
pigeon,0.10947639245219984,0.1824095930234005,0.14736932901983874,0.0517875586577039,0.07808062054210785,0.06419722856088428,0.12832132860176415,0.1020970618430799,0.1065179408120682,0.1771146760729914,0.08810267783986661,0.07693159206497967,0.15541517532724763,0.14956468176220067,0.11334415696266166,0.1338725346153312,0.11431681681279562,0.32848516413284523,0.010225794371277706,0.13715569846229864,0.21320083839338527,0.04758352880911183,0.30977557162270225,0.3383099606262482,0.1465691881124408,0.11935159774959933,0.16738775690314778,0.1522456044996678,0.05677727836783481,0.05600708182306118,0.04966365594068749,0.08735241509630762,0.03073867106055901,0.2611335115316633,0.163996758494205,0.1194026119289325,0.13361920987818598,0.13712282813982174,0.09712412473695096,-0.0028014123453008687,0.1660606791034423,0.13455293234727295,0.08350906660055643,0.11631381021169597,-0.006575549510116183,0.11601188438634719,0.07966351181735848,0.14956310972330558,0.026937658879454165,0.16347184923335875,0.28679892457447714,0.15892099255380496,0.14997625820849328,0.06674697367220843,0.23854006102820308,0.1876229259978476,-0.024344589272675975,0.2187210033913249,0.03459738840964951,0.11555540418057003,0.05622451334642577,0.05441540301576468,0.061371650717559574,0.07620221565876384,0.04630824841319179,0.19665958172023626,0.06298095519715649,0.09137960969548715,0.07725968153657854,0.0787889172075922,-0.014270111109965749,0.05445966759204046,0.15486380444154277,0.049604897727444225,0.06701786293594574,0.14190426454348037,0.19001096273221335,0.027315389916486774,0.03341691514615445,0.08742210693811785,0.05404608406115498,0.16552344055288964,0.06750208505753696,-0.048726402349162444,0.05553551710114382,0.26741412616101046,0.2340196035849702,0.14504428801203867,0.04468048000092799,0.14159870235093847,0.04250290709877597,0.20543363334576153,0.1216724677904657,0.07321458850513862,0.09890849776854446,0.23962710392304817,0.18363183374529787,0.11474694597840387,0.27928347174330725,0.19911444515831486
polarbear,0.09201543735122172,0.13774207529539195,0.11753614270016287,0.009996448203658189,0.08863309923793787,0.07946009372235552,0.10470086039870623,0.09014725944826965,-0.02120851858505155,0.0768875460138502,0.0325822420614038,0.09044926717208902,0.08985354257060672,0.07929680334476172,0.0686341377242602,0.11183707196477753,0.13339085969930345,0.180702300305752,0.1154123329879706,0.10183774949627064,0.2639972307726184,0.06564208095416803,0.4189628284866465,0.36835932468083665,0.09565506113912206,0.0962868109994834,0.07702278940123516,0.06732619213680588,0.10026694758365896,0.012482802324187652,-0.0039000440130594473,0.07104097598957136,0.11909526031064928,0.13999397995221605,0.10029809592694561,0.08908885584965907,0.011326594514880379,0.11071726570525794,0.11704364857467672,0.051808290607248765,0.12075772993372264,0.06202741893990306,0.10258148158005596,0.11269633866974972,-0.019070329211095752,0.027690993371358677,0.06616325391016571,0.12782449292680406,0.04992209894734463,0.06720533511566909,0.08450930981088454,0.09257307393442674,0.029430630299511443,0.073194102413443,0.2885582041807187,0.1024898756115023,-0.007857288441281066,0.1267881270491843,0.03369642787129969,0.012864410627322293,-0.007135983509202533,-0.008110496988911425,0.11646776017457496,0.03484310164399275,0.06869161941738873,0.1982132307323663,0.089597846573276,0.1774268055129084,0.08417483425343607,0.11047597515288984,0.10743429992075862,0.08174387213493499,0.09173714398482623,-0.039999032387446516,-0.014891795491494601,0.1336084466060488,0.068067359296132,0.02786029678600975,0.07643069061857118,0.05501807604218156,0.10077328860807064,0.10887207621006657,0.11189326644362954,-0.025673097209169504,0.03902992301659981,0.15732601803505641,0.15477203603661738,0.1325593702309783,0.0935451597365707,0.09847803272883936,0.10360838907172903,0.1755521697399572,0.11139729790981291,0.0802003583025595,0.02736152160495341,0.19316513467913218,0.24403373515948593,0.021052711426725237,0.08209786724041804,0.1862976971076537
rhino,0.1601555260664888,0.16277720880756272,0.06460363142516524,0.1209116683501185,0.17081686624810205,0.10490577695234406,0.1095251789253675,0.14525617939163793,0.04201432980615208,0.07368996090783234,0.061913162688,0.14589786862358795,0.07831084722586229,0.15604729386954652,0.11735819884908338,0.11386132326339729,0.11070056722123231,0.22157208561432598,0.08890598018768626,0.08023364009974669,0.22741145520634043,0.08673105747151083,0.28813941679450317,0.34721119107063614,0.1821302069862959,0.11039321094756041,0.13519710156409132,0.07683859507709033,0.13354547778277653,0.06792519783917737,-0.01721903519802109,0.08615146574834748,0.043878478349002256,0.26942680223466875,0.2567004682431591,0.084031239041163025,0.12421070067739204,0.08792593165354046,0.06827394206067439,0.097657434394223,0.18630001879292554,0.21216211504466073,0.10953686729188226,0.05373592705905421,0.044451309195670516,0.05326406445946511,0.12104684146090852,0.11585168972533483,0.08780300612576725,0.11576289326691702,0.1346463482037066,0.11697295622730365,0.1132847102124959,0.08921717081376114,0.26993722468654074,0.1536759414034191,-0.019996799558137324,0.10110863712844788,0.07555288594276661,0.0034026123775645115,0.036554144945162674,0.06506217598365738,0.15775620562051687,-0.0022261172854104814,-0.011681119195784052,0.11389092491892747,0.15549219159190175,0.12641026367532915,0.12599724356463426,0.03937253881921729,0.08613456676897606,0.014860946884542401,0.08072711227119554,0.08872454548768123,0.03480138946159566,0.07824187686528256,0.09211359824188324,-0.0554534007909851,0.04319088026683185,0.09055260129151284,0.12693403178807225,0.0752083568945167,0.06105559009599914,-0.05355832378962657,0.062108096906481565,0.25329935836844536,0.1926390296054586,0.14026715296942788,0.0942211690014538,0.07691173143882361,0.06974055725704302,0.16001289979823813,0.20173490382137912,0.11645704040353896,0.12002923052149672,0.07311364232400357,0.18114933824453897,0.03551550549542121,0.10754859166016172,0.19340544985261868
shark,0.1231845806672553,0.1763464437545913,0.07866214687972663,0.0920722873121418,0.13564833938716236,0.01999802877803668,0.04969193357278742,0.1009585515428163,-0.01327625575359277,0.027368186739695197,0.0711853597634049,-0.006957426243132211,0.06728214157061001,0.09560310351064372,0.021935975647136296,0.03877030464876044,0.12654690895427478,0.1239605091537202,0.05195439294473312,0.12743856802127987,0.43583525209851826,0.044572424390515834,0.15561172251592775,0.3498247784040276,0.0694930754258097,0.0938289631645395,0.06021937937617772,0.039184260881474545,0.10877181993014255,0.09874073209988513,0.08062585515477609,0.09604336726894533,-0.035291134286453515,0.06766601349547528,0.06366496014347717,0.025907460346820923,0.08037361905015779,0.04987122300762038,0.0683335720133545,0.088806178810955,0.15524708070705565,0.09151418221376507,0.11691139870071356,0.07815383818037014,0.04566147559004042,0.05213806271263982,0.1210164517026328,0.15518768099966157,0.060455155683971556,0.13848148119932122,0.009874183492104486,0.09324303769822648,0.08018912530304033,0.025394494588502577,0.23201861222072445,0.09516819261308106,0.009522909729942757,0.03138684891282601,0.09319957884830818,0.022762692465727173,9.020197234910247e-4,0.07054292493796897,0.05436794735789219,0.0694482663749626,0.012527253885076061,0.11586071820929338,0.14793009126070286,0.1537341457039282,0.10947890038604953,0.15928429696775084,0.0911067502939973,0.06753583973099173,0.07058783384444343,0.014495736448947048,0.0614799734348013,0.11855776750472266,-0.008475785360997521,-0.026252559217662036,-0.004740765062061437,0.02655030790919821,-0.004619956140121394,0.12316840995548907,0.08784860515693774,0.02120715931954,-0.0420278818771594,0.2332286845920368,0.15727334690552539,0.09880751796822779,0.07260690612516008,0.08737783512772089,0.0879242675863933,0.10002443444262071,0.20318689416529373,0.04021651268621326,0.05616587197516197,0.1888432279211244,0.1785135555225611,0.07982601130692958,0.0633061290108466,0.10352261963698065
