animal1,animal2,language_similarity_simple_dist_shape
killerwhale,hippo,0.7575007482057913
lion,hippo,0.6616889569341519
llama,hippo,0.4946683583530558
mammoth,hippo,0.6513399056070298
panda,hippo,0.5272167510599065
panther,hippo,0.5246847367901174
pig,hippo,0.7661743865173108
pigeon,hippo,0.6600872036100118
polarbear,hippo,0.6841964972454692
rhino,hippo,0.4998385344536867
shark,hippo,0.721471735505292
sheep,hippo,0.7046762556862461
skunk,hippo,0.7374465600787686
sloth,hippo,0.6305078838059326
swan,hippo,0.6999044821565894
zebra,hippo,0.5429002667041912
bat,killerwhale,0.723775851934535
beaver,killerwhale,0.7776577929613039
boar,killerwhale,0.7087639356305251
cheetah,killerwhale,0.7356353518010834
crow,killerwhale,0.7076997311529591
deer,killerwhale,0.6913964603719294
dolphin,killerwhale,0.6532214257363321
elephant,killerwhale,0.7406803488803
flamingo,killerwhale,0.622348049409496
giraffe,killerwhale,0.7288904365969563
goat,killerwhale,0.8936909095185729
gorilla,killerwhale,0.8219651050737936
grizzly,killerwhale,0.7238198561825415
hippo,killerwhale,0.7575007482057913
killerwhale,killerwhale,0
lion,killerwhale,0.7537146253015801
llama,killerwhale,0.7796284801255319
mammoth,killerwhale,0.7462212680359558
panda,killerwhale,0.9351329901228486
panther,killerwhale,0.6650892562896514
pig,killerwhale,0.9623349370156729
pigeon,killerwhale,0.7028249008115197
polarbear,killerwhale,0.7533290566434417
rhino,killerwhale,0.6821192939705206
shark,killerwhale,0.5752245254401699
sheep,killerwhale,0.8304008662094948
skunk,killerwhale,0.8364142073167303
sloth,killerwhale,0.6611611690963906
swan,killerwhale,0.7405364585718884
zebra,killerwhale,0.6076631885669137
bat,lion,0.6943125214239446
beaver,lion,0.8343231849479293
boar,lion,0.5559697567028957
cheetah,lion,0.690068263662069
crow,lion,0.7454764843140164
deer,lion,0.6509828124357204
dolphin,lion,0.6964386598210405
elephant,lion,0.5276484021645236
flamingo,lion,0.7488340407768221
giraffe,lion,0.6516812020356624
goat,lion,0.7722972749412269
gorilla,lion,0.7821548140328797
grizzly,lion,0.6717085557711655
hippo,lion,0.6616889569341519
killerwhale,lion,0.7537146253015801
lion,lion,0
llama,lion,0.6659017884776837
mammoth,lion,0.7597251819690425
panda,lion,0.7599170030171255
panther,lion,0.6205025287360287
pig,lion,0.846861150772375
pigeon,lion,0.8572261130195529
polarbear,lion,0.9268657962588094
rhino,lion,0.6127508197180231
shark,lion,0.8638675288659601
sheep,lion,0.7472868749481659
skunk,lion,0.8626952529293758
sloth,lion,0.6677402944640309
swan,lion,0.7932393514462762
zebra,lion,0.6929943842554891
bat,llama,0.5890118550435656
beaver,llama,0.6735063960378684
boar,llama,0.7230565482447757
cheetah,llama,0.5418589017592612
crow,llama,0.6103327151203746
deer,llama,0.676110149630321
dolphin,llama,0.6742139489204465
elephant,llama,0.7764604636660957
flamingo,llama,0.6699865338039604
giraffe,llama,0.8157945034421096
goat,llama,0.7987302915940617
gorilla,llama,0.6501262636024473
grizzly,llama,0.6498120966782068
hippo,llama,0.4946683583530558
killerwhale,llama,0.7796284801255319
lion,llama,0.6659017884776837
llama,llama,0
mammoth,llama,0.7156935799107269
panda,llama,0.568282940404259
panther,llama,0.5627079863523595
pig,llama,0.8119851687171018
pigeon,llama,0.6821146693998158
polarbear,llama,0.6804413683701118
rhino,llama,0.5577996291124352
shark,llama,0.8644980679858659
sheep,llama,0.6609353451646617
skunk,llama,0.8526560194475613
sloth,llama,0.7098904607233054
swan,llama,0.7172443903149253
zebra,llama,0.5950532074090336
bat,mammoth,0.7420157641393014
beaver,mammoth,0.6131398263892383
boar,mammoth,0.6778569908428306
cheetah,mammoth,0.7931843412235551
crow,mammoth,0.804963944828542
deer,mammoth,0.6326547001667469
dolphin,mammoth,0.8809738179655784
elephant,mammoth,0.5681768612732933
flamingo,mammoth,0.6815410385046897
giraffe,mammoth,0.7165443041181729
goat,mammoth,0.6850782471111426
gorilla,mammoth,0.6451071461283476
grizzly,mammoth,0.5517408547110016
hippo,mammoth,0.6513399056070298
killerwhale,mammoth,0.7462212680359558
lion,mammoth,0.7597251819690425
llama,mammoth,0.7156935799107269
mammoth,mammoth,0
panda,mammoth,0.8364691226862131
panther,mammoth,0.7114302658152845
pig,mammoth,0.7183359949798228
pigeon,mammoth,0.7547098657682763
polarbear,mammoth,0.910139563107059
rhino,mammoth,0.6406159249586383
shark,mammoth,0.7905471736810137
sheep,mammoth,0.6963400325649052
skunk,mammoth,0.6607825560311449
sloth,mammoth,0.6621018498608034
swan,mammoth,0.81930666324133
zebra,mammoth,0.6893770724334332
bat,panda,0.7816389768501765
beaver,panda,0.781082336916999
boar,panda,0.9398174682995241
cheetah,panda,0.4863058766948605
crow,panda,0.7741201567507724
deer,panda,0.940404285294341
dolphin,panda,0.7487836975293435
elephant,panda,0.8853989323994484
flamingo,panda,0.7407587998852178
giraffe,panda,0.989662807970135
goat,panda,1.009451007104543
gorilla,panda,0.5589886224753368
grizzly,panda,0.6909878130790381
hippo,panda,0.5272167510599065
killerwhale,panda,0.9351329901228486
lion,panda,0.7599170030171255
llama,panda,0.568282940404259
mammoth,panda,0.8364691226862131
panda,panda,0
panther,panda,0.6254999131745009
pig,panda,0.9351079625559672
pigeon,panda,0.8526100124431973
polarbear,panda,0.7220998989002597
rhino,panda,0.597338018395036
shark,panda,0.8966994684967348
sheep,panda,0.9450358571676761
skunk,panda,0.8649829604191938
sloth,panda,0.7976165487668144
swan,panda,0.8552048512512987
zebra,panda,0.6916703420104167
bat,panther,0.6001253152452224
beaver,panther,0.6419905338975201
boar,panther,0.712756600387782
cheetah,panther,0.45973464093630856
crow,panther,0.5773862530254458
deer,panther,0.6855958297881913
dolphin,panther,0.5911979232510494
elephant,panther,0.7674558937571873
flamingo,panther,0.5698451203288396
giraffe,panther,0.7812261489695772
goat,panther,0.8763476872737717
gorilla,panther,0.6448443916217531
grizzly,panther,0.5386015968334864
hippo,panther,0.5246847367901174
killerwhale,panther,0.6650892562896514
lion,panther,0.6205025287360287
llama,panther,0.5627079863523595
mammoth,panther,0.7114302658152845
panda,panther,0.6254999131745009
panther,panther,0
pig,panther,0.8964143828658152
pigeon,panther,0.6986804014560954
polarbear,panther,0.7057219697726034
rhino,panther,0.5055950122682816
shark,panther,0.6502584708565735
sheep,panther,0.8117662336929128
skunk,panther,0.7405064333264991
sloth,panther,0.6586308372937834
swan,panther,0.6967171266633148
zebra,panther,0.5756433374626578
bat,pig,0.9106738052711747
beaver,pig,0.7936446903642156
boar,pig,0.6881725947828262
cheetah,pig,0.9339955313384986
crow,pig,0.9426244915435799
deer,pig,0.7530486651183076
dolphin,pig,1.050444322175611
elephant,pig,0.6600696964329864
flamingo,pig,0.8746606506165308
giraffe,pig,0.7232079206689717
goat,pig,0.41266648174146353
gorilla,pig,0.7267845758267966
grizzly,pig,0.7328041632804055
hippo,pig,0.7661743865173108
killerwhale,pig,0.9623349370156729
lion,pig,0.846861150772375
llama,pig,0.8119851687171018
mammoth,pig,0.7183359949798228
panda,pig,0.9351079625559672
panther,pig,0.8964143828658152
pig,pig,0
pigeon,pig,0.864964372852491
polarbear,pig,1.130942391636416
rhino,pig,0.7499762977187714
shark,pig,0.8524371939181763
sheep,pig,0.6582996851488666
skunk,pig,0.6076239318345144
sloth,pig,0.7678879717389127
swan,pig,1.0472122744391905
zebra,pig,0.7898047252097091
bat,pigeon,0.6255907508697146
beaver,pigeon,0.6401972769301755
boar,pigeon,0.8058207842744861
cheetah,pigeon,0.7759501238073714
crow,pigeon,0.5172700599684291
deer,pigeon,0.6959086601090817
dolphin,pigeon,0.6965145926924807
elephant,pigeon,0.8346669529085556
flamingo,pigeon,0.5240671706460492
giraffe,pigeon,0.8521702601361558
goat,pigeon,0.8787363145237749
gorilla,pigeon,0.8022959898543762
grizzly,pigeon,0.7966753712760869
hippo,pigeon,0.6600872036100118
killerwhale,pigeon,0.7028249008115197
lion,pigeon,0.8572261130195529
llama,pigeon,0.6821146693998158
mammoth,pigeon,0.7547098657682763
panda,pigeon,0.8526100124431973
panther,pigeon,0.6986804014560954
pig,pigeon,0.864964372852491
pigeon,pigeon,0
polarbear,pigeon,0.7933312658722818
rhino,pigeon,0.7433417823219117
shark,pigeon,0.8010059957959039
sheep,pigeon,0.7996533720785673
skunk,pigeon,0.8079835673612258
sloth,pigeon,0.6815287669934984
swan,pigeon,0.5506666864139216
zebra,pigeon,0.687367233277481
bat,polarbear,0.8094618449345268
beaver,polarbear,0.7536178328535472
boar,polarbear,1.012497946754736
cheetah,polarbear,0.6838604767385054
crow,polarbear,0.7781141512442851
deer,polarbear,0.9645754232171195
dolphin,polarbear,0.6748130560984315
elephant,polarbear,1.0454056253786164
flamingo,polarbear,0.7885683006298969
giraffe,polarbear,1.0695971380781761
goat,polarbear,1.160075165173808
gorilla,polarbear,0.7621092037221664
grizzly,polarbear,0.8098741386633641
hippo,polarbear,0.6841964972454692
killerwhale,polarbear,0.7533290566434417
lion,polarbear,0.9268657962588094
llama,polarbear,0.6804413683701118
mammoth,polarbear,0.910139563107059
panda,polarbear,0.7220998989002597
panther,polarbear,0.7057219697726034
pig,polarbear,1.130942391636416
pigeon,polarbear,0.7933312658722818
polarbear,polarbear,0
rhino,polarbear,0.7186508686536984
shark,polarbear,0.9000939956203949
sheep,polarbear,0.9831944447040476
skunk,polarbear,1.0066249784588992
sloth,polarbear,0.8636378723737569
swan,polarbear,0.741281455481532
zebra,polarbear,0.6862566356359447
bat,rhino,0.6455510385666999
beaver,rhino,0.6894841036779945
boar,rhino,0.6567085381414473
cheetah,rhino,0.4675362215568485
crow,rhino,0.7119864254174431
deer,rhino,0.6845811695869202
dolphin,rhino,0.6265206962083899
elephant,rhino,0.6575892843159327
flamingo,rhino,0.6300364783312131
giraffe,rhino,0.7234365176161378
goat,rhino,0.7519312670225023
gorilla,rhino,0.5326860374264848
grizzly,rhino,0.5038344357290704
hippo,rhino,0.4998385344536867
killerwhale,rhino,0.6821192939705206
lion,rhino,0.6127508197180231
llama,rhino,0.5577996291124352
mammoth,rhino,0.6406159249586383
panda,rhino,0.597338018395036
panther,rhino,0.5055950122682816
pig,rhino,0.7499762977187714
pigeon,rhino,0.7433417823219117
polarbear,rhino,0.7186508686536984
rhino,rhino,0
shark,rhino,0.6544597142217641
sheep,rhino,0.708208440759882
skunk,rhino,0.7195941857762062
sloth,rhino,0.6327180179096177
swan,rhino,0.7648994542161475
zebra,rhino,0.4701388494088912
bat,shark,0.7601672691748769
beaver,shark,0.813429241379933
boar,shark,0.7854910840294272
cheetah,shark,0.7179295055172542
crow,shark,0.8178731465438008
deer,shark,0.7774803828925791
dolphin,shark,0.680494927541671
elephant,shark,0.7801155175155744
flamingo,shark,0.6750752991205011
giraffe,shark,0.7742884711335126
goat,shark,0.8607074769462381
gorilla,shark,0.7743374374494033
grizzly,shark,0.7097225017011204
hippo,shark,0.721471735505292
killerwhale,shark,0.5752245254401699
lion,shark,0.8638675288659601
llama,shark,0.8644980679858659
mammoth,shark,0.7905471736810137
panda,shark,0.8966994684967348
panther,shark,0.6502584708565735
pig,shark,0.8524371939181763
pigeon,shark,0.8010059957959039
polarbear,shark,0.9000939956203949
rhino,shark,0.6544597142217641
shark,shark,0
sheep,shark,0.8638532789419783
skunk,shark,0.71087889430115625
sloth,shark,0.7164420748462413
swan,shark,0.887516858369052
zebra,shark,0.601854057270541
bat,sheep,0.7266295277524951
beaver,sheep,0.7040055812283843
boar,sheep,0.535153290888008
cheetah,sheep,0.8660871243482534
crow,sheep,0.8372672312908467
deer,sheep,0.46396961963282685
dolphin,sheep,0.903197475779608
elephant,sheep,0.7009531337519169
flamingo,sheep,0.8548015959225367
giraffe,sheep,0.7576292669221417
goat,sheep,0.5230620553998718
gorilla,sheep,0.8617586980597917
grizzly,sheep,0.7295994971721703
hippo,sheep,0.7046762556862461
killerwhale,sheep,0.8304008662094948
lion,sheep,0.7472868749481659
llama,sheep,0.6609353451646617
mammoth,sheep,0.6963400325649052
panda,sheep,0.9450358571676761
panther,sheep,0.8117662336929128
pig,sheep,0.6582996851488666
pigeon,sheep,0.7996533720785673
polarbear,sheep,0.9831944447040476
rhino,sheep,0.708208440759882
shark,sheep,0.8638532789419783
sheep,sheep,0
skunk,sheep,0.8346467346712702
sloth,sheep,0.6850329036658558
swan,sheep,0.8547503465790642
zebra,sheep,0.6656001576996132
bat,skunk,0.8549285007225024
beaver,skunk,0.6646800101024029
boar,skunk,0.7528967604435777
cheetah,skunk,0.8076365548187752
crow,skunk,0.7981614321145003
deer,skunk,0.7537127461871849
dolphin,skunk,0.9321018487003611
elephant,skunk,0.6511291031785144
flamingo,skunk,0.731531947174755
giraffe,skunk,0.7083740249643282
goat,skunk,0.6614911333815976
gorilla,skunk,0.694216916196631
grizzly,skunk,0.5372136136435937
hippo,skunk,0.7374465600787686
killerwhale,skunk,0.8364142073167303
lion,skunk,0.8626952529293758
llama,skunk,0.8526560194475613
mammoth,skunk,0.6607825560311449
panda,skunk,0.8649829604191938
panther,skunk,0.7405064333264991
pig,skunk,0.6076239318345144
pigeon,skunk,0.8079835673612258
polarbear,skunk,1.0066249784588992
rhino,skunk,0.7195941857762062
shark,skunk,0.71087889430115625
sheep,skunk,0.8346467346712702
skunk,skunk,0
sloth,skunk,0.6258674951542227
swan,skunk,0.9587663588890691
zebra,skunk,0.7190456092919947
bat,sloth,0.6829827919590727
beaver,sloth,0.7262972115248432
boar,sloth,0.5610077966682496
cheetah,sloth,0.689089259899005
crow,sloth,0.6819914093410355
deer,sloth,0.6177287988335395
dolphin,sloth,0.7448495676491372
elephant,sloth,0.6328081582386713
flamingo,sloth,0.6927255819446285
giraffe,sloth,0.6387652733952679
goat,sloth,0.7341310235172143
gorilla,sloth,0.6951962275402529
grizzly,sloth,0.5878057283192522
hippo,sloth,0.6305078838059326
killerwhale,sloth,0.6611611690963906
lion,sloth,0.6677402944640309
llama,sloth,0.7098904607233054
mammoth,sloth,0.6621018498608034
panda,sloth,0.7976165487668144
panther,sloth,0.6586308372937834
pig,sloth,0.7678879717389127
pigeon,sloth,0.6815287669934984
polarbear,sloth,0.8636378723737569
rhino,sloth,0.6327180179096177
shark,sloth,0.7164420748462413
sheep,sloth,0.6850329036658558
skunk,sloth,0.6258674951542227
sloth,sloth,0
swan,sloth,0.8253585454432348
