animal1,animal2,language_similarity_simple_dist_color
elephant,deer,0.4004272344215938
flamingo,deer,0.5239584877654897
giraffe,deer,0.470478651883341
goat,deer,0.24180825749117768
gorilla,deer,0.4875819900502079
grizzly,deer,0.4205037917676419
hippo,deer,0.4650234120007053
lion,deer,0.5174919481425463
llama,deer,0.559481806496474
mammoth,deer,0.4671021650145196
panda,deer,0.3936095956555916
panther,deer,0.9037560776024274
pig,deer,0.3797197385245884
pigeon,deer,0.5502010897520301
rhino,deer,0.6637244879146034
shark,deer,0.40976423093101044
sheep,deer,0.39431983897931594
skunk,deer,0.39996633157132905
sloth,deer,0.5438063016619012
swan,deer,0.5401340506531981
zebra,deer,0.4952735689648069
bat,dolphin,0.5012235044851844
beaver,dolphin,0.3886675887067682
boar,dolphin,0.42980232888469727
cheetah,dolphin,0.36308034099810044
crow,dolphin,0.5512125833979225
deer,dolphin,0.3671197742071635
dolphin,dolphin,0
elephant,dolphin,0.36362625156935585
flamingo,dolphin,0.45235088819565117
giraffe,dolphin,0.2937947617172993
goat,dolphin,0.352110162136233
gorilla,dolphin,0.4113130200334613
grizzly,dolphin,0.400957852622756
hippo,dolphin,0.5272329195658301
lion,dolphin,0.5526532796548624
llama,dolphin,0.5513568488534936
mammoth,dolphin,0.5291967638676118
panda,dolphin,0.3759438136070878
panther,dolphin,0.8481648685692474
pig,dolphin,0.3987105412415069
pigeon,dolphin,0.5323389661425704
rhino,dolphin,0.6479144821450676
shark,dolphin,0.3286575905695453
sheep,dolphin,0.4767902502212562
skunk,dolphin,0.3479997135551642
sloth,dolphin,0.542593136392391
swan,dolphin,0.5077609815937439
zebra,dolphin,0.3900657046216399
bat,elephant,0.3692727064925127
beaver,elephant,0.38464801009094757
boar,elephant,0.4512071562864337
cheetah,elephant,0.32694884555061693
crow,elephant,0.46043303423362997
deer,elephant,0.4004272344215938
dolphin,elephant,0.36362625156935585
elephant,elephant,0
flamingo,elephant,0.3772766676803083
giraffe,elephant,0.34190365424482705
goat,elephant,0.31777496740928785
gorilla,elephant,0.24272723067928617
grizzly,elephant,0.31796605823949065
hippo,elephant,0.5470542549842291
lion,elephant,0.4807596973876131
llama,elephant,0.4949181663187552
mammoth,elephant,0.3443852945726208
panda,elephant,0.25857634395213486
panther,elephant,0.7765619961759568
pig,elephant,0.28619099521944025
pigeon,elephant,0.4567324728397143
rhino,elephant,0.36828958337600326
shark,elephant,0.2336521943480486
sheep,elephant,0.4815993156972826
skunk,elephant,0.36328300943905606
sloth,elephant,0.5606262930824994
swan,elephant,0.4187380298085458
zebra,elephant,0.36211493563208597
bat,flamingo,0.5286825559379262
beaver,flamingo,0.3713803491360174
boar,flamingo,0.6843899557517936
cheetah,flamingo,0.4186848624392028
crow,flamingo,0.3400525764942609
deer,flamingo,0.5239584877654897
dolphin,flamingo,0.45235088819565117
elephant,flamingo,0.3772766676803083
flamingo,flamingo,0
giraffe,flamingo,0.5202244230544656
goat,flamingo,0.5026261889102859
gorilla,flamingo,0.4726842964871462
grizzly,flamingo,0.27943890354904727
hippo,flamingo,0.7413371019059174
lion,flamingo,0.3607837707564993
llama,flamingo,0.7881940301280881
mammoth,flamingo,0.5029573569883297
panda,flamingo,0.41486764108192337
panther,flamingo,0.5445532833649426
pig,flamingo,0.537195384847626
pigeon,flamingo,0.41802484566055187
rhino,flamingo,0.5082595664130884
shark,flamingo,0.3725761683185501
sheep,flamingo,0.7487056295205197
skunk,flamingo,0.27808288911169166
sloth,flamingo,0.7545204877177307
swan,flamingo,0.257527469465671
zebra,flamingo,0.3730405095211728
bat,giraffe,0.4796256088793476
beaver,giraffe,0.5169147401973642
boar,giraffe,0.4897456683495167
cheetah,giraffe,0.3459951885265242
crow,giraffe,0.5979223673652332
deer,giraffe,0.470478651883341
dolphin,giraffe,0.2937947617172993
elephant,giraffe,0.34190365424482705
flamingo,giraffe,0.5202244230544656
giraffe,giraffe,0
goat,giraffe,0.40060398215982174
gorilla,giraffe,0.36265966483100687
grizzly,giraffe,0.4514414427072566
hippo,giraffe,0.591513557443642
lion,giraffe,0.6145188318995555
llama,giraffe,0.5225475561909049
mammoth,giraffe,0.524676754848403
panda,giraffe,0.4249978134668649
panther,giraffe,0.9095859521750913
pig,giraffe,0.38389225191696796
pigeon,giraffe,0.49400732641694983
rhino,giraffe,0.6101386171410571
shark,giraffe,0.36070840796253556
sheep,giraffe,0.4524229383983522
skunk,giraffe,0.46794444741873786
sloth,giraffe,0.5786525862442448
swan,giraffe,0.5757853240679757
zebra,giraffe,0.3529983758919921
bat,goat,0.3885771298365597
beaver,goat,0.33811506351118537
boar,goat,0.24769792844421223
cheetah,goat,0.4245656596284361
crow,goat,0.5595195017360954
deer,goat,0.24180825749117768
dolphin,goat,0.352110162136233
elephant,goat,0.31777496740928785
flamingo,goat,0.5026261889102859
giraffe,goat,0.40060398215982174
goat,goat,0
gorilla,goat,0.3902441027110374
grizzly,goat,0.38495805977347314
hippo,goat,0.4440258567896164
lion,goat,0.4818956935536234
llama,goat,0.4857160662936484
mammoth,goat,0.3857341654269883
panda,goat,0.3574417835629397
panther,goat,0.8838562625558408
pig,goat,0.2756760775972057
pigeon,goat,0.5416804507858347
rhino,goat,0.5669192560765017
shark,goat,0.3483687013117284
sheep,goat,0.36913749319243017
skunk,goat,0.3809136835032545
sloth,goat,0.4754813756924854
swan,goat,0.5218785237075468
zebra,goat,0.4246826253345082
bat,gorilla,0.41081900057585297
beaver,gorilla,0.4612827581453026
boar,gorilla,0.4974456001229653
cheetah,gorilla,0.2878736785004218
crow,gorilla,0.5344238987237223
deer,gorilla,0.4875819900502079
dolphin,gorilla,0.4113130200334613
elephant,gorilla,0.24272723067928617
flamingo,gorilla,0.4726842964871462
giraffe,gorilla,0.36265966483100687
goat,gorilla,0.3902441027110374
gorilla,gorilla,0
grizzly,gorilla,0.3492248069899084
hippo,gorilla,0.5828522413382485
lion,gorilla,0.5971477002045925
llama,gorilla,0.47553800380681216
mammoth,gorilla,0.3861019257209064
panda,gorilla,0.2929071718399574
panther,gorilla,0.85642670303397
pig,gorilla,0.3272084041048756
pigeon,gorilla,0.5452517575403458
rhino,gorilla,0.39293497860566196
shark,gorilla,0.25683262072036467
sheep,gorilla,0.5116275794361819
skunk,gorilla,0.44877888439143676
sloth,gorilla,0.5614591636032977
swan,gorilla,0.537936254943795
zebra,gorilla,0.40695885165563794
bat,grizzly,0.4237503100305349
beaver,grizzly,0.3380814332649391
boar,grizzly,0.5637883590781168
cheetah,grizzly,0.30391241090874915
crow,grizzly,0.4210747008059759
deer,grizzly,0.4205037917676419
dolphin,grizzly,0.400957852622756
elephant,grizzly,0.31796605823949065
flamingo,grizzly,0.27943890354904727
giraffe,grizzly,0.4514414427072566
goat,grizzly,0.38495805977347314
gorilla,grizzly,0.3492248069899084
grizzly,grizzly,0
hippo,grizzly,0.6336358568033666
lion,grizzly,0.40502799593198874
llama,grizzly,0.6672702347568615
mammoth,grizzly,0.38488076290991785
panda,grizzly,0.3325644395638336
panther,grizzly,0.6663291336811686
pig,grizzly,0.43711876655138104
pigeon,grizzly,0.41936519746604334
rhino,grizzly,0.44972966642373935
shark,grizzly,0.2760542343350347
sheep,grizzly,0.6239489650009178
skunk,grizzly,0.287410028349206
sloth,grizzly,0.6492549477576519
swan,grizzly,0.36051760345685974
zebra,grizzly,0.34077619344033594
bat,hippo,0.71817751288094
beaver,hippo,0.5486919105216841
boar,hippo,0.35750134084729834
cheetah,hippo,0.6974687453908738
crow,hippo,0.8285435202981378
deer,hippo,0.4650234120007053
dolphin,hippo,0.5272329195658301
elephant,hippo,0.5470542549842291
flamingo,hippo,0.7413371019059174
giraffe,hippo,0.591513557443642
goat,hippo,0.4440258567896164
gorilla,hippo,0.5828522413382485
grizzly,hippo,0.6336358568033666
hippo,hippo,0
lion,hippo,0.8432234837672296
llama,hippo,0.37766895717687937
mammoth,hippo,0.5639419959612824
panda,hippo,0.5787200891535917
panther,hippo,1.1837531434871125
pig,hippo,0.3962019078973638
pigeon,hippo,0.7840409021189839
rhino,hippo,0.7552849253877189
shark,hippo,0.518924088391202
sheep,hippo,0.38898010066772076
skunk,hippo,0.580538108068999
sloth,hippo,0.25146863899206234
swan,hippo,0.814269926737025
zebra,hippo,0.6955876839028661
bat,lion,0.4635642657855941
beaver,lion,0.44308025603543183
boar,lion,0.6830426938670117
cheetah,lion,0.4995501454213007
crow,lion,0.46660516326400386
deer,lion,0.5174919481425463
dolphin,lion,0.5526532796548624
elephant,lion,0.4807596973876131
flamingo,lion,0.3607837707564993
giraffe,lion,0.6145188318995555
goat,lion,0.4818956935536234
gorilla,lion,0.5971477002045925
grizzly,lion,0.40502799593198874
hippo,lion,0.8432234837672296
lion,lion,0
llama,lion,0.8711837703780543
mammoth,lion,0.5562408672630594
panda,lion,0.48332458607715006
panther,lion,0.5094157193681039
pig,lion,0.6049693806430467
pigeon,lion,0.4971390595514968
rhino,lion,0.5643513098531807
shark,lion,0.5271805812135402
sheep,lion,0.7701269380516806
skunk,lion,0.3905007703673932
sloth,lion,0.8690266779471922
swan,lion,0.2955504062083011
zebra,lion,0.45225285933910864
bat,llama,0.6839207246849025
beaver,llama,0.6533543981226773
boar,llama,0.4091051005193143
cheetah,llama,0.6442615878592364
crow,llama,0.8733243612024428
deer,llama,0.559481806496474
dolphin,llama,0.5513568488534936
elephant,llama,0.4949181663187552
flamingo,llama,0.7881940301280881
giraffe,llama,0.5225475561909049
goat,llama,0.4857160662936484
gorilla,llama,0.47553800380681216
grizzly,llama,0.6672702347568615
hippo,llama,0.37766895717687937
lion,llama,0.8711837703780543
llama,llama,0
mammoth,llama,0.5367363537277307
panda,llama,0.5311637754685592
panther,llama,1.22206101384437
pig,llama,0.33674751721243734
pigeon,llama,0.8087267842886232
rhino,llama,0.6513589708956737
shark,llama,0.5314954260884298
sheep,llama,0.37129411003164364
skunk,llama,0.6516149771099772
sloth,llama,0.37855088125822495
swan,llama,0.8583257951938724
zebra,llama,0.696465611848813
bat,mammoth,0.5375733698821465
beaver,mammoth,0.4144110902478501
boar,mammoth,0.522532993470385
cheetah,mammoth,0.5002311680056508
crow,mammoth,0.6428642811851213
deer,mammoth,0.4671021650145196
dolphin,mammoth,0.5291967638676118
elephant,mammoth,0.3443852945726208
flamingo,mammoth,0.5029573569883297
giraffe,mammoth,0.524676754848403
goat,mammoth,0.3857341654269883
gorilla,mammoth,0.3861019257209064
grizzly,mammoth,0.38488076290991785
hippo,mammoth,0.5639419959612824
lion,mammoth,0.5562408672630594
llama,mammoth,0.5367363537277307
mammoth,mammoth,0
panda,mammoth,0.43627730024851735
panther,mammoth,0.907716915934247
pig,mammoth,0.3763131730468951
pigeon,mammoth,0.5667090759652731
rhino,mammoth,0.4557474814889416
shark,mammoth,0.360164309673646
sheep,mammoth,0.5280208451953555
skunk,mammoth,0.45294804247803
sloth,mammoth,0.5749248763284538
swan,mammoth,0.5260378417569708
zebra,mammoth,0.49462350083006207
bat,panda,0.3937360300774035
beaver,panda,0.3817141087066933
boar,panda,0.48650686616621075
cheetah,panda,0.33751513247963494
crow,panda,0.5370523378055604
deer,panda,0.3936095956555916
dolphin,panda,0.3759438136070878
elephant,panda,0.25857634395213486
flamingo,panda,0.41486764108192337
giraffe,panda,0.4249978134668649
goat,panda,0.3574417835629397
gorilla,panda,0.2929071718399574
grizzly,panda,0.3325644395638336
hippo,panda,0.5787200891535917
lion,panda,0.48332458607715006
llama,panda,0.5311637754685592
mammoth,panda,0.43627730024851735
panda,panda,0
panther,panda,0.7636353897806916
pig,panda,0.331757034492569
pigeon,panda,0.5593291075939681
rhino,panda,0.41128008728815413
shark,panda,0.27979047481053015
sheep,panda,0.5436801446948437
skunk,panda,0.3112880673605362
sloth,panda,0.616779602412201
swan,panda,0.48897812980360766
zebra,panda,0.4063237363166502
bat,panther,0.7160946071461369
beaver,panther,0.7451164853966565
boar,panther,1.0747826072117037
cheetah,panther,0.7456245718280534
crow,panther,0.5251252684333416
deer,panther,0.9037560776024274
dolphin,panther,0.8481648685692474
elephant,panther,0.7765619961759568
flamingo,panther,0.5445532833649426
giraffe,panther,0.9095859521750913
goat,panther,0.8838562625558408
gorilla,panther,0.85642670303397
grizzly,panther,0.6663291336811686
hippo,panther,1.1837531434871125
lion,panther,0.5094157193681039
llama,panther,1.22206101384437
mammoth,panther,0.907716915934247
panda,panther,0.7636353897806916
panther,panther,0
pig,panther,0.9515595929350125
pigeon,panther,0.7110665109981715
rhino,panther,0.7505118690176157
shark,panther,0.8019630586703024
sheep,panther,1.1668049362361916
skunk,panther,0.682331940540416
sloth,panther,1.2216322082945261
swan,panther,0.5211900370103897
zebra,panther,0.6813211419202188
bat,pig,0.4667630650840396
beaver,pig,0.41915562641873705
boar,pig,0.3405719673982526
cheetah,pig,0.43426985631186804
crow,pig,0.6164927318816579
deer,pig,0.3797197385245884
dolphin,pig,0.3987105412415069
elephant,pig,0.28619099521944025
flamingo,pig,0.537195384847626
giraffe,pig,0.38389225191696796
goat,pig,0.2756760775972057
gorilla,pig,0.3272084041048756
grizzly,pig,0.43711876655138104
hippo,pig,0.3962019078973638
lion,pig,0.6049693806430467
llama,pig,0.33674751721243734
mammoth,pig,0.3763131730468951
panda,pig,0.331757034492569
panther,pig,0.9515595929350125
pig,pig,0
pigeon,pig,0.5475638515399764
rhino,pig,0.49608183879662837
shark,pig,0.32870050013301166
sheep,pig,0.35249016913347164
skunk,pig,0.39057957466665943
sloth,pig,0.437814427752211
swan,pig,0.5845788548378452
zebra,pig,0.4518905726226782
bat,pigeon,0.5742944548916432
beaver,pigeon,0.500756271688455
boar,pigeon,0.6820847417460988
cheetah,pigeon,0.46672448856633736
crow,pigeon,0.4698279866866342
deer,pigeon,0.5502010897520301
dolphin,pigeon,0.5323389661425704
elephant,pigeon,0.4567324728397143
flamingo,pigeon,0.41802484566055187
giraffe,pigeon,0.49400732641694983
goat,pigeon,0.5416804507858347
gorilla,pigeon,0.5452517575403458
grizzly,pigeon,0.41936519746604334
hippo,pigeon,0.7840409021189839
lion,pigeon,0.4971390595514968
llama,pigeon,0.8087267842886232
mammoth,pigeon,0.5667090759652731
panda,pigeon,0.5593291075939681
panther,pigeon,0.7110665109981715
pig,pigeon,0.5475638515399764
pigeon,pigeon,0
rhino,pigeon,0.6404230534294104
shark,pigeon,0.4805463953861309
sheep,pigeon,0.6978847451025975
skunk,pigeon,0.46643622228163784
sloth,pigeon,0.8029926290531678
swan,pigeon,0.3762212850521601
zebra,pigeon,0.3367639013255834
bat,rhino,0.4934703998537758
beaver,rhino,0.5887897637160172
boar,rhino,0.694258235575933
cheetah,rhino,0.5148790462139721
crow,rhino,0.5651940524408559
deer,rhino,0.6637244879146034
dolphin,rhino,0.6479144821450676
elephant,rhino,0.36828958337600326
flamingo,rhino,0.5082595664130884
giraffe,rhino,0.6101386171410571
goat,rhino,0.5669192560765017
gorilla,rhino,0.39293497860566196
grizzly,rhino,0.44972966642373935
hippo,rhino,0.7552849253877189
lion,rhino,0.5643513098531807
llama,rhino,0.6513589708956737
mammoth,rhino,0.4557474814889416
panda,rhino,0.41128008728815413
panther,rhino,0.7505118690176157
pig,rhino,0.49608183879662837
pigeon,rhino,0.6404230534294104
rhino,rhino,0
shark,rhino,0.47583308303129257
sheep,rhino,0.7371174295649011
skunk,rhino,0.534338526091196
sloth,rhino,0.7765457108469112
swan,rhino,0.5506271561119083
zebra,rhino,0.5467931122664514
bat,shark,0.4286781783405469
beaver,shark,0.3799410199888791
boar,shark,0.4655364237290034
cheetah,shark,0.27728471918789166
crow,shark,0.4937492560716408
deer,shark,0.40976423093101044
dolphin,shark,0.3286575905695453
elephant,shark,0.2336521943480486
flamingo,shark,0.3725761683185501
giraffe,shark,0.36070840796253556
goat,shark,0.3483687013117284
gorilla,shark,0.25683262072036467
grizzly,shark,0.2760542343350347
hippo,shark,0.518924088391202
lion,shark,0.5271805812135402
llama,shark,0.5314954260884298
mammoth,shark,0.360164309673646
panda,shark,0.27979047481053015
panther,shark,0.8019630586703024
pig,shark,0.32870050013301166
pigeon,shark,0.4805463953861309
rhino,shark,0.47583308303129257
shark,shark,0
sheep,shark,0.49942422588634977
skunk,shark,0.3024793224152247
sloth,shark,0.4983510419199288
swan,shark,0.4514553332541377
zebra,shark,0.377938436381211
bat,sheep,0.586781840779085
beaver,sheep,0.5788235052723004
boar,sheep,0.30877546796156397
cheetah,sheep,0.581484361013825
crow,sheep,0.8110438429468012
deer,sheep,0.39431983897931594
dolphin,sheep,0.4767902502212562
elephant,sheep,0.4815993156972826
flamingo,sheep,0.7487056295205197
giraffe,sheep,0.4524229383983522
goat,sheep,0.36913749319243017
gorilla,sheep,0.5116275794361819
grizzly,sheep,0.6239489650009178
hippo,sheep,0.38898010066772076
lion,sheep,0.7701269380516806
llama,sheep,0.37129411003164364
mammoth,sheep,0.5280208451953555
panda,sheep,0.5436801446948437
panther,sheep,1.1668049362361916
pig,sheep,0.35249016913347164
pigeon,sheep,0.6978847451025975
rhino,sheep,0.7371174295649011
shark,sheep,0.49942422588634977
sheep,sheep,0
skunk,sheep,0.6115511601761764
sloth,sheep,0.42414732177723213
swan,sheep,0.7470332143179865
zebra,sheep,0.6413171964829218
bat,skunk,0.4920028865754894
beaver,skunk,0.2987205507609865
boar,skunk,0.5381632779243564
cheetah,skunk,0.39893093202343466
crow,skunk,0.47969107879662315
deer,skunk,0.39996633157132905
dolphin,skunk,0.3479997135551642
elephant,skunk,0.36328300943905606
flamingo,skunk,0.27808288911169166
giraffe,skunk,0.46794444741873786
goat,skunk,0.3809136835032545
gorilla,skunk,0.44877888439143676
grizzly,skunk,0.287410028349206
hippo,skunk,0.580538108068999
lion,skunk,0.3905007703673932
llama,skunk,0.6516149771099772
mammoth,skunk,0.45294804247803
panda,skunk,0.3112880673605362
panther,skunk,0.682331940540416
pig,skunk,0.39057957466665943
pigeon,skunk,0.46643622228163784
rhino,skunk,0.534338526091196
shark,skunk,0.3024793224152247
sheep,skunk,0.6115511601761764
skunk,skunk,0
sloth,skunk,0.6197852313449993
swan,skunk,0.3804270461316842
zebra,skunk,0.36245973000653076
bat,sloth,0.7419961548739915
beaver,sloth,0.6294589438116623
boar,sloth,0.36824652297144483
cheetah,sloth,0.6664338334033338
crow,sloth,0.8325984266772489
deer,sloth,0.5438063016619012
dolphin,sloth,0.542593136392391
elephant,sloth,0.5606262930824994
flamingo,sloth,0.7545204877177307
giraffe,sloth,0.5786525862442448
goat,sloth,0.4754813756924854
gorilla,sloth,0.5614591636032977
grizzly,sloth,0.6492549477576519
hippo,sloth,0.25146863899206234
lion,sloth,0.8690266779471922
llama,sloth,0.37855088125822495
mammoth,sloth,0.5749248763284538
panda,sloth,0.616779602412201
panther,sloth,1.2216322082945261
pig,sloth,0.437814427752211
pigeon,sloth,0.8029926290531678
rhino,sloth,0.7765457108469112
shark,sloth,0.4983510419199288
sheep,sloth,0.42414732177723213
skunk,sloth,0.6197852313449993
sloth,sloth,0
swan,sloth,0.8323327664938495
zebra,sloth,0.7252065547157355
bat,swan,0.502736100921385
beaver,swan,0.42011561501497974
boar,swan,0.7015045164115075
cheetah,swan,0.43738353150022286
crow,swan,0.3365525561120993
deer,swan,0.5401340506531981
dolphin,swan,0.5077609815937439
elephant,swan,0.4187380298085458
flamingo,swan,0.257527469465671
giraffe,swan,0.5757853240679757
goat,swan,0.5218785237075468
gorilla,swan,0.537936254943795
grizzly,swan,0.36051760345685974
hippo,swan,0.814269926737025
lion,swan,0.2955504062083011
llama,swan,0.8583257951938724
mammoth,swan,0.5260378417569708
panda,swan,0.48897812980360766
panther,swan,0.5211900370103897
pig,swan,0.5845788548378452
pigeon,swan,0.3762212850521601
rhino,swan,0.5506271561119083
shark,swan,0.4514553332541377
sheep,swan,0.7470332143179865
skunk,swan,0.3804270461316842
sloth,swan,0.8323327664938495
swan,swan,0
zebra,swan,0.41575271217119397
bat,zebra,0.4539327945673799
beaver,zebra,0.4068836151894905
boar,zebra,0.591077746260834
cheetah,zebra,0.3635765544062198
crow,zebra,0.4670721197144269
deer,zebra,0.4952735689648069
dolphin,zebra,0.3900657046216399
elephant,zebra,0.36211493563208597
flamingo,zebra,0.3730405095211728
giraffe,zebra,0.3529983758919921
goat,zebra,0.4246826253345082
gorilla,zebra,0.40695885165563794
grizzly,zebra,0.34077619344033594
hippo,zebra,0.6955876839028661
lion,zebra,0.45225285933910864
llama,zebra,0.696465611848813
mammoth,zebra,0.49462350083006207
panda,zebra,0.4063237363166502
panther,zebra,0.6813211419202188
pig,zebra,0.4518905726226782
pigeon,zebra,0.3367639013255834
rhino,zebra,0.5467931122664514
shark,zebra,0.377938436381211
sheep,zebra,0.6413171964829218
skunk,zebra,0.36245973000653076
sloth,zebra,0.7252065547157355
swan,zebra,0.41575271217119397
zebra,zebra,0
