animal1,animal2,language_similarity_simple_dist_texture
gorilla,elephant,0.4583371259788052
grizzly,elephant,0.606469346951882
hippo,elephant,1.002945989162091
lion,elephant,0.5910970817983712
llama,elephant,0.6054307812361676
mammoth,elephant,0.5853098960034542
panda,elephant,0.583633717650723
panther,elephant,0.6607263789300892
pig,elephant,0.5091356139173038
pigeon,elephant,0.5392674463845613
rhino,elephant,0.6037436368398064
shark,elephant,0.46013134003718226
sheep,elephant,0.6115463659652183
skunk,elephant,0.5457056248407678
sloth,elephant,0.6301238721601885
swan,elephant,0.6905415462862327
zebra,elephant,0.663897001546108
bat,flamingo,0.5368992290430064
beaver,flamingo,0.6432854017588786
boar,flamingo,0.7594634408267731
cheetah,flamingo,0.5952717439084168
crow,flamingo,0.4038237499899805
deer,flamingo,0.7501973653153114
dolphin,flamingo,0.8309103884266844
elephant,flamingo,0.47924069889335774
flamingo,flamingo,0
giraffe,flamingo,0.5502349371827471
goat,flamingo,0.7039279318668628
gorilla,flamingo,0.496051180519876
grizzly,flamingo,0.46899926019135696
hippo,flamingo,0.9353998812867024
lion,flamingo,0.7794906502216153
llama,flamingo,0.6740611471295742
mammoth,flamingo,0.5089534860930532
panda,flamingo,0.561731073946008
panther,flamingo,0.6298627167464339
pig,flamingo,0.6731121237063332
pigeon,flamingo,0.610824892520083
rhino,flamingo,0.5272239598056955
shark,flamingo,0.4581380280603118
sheep,flamingo,0.7707033670392254
skunk,flamingo,0.5091953673235547
sloth,flamingo,0.666534328155651
swan,flamingo,0.6080051524071468
zebra,flamingo,0.6463892910391577
bat,giraffe,0.6508722711987469
beaver,giraffe,0.7219563074966602
boar,giraffe,0.5441641389847558
cheetah,giraffe,0.4362726559110046
crow,giraffe,0.6189373827151369
deer,giraffe,0.6050236533602232
dolphin,giraffe,0.6750198582012905
elephant,giraffe,0.456467500778616
flamingo,giraffe,0.5502349371827471
giraffe,giraffe,0
goat,giraffe,0.6638066957818617
gorilla,giraffe,0.5958545601691949
grizzly,giraffe,0.6777921852849229
hippo,giraffe,0.8574839758820383
lion,giraffe,0.5851440744568099
llama,giraffe,0.6601998621627148
mammoth,giraffe,0.6138937607302578
panda,giraffe,0.6156093041475972
panther,giraffe,0.7346951129518553
pig,giraffe,0.7652088517489287
pigeon,giraffe,0.4741295694544341
rhino,giraffe,0.7433953051699695
shark,giraffe,0.5410699806434404
sheep,giraffe,0.6478573454504696
skunk,giraffe,0.6900564052121084
sloth,giraffe,0.6623128348153569
swan,giraffe,0.5737345667273257
zebra,giraffe,0.526444744577225
bat,goat,0.6543427327989537
beaver,goat,0.7506691739446201
boar,goat,0.5138420838374551
cheetah,goat,0.7666587047528604
crow,goat,0.7715257134886332
deer,goat,0.7920880956359447
dolphin,goat,1.0226698040322308
elephant,goat,0.5091511742198754
flamingo,goat,0.7039279318668628
giraffe,goat,0.6638066957818617
goat,goat,0
gorilla,goat,0.6597446289252481
grizzly,goat,0.7336762230707272
hippo,goat,1.1972590456384478
lion,goat,0.7212727401874645
llama,goat,0.6893876351760636
mammoth,goat,0.7780354665788178
panda,goat,0.7564454240185733
panther,goat,0.9097734738082695
pig,goat,0.39056390182112743
pigeon,goat,0.7614750258967566
rhino,goat,0.791033075593847
shark,goat,0.6459544581912995
sheep,goat,0.5213627889862259
skunk,goat,0.7289710219207103
sloth,goat,0.6637512940249166
swan,goat,0.8549403335002556
zebra,goat,0.8273197376490107
bat,gorilla,0.4297691460286556
beaver,gorilla,0.583180002826485
boar,gorilla,0.6752871952240002
cheetah,gorilla,0.4732391851554518
crow,gorilla,0.4376534883900824
deer,gorilla,0.6773704515218953
dolphin,gorilla,0.7708521831105709
elephant,gorilla,0.4583371259788052
flamingo,gorilla,0.496051180519876
giraffe,gorilla,0.5958545601691949
goat,gorilla,0.6597446289252481
gorilla,gorilla,0
grizzly,gorilla,0.39929322197795375
hippo,gorilla,0.9197651004027698
lion,gorilla,0.6914645297276477
llama,gorilla,0.5242342138063306
mammoth,gorilla,0.6082949172777395
panda,gorilla,0.3624875223223888
panther,gorilla,0.5554821081777322
pig,gorilla,0.6251885902506331
pigeon,gorilla,0.6643153713531996
rhino,gorilla,0.4559796411373727
shark,gorilla,0.46773613918229734
sheep,gorilla,0.7594130523354632
skunk,gorilla,0.4424883398736888
sloth,gorilla,0.610051501811937
swan,gorilla,0.6920716628508495
zebra,gorilla,0.5506336183603394
bat,grizzly,0.535898943596182
beaver,grizzly,0.5372072071285077
boar,grizzly,0.7681501255433189
cheetah,grizzly,0.4991974848540982
crow,grizzly,0.4818697315269942
deer,grizzly,0.6674338213497691
dolphin,grizzly,0.7912909444583771
elephant,grizzly,0.606469346951882
flamingo,grizzly,0.46899926019135696
giraffe,grizzly,0.6777921852849229
goat,grizzly,0.7336762230707272
gorilla,grizzly,0.39929322197795375
grizzly,grizzly,0
hippo,grizzly,0.8947803085887025
lion,grizzly,0.7119899928714858
llama,grizzly,0.5872494486638209
mammoth,grizzly,0.570374876923566
panda,grizzly,0.47807190471366884
panther,grizzly,0.516672948262749
pig,grizzly,0.7197111879106429
pigeon,grizzly,0.6999446756059714
rhino,grizzly,0.499815683008985
shark,grizzly,0.5757546088655658
sheep,grizzly,0.7728417199477782
skunk,grizzly,0.5208220308961325
sloth,grizzly,0.6598953967064171
swan,grizzly,0.6831698116723534
zebra,grizzly,0.5973050659939094
bat,hippo,0.8864291962861732
beaver,hippo,0.8316408530635806
boar,hippo,0.9521565006676804
cheetah,hippo,0.7732500207970995
crow,hippo,0.9993567383955664
deer,hippo,0.7614027417857407
dolphin,hippo,0.4811897949503891
elephant,hippo,1.002945989162091
flamingo,hippo,0.9353998812867024
giraffe,hippo,0.8574839758820383
goat,hippo,1.1972590456384478
gorilla,hippo,0.9197651004027698
grizzly,hippo,0.8947803085887025
hippo,hippo,0
lion,hippo,0.8632315561771159
llama,hippo,0.7864228154931263
mammoth,hippo,0.8171803824053242
panda,hippo,0.7827996054041899
panther,hippo,0.7832649824228992
pig,hippo,1.29114073002947
pigeon,hippo,0.8273832397205524
rhino,hippo,0.8961410841310227
shark,hippo,0.974562561957498
sheep,hippo,0.9732282293411612
skunk,hippo,1.0532160134072392
sloth,hippo,0.9367484000276427
swan,hippo,0.6550242298131373
zebra,hippo,0.6405310239755038
bat,lion,0.6864938870800397
beaver,lion,0.6684796295605783
boar,lion,0.5897451271103162
cheetah,lion,0.5608840160812967
crow,lion,0.8058129091858244
deer,lion,0.47039552634782983
dolphin,lion,0.7089088289957092
elephant,lion,0.5910970817983712
flamingo,lion,0.7794906502216153
giraffe,lion,0.5851440744568099
goat,lion,0.7212727401874645
gorilla,lion,0.6914645297276477
grizzly,lion,0.7119899928714858
hippo,lion,0.8632315561771159
lion,lion,0
llama,lion,0.6634062128853789
mammoth,lion,0.7809607161084726
panda,lion,0.6600389627486706
panther,lion,0.6172681742183428
pig,lion,0.8831922696895442
pigeon,lion,0.6698003976771768
rhino,lion,0.7990419126104072
shark,lion,0.7766125127508962
sheep,lion,0.6427959786091476
skunk,lion,0.816374230115336
sloth,lion,0.8359247399442401
swan,lion,0.6645309419087022
zebra,lion,0.650523830753584
bat,llama,0.5829070907643082
beaver,llama,0.6216285845607713
boar,llama,0.6423164881650486
cheetah,llama,0.5139781636426505
crow,llama,0.7329640381689697
deer,llama,0.6639874758308822
dolphin,llama,0.6956645384189067
elephant,llama,0.6054307812361676
flamingo,llama,0.6740611471295742
giraffe,llama,0.6601998621627148
goat,llama,0.6893876351760636
gorilla,llama,0.5242342138063306
grizzly,llama,0.5872494486638209
hippo,llama,0.7864228154931263
lion,llama,0.6634062128853789
llama,llama,0
mammoth,llama,0.7163844919125986
panda,llama,0.5146267139187236
panther,llama,0.5864730326664348
pig,llama,0.7016160638280529
pigeon,llama,0.6826232887994252
rhino,llama,0.5090352178927545
shark,llama,0.6720776704236959
sheep,llama,0.623694742997965
skunk,llama,0.6234035952769539
sloth,llama,0.6880972278995073
swan,llama,0.7752502697472704
zebra,llama,0.5751978875280273
bat,mammoth,0.6357280795905786
beaver,mammoth,0.5555569930702593
boar,mammoth,0.75809144477193
cheetah,mammoth,0.6610444687669628
crow,mammoth,0.6125932114786623
deer,mammoth,0.6291612299455946
dolphin,mammoth,0.751837129307859
elephant,mammoth,0.5853098960034542
flamingo,mammoth,0.5089534860930532
giraffe,mammoth,0.6138937607302578
goat,mammoth,0.7780354665788178
gorilla,mammoth,0.6082949172777395
grizzly,mammoth,0.570374876923566
hippo,mammoth,0.8171803824053242
lion,mammoth,0.7809607161084726
llama,mammoth,0.7163844919125986
mammoth,mammoth,0
panda,mammoth,0.662392082932227
panther,mammoth,0.7088408761899904
pig,mammoth,0.8178303917524478
pigeon,mammoth,0.6692333909589343
rhino,mammoth,0.6114615940925917
shark,mammoth,0.5959708016809395
sheep,mammoth,0.6725313507707692
skunk,mammoth,0.6686600275274083
sloth,mammoth,0.7034670430029584
swan,mammoth,0.5186324101547486
zebra,mammoth,0.6614741245170885
bat,panda,0.3827313627426791
beaver,panda,0.6336530055213714
boar,panda,0.6846201230609458
cheetah,panda,0.47630703615366066
crow,panda,0.553597730686983
deer,panda,0.6759862114490651
dolphin,panda,0.6476127553226864
elephant,panda,0.583633717650723
flamingo,panda,0.561731073946008
giraffe,panda,0.6156093041475972
goat,panda,0.7564454240185733
gorilla,panda,0.3624875223223888
grizzly,panda,0.47807190471366884
hippo,panda,0.7827996054041899
lion,panda,0.6600389627486706
llama,panda,0.5146267139187236
mammoth,panda,0.662392082932227
panda,panda,0
panther,panda,0.5264643097504846
pig,panda,0.7604676833056325
pigeon,panda,0.6516245873501598
rhino,panda,0.4565577992403932
shark,panda,0.4990885753405876
sheep,panda,0.7885759717300546
skunk,panda,0.4980368711807748
sloth,panda,0.5982616693704107
swan,panda,0.6219049268096798
zebra,panda,0.5781292149803077
bat,panther,0.569392998715771
beaver,panther,0.6544543611242489
boar,panther,0.83771960384261
cheetah,panther,0.5172096123711879
crow,panther,0.623825495138987
deer,panther,0.6500196673586727
dolphin,panther,0.670672223384867
elephant,panther,0.6607263789300892
flamingo,panther,0.6298627167464339
giraffe,panther,0.7346951129518553
goat,panther,0.9097734738082695
gorilla,panther,0.5554821081777322
grizzly,panther,0.516672948262749
hippo,panther,0.7832649824228992
lion,panther,0.6172681742183428
llama,panther,0.5864730326664348
mammoth,panther,0.7088408761899904
panda,panther,0.5264643097504846
panther,panther,0
pig,panther,0.9120481904492482
pigeon,panther,0.7003041252882793
rhino,panther,0.5280646962370821
shark,panther,0.7254716599759998
sheep,panther,0.82488525697426
skunk,panther,0.6042603864603608
sloth,panther,0.8781250467953339
swan,panther,0.6676228070677436
zebra,panther,0.6231128730823354
bat,pig,0.6618792566543747
beaver,pig,0.8418590202870979
boar,pig,0.688487396121475
cheetah,pig,0.8286495935926599
crow,pig,0.7194860950530774
deer,pig,0.9389069823616466
dolphin,pig,1.1485472760251796
elephant,pig,0.5091356139173038
flamingo,pig,0.6731121237063332
giraffe,pig,0.7652088517489287
goat,pig,0.39056390182112743
gorilla,pig,0.6251885902506331
grizzly,pig,0.7197111879106429
hippo,pig,1.29114073002947
lion,pig,0.8831922696895442
llama,pig,0.7016160638280529
mammoth,pig,0.8178303917524478
panda,pig,0.7604676833056325
panther,pig,0.9120481904492482
pig,pig,0
pigeon,pig,0.8093905400793061
rhino,pig,0.7141371716729434
shark,pig,0.6310306453230466
sheep,pig,0.6989894738452177
skunk,pig,0.5998340620618451
sloth,pig,0.7310964265874593
swan,pig,0.9804510157799623
zebra,pig,0.928273808950143
bat,pigeon,0.6844145782495892
beaver,pigeon,0.6822812268797885
boar,pigeon,0.6272045476700483
cheetah,pigeon,0.5470701410032989
crow,pigeon,0.629091436985784
deer,pigeon,0.6083493359126011
dolphin,pigeon,0.6879090694869101
elephant,pigeon,0.5392674463845613
flamingo,pigeon,0.610824892520083
giraffe,pigeon,0.4741295694544341
goat,pigeon,0.7614750258967566
gorilla,pigeon,0.6643153713531996
grizzly,pigeon,0.6999446756059714
hippo,pigeon,0.8273832397205524
lion,pigeon,0.6698003976771768
llama,pigeon,0.6826232887994252
mammoth,pigeon,0.6692333909589343
panda,pigeon,0.6516245873501598
panther,pigeon,0.7003041252882793
pig,pigeon,0.8093905400793061
pigeon,pigeon,0
rhino,pigeon,0.7674788213177275
shark,pigeon,0.6160140543614262
sheep,pigeon,0.702789550716961
skunk,pigeon,0.6975334336071125
sloth,pigeon,0.7268347428426454
swan,pigeon,0.5184147000920337
zebra,pigeon,0.5724334762919794
bat,rhino,0.5010006290255389
beaver,rhino,0.7062160907244035
boar,rhino,0.830753687362028
cheetah,rhino,0.6096918667462673
crow,rhino,0.6041960304258487
deer,rhino,0.8355410308585159
dolphin,rhino,0.8036260307819247
elephant,rhino,0.6037436368398064
flamingo,rhino,0.5272239598056955
giraffe,rhino,0.7433953051699695
goat,rhino,0.791033075593847
gorilla,rhino,0.4559796411373727
grizzly,rhino,0.499815683008985
hippo,rhino,0.8961410841310227
lion,rhino,0.7990419126104072
llama,rhino,0.5090352178927545
mammoth,rhino,0.6114615940925917
panda,rhino,0.4565577992403932
panther,rhino,0.5280646962370821
pig,rhino,0.7141371716729434
pigeon,rhino,0.7674788213177275
rhino,rhino,0
shark,rhino,0.6139119528508835
sheep,rhino,0.81442202081009
skunk,rhino,0.49855608957161474
sloth,rhino,0.7524766543169499
swan,rhino,0.7166407624927256
zebra,rhino,0.7048215379012396
bat,shark,0.4617392237037715
beaver,shark,0.7308804933076993
boar,shark,0.5926240642040822
cheetah,shark,0.5875543543580524
crow,shark,0.5586048884243128
deer,shark,0.7889906456719478
dolphin,shark,0.7353665487106729
elephant,shark,0.46013134003718226
flamingo,shark,0.4581380280603118
giraffe,shark,0.5410699806434404
goat,shark,0.6459544581912995
gorilla,shark,0.46773613918229734
grizzly,shark,0.5757546088655658
hippo,shark,0.974562561957498
lion,shark,0.7766125127508962
llama,shark,0.6720776704236959
mammoth,shark,0.5959708016809395
panda,shark,0.4990885753405876
panther,shark,0.7254716599759998
pig,shark,0.6310306453230466
pigeon,shark,0.6160140543614262
rhino,shark,0.6139119528508835
shark,shark,0
sheep,shark,0.7707255914302983
skunk,shark,0.4839186155617358
sloth,shark,0.5161879509580434
swan,shark,0.7016868038065408
zebra,shark,0.66285687448954
bat,sheep,0.7199710295766606
beaver,sheep,0.6641471112505745
boar,sheep,0.5464488985603525
cheetah,sheep,0.6879908210287319
crow,sheep,0.8835314044842177
deer,sheep,0.5486828702121159
dolphin,sheep,0.8381690506321319
elephant,sheep,0.6115463659652183
flamingo,sheep,0.7707033670392254
giraffe,sheep,0.6478573454504696
goat,sheep,0.5213627889862259
gorilla,sheep,0.7594130523354632
grizzly,sheep,0.7728417199477782
hippo,sheep,0.9732282293411612
lion,sheep,0.6427959786091476
llama,sheep,0.623694742997965
mammoth,sheep,0.6725313507707692
panda,sheep,0.7885759717300546
panther,sheep,0.82488525697426
pig,sheep,0.6989894738452177
pigeon,sheep,0.702789550716961
rhino,sheep,0.81442202081009
shark,sheep,0.7707255914302983
sheep,sheep,0
skunk,sheep,0.8134895776678395
sloth,sheep,0.7599351499441384
swan,sheep,0.7246018159328219
zebra,sheep,0.7476581272616293
bat,skunk,0.5041966603619289
beaver,skunk,0.732680358544858
boar,skunk,0.766332388603771
cheetah,skunk,0.5994594091867624
crow,skunk,0.5259992282055593
deer,skunk,0.7888430957920806
dolphin,skunk,0.8795714190209626
elephant,skunk,0.5457056248407678
flamingo,skunk,0.5091953673235547
giraffe,skunk,0.6900564052121084
goat,skunk,0.7289710219207103
gorilla,skunk,0.4424883398736888
grizzly,skunk,0.5208220308961325
hippo,skunk,1.0532160134072392
lion,skunk,0.816374230115336
llama,skunk,0.6234035952769539
mammoth,skunk,0.6686600275274083
panda,skunk,0.4980368711807748
panther,skunk,0.6042603864603608
pig,skunk,0.5998340620618451
pigeon,skunk,0.6975334336071125
rhino,skunk,0.49855608957161474
shark,skunk,0.4839186155617358
sheep,skunk,0.8134895776678395
skunk,skunk,0
sloth,skunk,0.6942973581425025
swan,skunk,0.7972773942239358
zebra,skunk,0.7424537440093988
bat,sloth,0.6419619948817787
beaver,sloth,0.7904463282065644
boar,sloth,0.5531627488423195
cheetah,sloth,0.6848541710009494
crow,sloth,0.6880446089246764
deer,sloth,0.8066892503006533
dolphin,sloth,0.8247917164522279
elephant,sloth,0.6301238721601885
flamingo,sloth,0.666534328155651
giraffe,sloth,0.6623128348153569
goat,sloth,0.6637512940249166
gorilla,sloth,0.610051501811937
grizzly,sloth,0.6598953967064171
hippo,sloth,0.9367484000276427
lion,sloth,0.8359247399442401
llama,sloth,0.6880972278995073
mammoth,sloth,0.7034670430029584
panda,sloth,0.5982616693704107
panther,sloth,0.8781250467953339
pig,sloth,0.7310964265874593
pigeon,sloth,0.7268347428426454
rhino,sloth,0.7524766543169499
shark,sloth,0.5161879509580434
sheep,sloth,0.7599351499441384
skunk,sloth,0.6942973581425025
sloth,sloth,0
swan,sloth,0.7975658061764713
zebra,sloth,0.7005269096867275
bat,swan,0.6673356566362907
beaver,swan,0.6192458259035726
boar,swan,0.7589779873944225
cheetah,swan,0.6133975768128959
crow,swan,0.6740201000360092
deer,swan,0.5878402571826776
dolphin,swan,0.5746947226832987
elephant,swan,0.6905415462862327
flamingo,swan,0.6080051524071468
giraffe,swan,0.5737345667273257
goat,swan,0.8549403335002556
gorilla,swan,0.6920716628508495
grizzly,swan,0.6831698116723534
hippo,swan,0.6550242298131373
lion,swan,0.6645309419087022
llama,swan,0.7752502697472704
mammoth,swan,0.5186324101547486
panda,swan,0.6219049268096798
panther,swan,0.6676228070677436
pig,swan,0.9804510157799623
pigeon,swan,0.5184147000920337
rhino,swan,0.7166407624927256
shark,swan,0.7016868038065408
sheep,swan,0.7246018159328219
skunk,swan,0.7972773942239358
sloth,swan,0.7975658061764713
swan,swan,0
zebra,swan,0.5297869325919625
bat,zebra,0.67902848400228
beaver,zebra,0.6266677222300511
boar,zebra,0.6860501432902077
cheetah,zebra,0.41944286610104387
crow,zebra,0.6844328188085838
deer,zebra,0.5944467585627767
dolphin,zebra,0.5179294597663001
elephant,zebra,0.663897001546108
flamingo,zebra,0.6463892910391577
giraffe,zebra,0.526444744577225
goat,zebra,0.8273197376490107
gorilla,zebra,0.5506336183603394
grizzly,zebra,0.5973050659939094
hippo,zebra,0.6405310239755038
lion,zebra,0.650523830753584
llama,zebra,0.5751978875280273
mammoth,zebra,0.6614741245170885
panda,zebra,0.5781292149803077
panther,zebra,0.6231128730823354
pig,zebra,0.928273808950143
pigeon,zebra,0.5724334762919794
rhino,zebra,0.7048215379012396
shark,zebra,0.66285687448954
sheep,zebra,0.7476581272616293
skunk,zebra,0.7424537440093988
sloth,zebra,0.7005269096867275
swan,zebra,0.5297869325919625
zebra,zebra,0
