animal,big,bristles,bristly,brushy,bushy,circular,coarse,coat,course,curly,feathers,fine,flat,fleece,fluff,fluffy,fur,fuzz,hair,hide,leather,leathery,light,long,medium,rough,rubber,rubbery,scales,scaly,shaggy,short,silk,skin,slick,slimy,slippery,small,smooth,soft,sparse,thick,thin,tough,valuable,wet,wiry,wool,wooly,wrinkled
goat,0.42539065425181344,0.4245314619335821,0.45442775729197654,0.4663037110067427,0.44709522598519413,0.2822225784002558,0.35345191819508653,0.44625837856621536,0.23150078543880256,0.4549328730369325,0.5311676641176821,0.32092428054183175,0.457119681725711,0.5037462108417257,0.5039299221042892,0.6280399153009848,0.5119089003306524,0.37041101514689023,0.49695394201007764,0.3999066807019151,0.4831391262055759,0.5020162944932199,0.22809777389232283,0.266897077815167,0.26235641818285543,0.41168456581387064,0.3514759727020419,0.39668793085873477,0.2908783947511142,0.4986782507324408,0.5324180468127008,0.2914163615386737,0.373156349303138,0.45394992097134346,0.3448353244888039,0.4724185451464685,0.3433268169404697,0.36980158521061224,0.3287481825204909,0.3433159564903837,0.2787483476111543,0.3820769329897137,0.34198510613155025,0.3505410625545438,0.20954073688231403,0.3831239875078118,0.4732610634969889,0.5088023033150317,0.6037040225511787,0.5034572986634848
gorilla,0.5499649187483194,0.3836306555710233,0.39868568904453017,0.4466772544902468,0.5299124830982013,0.22367369581445076,0.2676583129694804,0.29306740936902625,0.29338917479793053,0.36191575944733956,0.5217991156356643,0.24312210898817385,0.21921373885463744,0.2506559181686623,0.4811506836252514,0.5204963398248912,0.5204188231519108,0.417072543997068,0.41096068433118577,0.4591151592562839,0.30315118995846346,0.4226134301580302,0.13194203844487826,0.35241333155176496,0.3179661721222601,0.410389409881677,0.2436442471001177,0.3313269800847605,0.31260042604729327,0.49995334605646036,0.6287846523697898,0.34261915507277735,0.27949326838611493,0.3973475957527703,0.3392388412607383,0.39551415741466994,0.32683133921379337,0.34717750088372373,0.2618285031402864,0.3427978618066017,0.2815308269364174,0.3594343501789402,0.32165145531282846,0.3826379262341855,0.16784036233551378,0.33511456146768104,0.4074479270537286,0.2377140312624033,0.5457327745719768,0.3941693226503498
grizzly,0.5143780813227171,0.3450797520970971,0.3536527120997752,0.49930619527004466,0.5570009599186496,0.08958306740292779,0.27851029062982197,0.3979569670647924,0.3159628531492442,0.3803102864328805,0.488830054557932,0.2633532846081772,0.31604358301398056,0.2759891832315725,0.43257451352031245,0.4412193728971191,0.5019517172759006,0.3726210911892554,0.3288047152013952,0.3877455913043232,0.3407700866985845,0.4724520096455171,0.23700869083188894,0.3897758737864855,0.3883110712036299,0.3738899535220968,0.2006425417048708,0.27842394628234707,0.27160628798195935,0.4715154755963699,0.571699719434984,0.41240570562441675,0.16374166499591117,0.3461463740586941,0.44611570057969446,0.4282735701620241,0.34329061002055344,0.35201810283971363,0.26270313125715355,0.37455522134235375,0.3152627030590609,0.3882982444457838,0.28014178781435295,0.3568648541941683,0.22602274203379732,0.38844167070210306,0.32463958743779076,0.22430848909914947,0.5773314479046516,0.4178689259393013
hippo,0.2820912657072816,0.367789382906116,0.39152027254044297,0.31624721841190956,0.3495287140348595,0.24769822608623918,0.17094045506786823,0.2418004577249373,0.2616103211444226,0.22302526363835337,0.41698481772616797,0.2174593134381458,0.2286005824389422,0.2849466415523191,0.266745906692718,0.29942879513042125,0.2978914503738343,0.15417250747677944,0.2581389161546709,0.24300128711329674,0.25270530214057346,0.3240422216267599,0.17298475996629661,0.38412839015120936,0.23057024744841464,0.29242506568415016,0.16471025293010472,0.16861246805753918,0.25563509395899087,0.39954984139760175,0.39264416597442686,0.3183734960686721,0.1981833228245657,0.3019707877903029,0.33700404589708427,0.27349533938307474,0.2170657619102916,0.3435802195112647,0.16770410153986237,0.23117460255229605,0.22763519927514517,0.3109913114360331,0.15150349160867002,0.26064880022091397,0.23785137404410842,0.24136364488009565,0.22680229554485898,0.20184407311347108,0.2584709874092602,0.28027214986173377
lion,0.4408914253395629,0.3987708481168026,0.41380649867400365,0.33793565421309507,0.5068099053514544,0.25269155186619147,0.1506446378351023,0.56585687711165,0.2110643320852743,0.35577573804968893,0.6128187242571516,0.2503128355970505,0.2532407278345942,0.5282735126158994,0.42928735051682465,0.4370761645847392,0.5008334937169593,0.34387270791135255,0.4685238290064875,0.3223224185414857,0.3679132906359556,0.4290379543599679,0.3563626205227411,0.36749776241978555,0.3247249840751647,0.32660083078493907,0.21944741816052973,0.27143143489184335,0.26993008108232913,0.4415583351255578,0.4868272531499138,0.4137265787389817,0.3669561708197708,0.3784823167942133,0.2725206616585815,0.3488747047417802,0.1815085801131852,0.3322556344694709,0.16918460862123352,0.21996418064969644,0.1789280743505027,0.29890312018022724,0.2703053344471478,0.22322902145321671,0.2179331319084033,0.1995984334290051,0.3922228241662755,0.3517447805478255,0.5117383480830294,0.3974810935862096
llama,0.3923951176795149,0.33999715630560906,0.3365260376615939,0.33634911512746,0.41882433441763867,0.15034047158078992,0.3044691474753644,0.2944212192519173,0.2148443838377529,0.38066874212227114,0.45022928574118165,0.1982856730041757,0.18298915480177738,0.3070923509648931,0.40649836469300843,0.4544509879677741,0.43360805748638,0.3420095489723393,0.4636168311469569,0.3404213217072115,0.434895844884543,0.4353230651534702,0.12494251770250411,0.35623728059845833,0.2556043104095889,0.3457471741116976,0.3564233610812115,0.3867156062132225,0.2040541844801809,0.4044398242240788,0.5339454668983822,0.3712744779469488,0.2875779615376834,0.3383389836267798,0.35839401707017093,0.3877637200640115,0.23011646722704396,0.25617432127384354,0.30006372350666277,0.3072163777290793,0.29205647928491507,0.3028809851616991,0.23064782825481916,0.3533158401797549,0.15504131592370873,0.33077269737373677,0.3080626853243131,0.41814870363495915,0.5427315372193823,0.3368134588367546
mammoth,0.5283756929533973,0.442367288896902,0.40705336344699433,0.5202125711230337,0.4790151075010435,0.2923309328072741,0.2809253504293744,0.2447105887509982,0.28888904936766624,0.2453267143255389,0.4597907230642282,0.3020151826247014,0.42851362919762415,0.3613152709726927,0.3190441116925354,0.3066137348337079,0.51785773819833,0.26930467040152867,0.3388189556287399,0.36260130099271537,0.3330111274594307,0.48568925412481045,0.2146074858995727,0.443650809465428,0.2868653241411433,0.4586688788363123,0.28514772694209867,0.3313602478789755,0.328981377476308,0.39968534549905366,0.4643705916102493,0.38429153030656515,0.2741561531030667,0.34073484338201276,0.3770282919624948,0.3504187669059865,0.3905987807534544,0.42733039603510853,0.31387944593813416,0.3252625779715434,0.3592051118924587,0.4277594673347197,0.3503060586709102,0.3022845618602176,0.39835223456797403,0.3124160109045931,0.3909057767229579,0.2645185217021198,0.4607971539732112,0.3585643995444732
panda,0.5155209230942711,0.3814627609151852,0.42420973980700005,0.31438792096063467,0.4410311023670746,0.1883281574120862,0.19244284192155653,0.2845272782035956,0.21685478859756352,0.3464266544958302,0.48838989606805766,0.23832685599431605,0.2952152715281863,0.2249590202295249,0.5016869625631368,0.4811956729668781,0.4159295858172818,0.39450045074476947,0.40172143789835446,0.45396566656918313,0.3117154148174259,0.4185487922375949,0.2039108086786113,0.3643277085764518,0.3058397074381446,0.3322311641549456,0.2668300746369438,0.3625501689212565,0.3191786995575188,0.4717106163498971,0.5174432022873636,0.3244728266231794,0.22361665445534903,0.36788305547483185,0.34430272714980736,0.4331868088085069,0.2524561214065462,0.39242301175796596,0.19830152332984272,0.40129094859446113,0.23457063263310046,0.31533716162727526,0.26964746259010236,0.32682637664604214,0.1387624095239696,0.2898220778684034,0.3443714651776897,0.16654115163087727,0.5338269081448114,0.36722666474306914
panther,0.4598005303153928,0.3105386627028841,0.38116055006128585,0.41210611706344424,0.5598147029784003,0.12856139595097577,0.1902661333408943,0.3780901885427885,0.3013516199175105,0.32985854883268634,0.5341308767536301,0.21226843142289334,0.18259004863212408,0.20594124687708076,0.40273186585902226,0.35233532079937935,0.4203125217041963,0.42240433082870915,0.4120572344431341,0.42680981291399783,0.4030319030164419,0.4474434685524687,0.40308602743702865,0.4191315684649801,0.3573338618521754,0.37692640970856184,0.25210126434137087,0.2394313489471365,0.18915581987377494,0.413523348457769,0.5083323487178781,0.4137765760920078,0.342330528687695,0.3748900350335136,0.4292804060279237,0.2976852654405073,0.2617715615346042,0.33398567308968363,0.24753838617713214,0.2873100050869692,0.23165704483578126,0.32148630703041536,0.3093445785793751,0.37315446639447675,0.14658468096527413,0.2491912955158853,0.28402343503528077,0.19055536154631275,0.4579020144765493,0.29246722589626406
pig,0.48573209031586023,0.45181497542762517,0.44914862665155175,0.4595351372662195,0.4766583052094622,0.2707187986807656,0.4201721860959947,0.39556725542522164,0.2523648461155174,0.49149347320443754,0.5507031402998166,0.3132108211345318,0.3496843549415276,0.35103213598039534,0.5543108632893154,0.6125234304749926,0.48925000729902646,0.41475229553633736,0.43779954801176746,0.4241368669996507,0.4650593578741495,0.4900082021361418,0.17354641955795536,0.3546491412210098,0.3384504803839578,0.4466386538767768,0.43661814020113765,0.5079041047766848,0.2397981762118417,0.4746076291955689,0.6062387729109293,0.40114671475915364,0.37728342187217745,0.4377307981281259,0.41519681401681185,0.5081771115129461,0.37139615483747906,0.416917168308186,0.31404958154447704,0.43615644946514276,0.30292664460077684,0.43607639075845334,0.3641584249970051,0.4548568793670064,0.20580389822963455,0.37998924989298294,0.4851974101763695,0.5136965296159398,0.6301162748296409,0.47089133882799067
pigeon,0.35445953219691145,0.45601345775440955,0.46461045078520974,0.46927759870161684,0.5148691200967026,0.2928547240414223,0.3451043305698125,0.2770905859252315,0.1694206268554485,0.29586729795401756,0.5345382323797823,0.2720035979949075,0.28957224910468776,0.3120199083065147,0.46713689573737716,0.4950917034695214,0.36753590918042606,0.3263814735680484,0.3441141693062831,0.23186131056112969,0.29851868663435543,0.44561118924566373,0.32978300582113024,0.41372006686952534,0.47860209539503107,0.31794081708658345,0.2769074357597514,0.3635464255453417,0.36685456693663177,0.5480929953959429,0.390180034758304,0.40273016161285785,0.41538845565248395,0.2589012804945432,0.28597391723433535,0.35932362855811817,0.3547161097953495,0.40451513442775333,0.27026334178758205,0.2557602498659018,0.2587636265071434,0.37980231115078134,0.277820605187283,0.22889363893717993,0.12446422519960215,0.33187198419495556,0.4145675400280161,0.36901664065870826,0.4138144218462371,0.3565775913199932
rhino,0.5337191704252309,0.3672628582444735,0.3657872376746134,0.36236157469385466,0.46826608839037903,0.17409211903224006,0.21136786558411785,0.2804046333318955,0.2665372002306263,0.2930909244997083,0.41426052568853894,0.2920115033653516,0.21947803158576995,0.24206654091709945,0.46629301175787197,0.4367888861723443,0.4120737313709855,0.5405031298686505,0.3528795667858179,0.38595841567004396,0.4078963499104282,0.4209534229345621,0.20945440797252013,0.3539931804832762,0.303294742789203,0.4571515437291496,0.3969449410391786,0.38883882529756,0.24809353618498647,0.3911311326766014,0.5429542150464262,0.3644184879039297,0.23496396339064063,0.36738624415299936,0.45309614386974284,0.38544340065586724,0.2999317514844992,0.3043982244095284,0.30121030534806775,0.398648761003976,0.2902918840174704,0.39349605276483873,0.3303550458904152,0.4359211871718281,0.28996278899842665,0.3411479084336445,0.34190893141248735,0.21913499117542268,0.523602057178939,0.2954248388046601
shark,0.5245439689928937,0.49550712074284176,0.47872450697215574,0.3509034339058867,0.4523671051418177,0.3009642590531789,0.2996272221425529,0.23000490585831224,0.28521030869704617,0.3872359383772338,0.5594831984528792,0.24146555907984682,0.2849260491988567,0.29865790119302077,0.48451568915994275,0.47967319044749074,0.45115904516300437,0.339629419332755,0.4362338686567756,0.37809602394390607,0.3466196729304465,0.5083715228055157,0.23841918239584567,0.4479056991255806,0.3353405799126542,0.41598047710799985,0.2673812934526163,0.3718551278822614,0.42369485976827964,0.5925368594881193,0.4853738197435321,0.3360269942611567,0.2893660617098061,0.46111680446183945,0.33765357157475967,0.5430210467859738,0.42192981478470554,0.39253405756762755,0.3263997307783375,0.3975068406540333,0.25301365909303497,0.43477181799828835,0.362698759402426,0.359309761842228,0.22423268280987269,0.36218115391922756,0.3062459793297316,0.2627741509648889,0.5181295578471042,0.44323767270403897
sheep,0.3613965201368421,0.4575451336261197,0.4184245117483148,0.42689009300618164,0.3987241630390166,0.1976948280746888,0.3277501583561667,0.4205904815809318,0.24585272871335953,0.35144144820395234,0.4759990269846811,0.2729852663376299,0.3658294599442477,0.48390382081036865,0.3202936294543335,0.42938889874536235,0.5108448062216053,0.28892211077090385,0.4563815803475238,0.4375690284193625,0.44594900685952504,0.4614858629773618,0.2921127155006012,0.3003516902486439,0.3045844349910374,0.38788212425760055,0.329218507766484,0.33964316878673656,0.2599133711148154,0.38895899834780495,0.41052588666808976,0.27685625300903344,0.4199546492684526,0.4148566427210181,0.2862663669011613,0.39550413002067386,0.26767886379088957,0.45422004612158146,0.2556726529777406,0.2774974952987184,0.3780083268634586,0.30381966106437613,0.2634909328950586,0.2823455461064587,0.29803739607858937,0.3907006908363558,0.4438526501165558,0.6204713455413243,0.5086565005448881,0.4031459625507336
skunk,0.4793252344067746,0.5167621112261325,0.4741180469734083,0.47745107407497533,0.5203059516275118,0.15398350002488498,0.1898034179010194,0.252035683658889,0.19310429051281475,0.3859655660828716,0.5292414049346158,0.17532694182980768,0.21593778746351933,0.16229227454487216,0.5005075679416464,0.492202226789735,0.5135338880088385,0.415429257167971,0.3875948585044597,0.47070216237391416,0.3846126835884741,0.48974724750312926,0.2573707581174249,0.4745924170235267,0.3381096146798605,0.4052012124768466,0.37133406143790587,0.40373552107476496,0.28194795028147657,0.46912344273860007,0.5026936171215678,0.4374879102968571,0.32349511051213115,0.4146783720170937,0.4296947858195517,0.43432471946876716,0.39816021148895914,0.34561235094908405,0.2744992224313027,0.4429919189394981,0.28216413655876493,0.39455285139222074,0.35980097421104995,0.4125655371270582,0.19438924150537953,0.3567012569451773,0.405172096301728,0.25698450363567377,0.6187331709880572,0.41633031145728633
sloth,0.39797798729529765,0.4841656950251663,0.5229609618663922,0.3582173477390442,0.47347923466649106,0.21153840303909408,0.41013051082539476,0.2722393903515795,0.14674951093181965,0.32137973634852784,0.5414945168130237,0.2756766011666969,0.3057372360354319,0.4177633373705084,0.4299549837105102,0.47971043555232373,0.3816293782260281,0.2212366820630248,0.45077106221939467,0.4254334131481726,0.32539268475901967,0.4816495348689434,0.12767654019159333,0.28391534549489306,0.23738938886380215,0.32952056025850907,0.24536527991010287,0.36322088841770594,0.4020402956834469,0.5854261036670692,0.4535033511787139,0.2695925525741348,0.09416913001914302,0.4052722136321504,0.408435229758473,0.5302576391179241,0.4176366738050203,0.352818681431097,0.23501465156113166,0.37198452929961634,0.3135325186312718,0.40477763891794605,0.28428185487816826,0.42560098543919933,0.20497343715089733,0.3171175736747614,0.44240760954347,0.29469742518067205,0.5210501644829219,0.506377478810656
swan,0.44599249385515727,0.42129091851519934,0.46987641779418104,0.4243977844664311,0.40924583741284737,0.32437154521755535,0.17768826139828287,0.3057619211208243,0.26488870729210334,0.21473297660650748,0.44803842709482283,0.27041006490160135,0.4356821081027185,0.36674183121271386,0.37042637853098737,0.39370051986560495,0.36013757194135065,0.34384199729049675,0.23306388555890237,0.30904666324273433,0.28232474817914155,0.3917728565403762,0.3580366200786507,0.35191281062528956,0.3615617258739031,0.3894166575944895,0.20749738352313013,0.21317907827570481,0.3252913998860538,0.42590821446196403,0.4097901208555658,0.3195673127209138,0.3225124842289748,0.31107450220299104,0.28649129759750896,0.30789210215831886,0.3767711704538051,0.40924222877321237,0.26055832396354517,0.2662203215656026,0.25464512195275746,0.32838893437212324,0.33022388651449197,0.17790019502998683,0.22542984704184904,0.32610535860996676,0.4259429523318254,0.23362997399688046,0.41406606397672546,0.32574294365725215
zebra,0.3562070727681263,0.399315531308273,0.4376529005561932,0.35227737981780555,0.5139450130874107,0.27371880088661976,0.3054139701163371,0.3113859768443539,0.2869663839337756,0.3784695321861612,0.43348125672493615,0.14090484801732783,0.23478680200111535,0.30547511708538705,0.39879491039906145,0.42355149442432277,0.47034024367961724,0.31642339263267844,0.33750206581751285,0.28882428253380765,0.20460515713088573,0.36961325418849655,0.23028008661916627,0.3371188371893385,0.2766158003510637,0.38420730767600003,0.14148692471141402,0.21039449048110273,0.23728842897291438,0.5112510492900456,0.47885290647469075,0.29594659499923304,0.29697184990713676,0.32423420813980014,0.28712373599961943,0.33821328469188794,0.34212364990895555,0.2510245432785188,0.3301309603542699,0.2372635995122648,0.3158614472157544,0.3383478114474937,0.20664097937475454,0.2180643510534522,0.1644692773464675,0.3261964301313139,0.3862344202434951,0.24972849614795703,0.47199608149964833,0.38389660931290853
